step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.392,0.840068,0.239231,0.292745,0.185717,20,0.00081343,0,0.352688,0.531514,0.173861,0.506943,0.457560,0.556326,0.333174,0.448343,0.218006,0.034668,0.039119,0.066064,0.176875
25,27.377,0.595248,0.370269,0.432316,0.308222,20,0.00003567,1,0.175316,0.276803,0.073828,0.741817,0.666013,0.817620,0.441480,0.551982,0.330977,0.017985,0.016481,0.043959,0.137216
50,194.777,0.475280,0.474578,0.515488,0.433668,23,0.00035350,2,0.139317,0.227096,0.051539,0.817143,0.735828,0.898458,0.544286,0.632554,0.456018,0.014555,0.011226,0.035742,0.109712
75,225.164,0.410680,0.544846,0.576666,0.513025,23,0.00034198,3,0.130862,0.214100,0.047624,0.842208,0.765814,0.918602,0.618794,0.700130,0.537458,0.013795,0.010602,0.030761,0.093854
100,379.163,0.364060,0.597202,0.634636,0.559767,18,0.00044763,2,0.120567,0.196881,0.044254,0.861889,0.794158,0.929621,0.672061,0.759584,0.584538,0.012545,0.009586,0.025884,0.084300
125,402.670,0.348705,0.620793,0.666301,0.575286,18,0.00041236,1,0.115483,0.183886,0.047081,0.869231,0.810955,0.927507,0.695597,0.788824,0.602370,0.011982,0.010232,0.023525,0.081506
150,549.131,0.334408,0.634250,0.669291,0.599209,18,0.00026596,1,0.120785,0.196556,0.045015,0.867933,0.802932,0.932934,0.713514,0.800845,0.626182,0.012620,0.009980,0.023300,0.076807
175,572.879,0.323583,0.642225,0.674712,0.609738,18,0.00010238,3,0.113688,0.184535,0.042840,0.874648,0.812417,0.936879,0.717540,0.799220,0.635860,0.011886,0.009228,0.022778,0.074502
200,711.807,0.317908,0.643392,0.660168,0.626617,17,0.00021778,0,0.121159,0.199805,0.042514,0.868728,0.798559,0.938897,0.722665,0.792073,0.653256,0.012863,0.009086,0.024017,0.070926
225,734.814,0.303155,0.658662,0.664955,0.652369,17,0.00034430,1,0.120882,0.202404,0.039361,0.871562,0.797990,0.945135,0.738796,0.799545,0.678047,0.013091,0.008797,0.023842,0.066186
250,881.152,0.292535,0.670354,0.668725,0.671984,18,0.00025499,2,0.126521,0.210201,0.042840,0.868103,0.793818,0.942389,0.755032,0.809292,0.700772,0.013587,0.009337,0.023613,0.062377
275,905.344,0.274538,0.686438,0.686763,0.686112,18,0.00063681,0,0.111837,0.185510,0.038165,0.881787,0.814430,0.949145,0.763231,0.814165,0.712297,0.011877,0.008409,0.021809,0.059411
300,1048.658,0.273075,0.687056,0.686899,0.687212,18,0.00073476,2,0.110973,0.182911,0.039034,0.882210,0.816253,0.948166,0.763289,0.812541,0.714037,0.011828,0.008288,0.021771,0.059025
325,1072.822,0.260465,0.698009,0.696554,0.699464,18,0.00014850,1,0.096939,0.159519,0.034359,0.894866,0.835069,0.954663,0.765582,0.807667,0.723497,0.010438,0.007690,0.020899,0.056824
350,1212.616,0.249133,0.707253,0.701547,0.712958,17,0.00018648,2,0.092273,0.154971,0.029575,0.900359,0.839448,0.961270,0.772155,0.810266,0.734044,0.010058,0.006773,0.020384,0.054201
375,1235.750,0.247278,0.707069,0.700530,0.713608,17,0.00013671,1,0.097419,0.164068,0.030771,0.896175,0.832504,0.959847,0.775515,0.815465,0.735566,0.010570,0.006279,0.020540,0.053429
400,1368.523,0.240081,0.716490,0.713961,0.719018,16,0.00035571,0,0.086150,0.144899,0.027400,0.906831,0.849426,0.964235,0.778067,0.817414,0.738719,0.009398,0.006227,0.019376,0.052755
425,1390.684,0.239405,0.717475,0.710860,0.724091,16,0.00043756,2,0.089942,0.151722,0.028161,0.903604,0.843656,0.963552,0.781598,0.818713,0.744482,0.009893,0.006300,0.019798,0.051805
450,1523.132,0.242272,0.718256,0.709821,0.726690,16,0.00075473,2,0.099376,0.164392,0.034359,0.895193,0.834098,0.956287,0.789084,0.826511,0.751658,0.010649,0.007660,0.019953,0.051473
475,1544.588,0.239218,0.722961,0.714847,0.731076,16,0.00038170,1,0.097324,0.157570,0.037077,0.896708,0.840040,0.953377,0.792834,0.827485,0.758182,0.010262,0.008260,0.019583,0.050806
500,1677.932,0.233582,0.725403,0.718679,0.732126,16,0.00033397,1,0.092008,0.151397,0.032619,0.901987,0.845337,0.958638,0.791746,0.827485,0.756007,0.009757,0.007115,0.019004,0.050343
525,1698.723,0.230618,0.731023,0.724662,0.737384,16,0.00031109,1,0.094123,0.153996,0.034250,0.900754,0.844488,0.957020,0.799449,0.836257,0.762640,0.009878,0.007602,0.018624,0.049436
550,1833.360,0.229672,0.730227,0.723740,0.736714,16,0.00028988,1,0.092439,0.153671,0.031206,0.902553,0.844561,0.960544,0.797331,0.834958,0.759704,0.009933,0.006815,0.018739,0.049377
575,1854.310,0.231980,0.728380,0.721302,0.735458,16,0.00029514,1,0.095638,0.157570,0.033707,0.899395,0.841244,0.957546,0.797603,0.834958,0.760248,0.010187,0.007274,0.018988,0.049540
600,1985.762,0.217708,0.738224,0.720546,0.755902,16,0.00062968,1,0.086646,0.141650,0.031641,0.907054,0.853100,0.961008,0.801216,0.822612,0.779820,0.009196,0.007022,0.018724,0.045590
625,2007.462,0.210210,0.748062,0.723864,0.772260,16,0.00037820,1,0.089577,0.143600,0.035555,0.904803,0.852174,0.957433,0.813764,0.827810,0.799717,0.009310,0.008021,0.018587,0.042730
650,2147.521,0.203234,0.757587,0.735704,0.779469,18,0.00036433,2,0.088928,0.141975,0.035881,0.906447,0.855442,0.957452,0.823797,0.840156,0.807437,0.009202,0.008037,0.017784,0.041256
675,2171.567,0.202652,0.758839,0.730791,0.786887,18,0.00038024,2,0.094947,0.150097,0.039796,0.901046,0.848475,0.953618,0.829341,0.840481,0.818202,0.009689,0.008860,0.018170,0.040017
700,2316.705,0.200481,0.764655,0.742347,0.786962,17,0.00031366,1,0.092671,0.146199,0.039143,0.903846,0.853372,0.954321,0.834322,0.850877,0.817767,0.009540,0.008929,0.017389,0.040129
725,2338.888,0.203005,0.761916,0.743109,0.780723,17,0.00038306,1,0.090557,0.143275,0.037838,0.905539,0.855694,0.955385,0.829921,0.849578,0.810264,0.009449,0.008435,0.017434,0.041203
750,2471.718,0.206036,0.754057,0.725911,0.782203,18,0.00078198,1,0.093588,0.149773,0.037404,0.901896,0.847855,0.955937,0.823047,0.834633,0.811460,0.009762,0.008415,0.018496,0.040912
775,2496.059,0.205167,0.757394,0.732939,0.781849,18,0.00047434,1,0.095378,0.152047,0.038708,0.900956,0.847408,0.954505,0.828246,0.844379,0.812113,0.009880,0.008582,0.018132,0.040916
800,2629.327,0.203393,0.760786,0.737853,0.783719,16,0.00035383,2,0.094620,0.150097,0.039143,0.901924,0.849707,0.954140,0.831499,0.848603,0.814396,0.009800,0.008749,0.017773,0.040668
825,2650.682,0.198375,0.765205,0.739927,0.790483,16,0.00021677,2,0.095212,0.153021,0.037404,0.902148,0.847917,0.956378,0.836601,0.853151,0.820050,0.010006,0.008376,0.017680,0.039203
850,2785.312,0.196638,0.767406,0.742072,0.792739,16,0.00019331,1,0.093375,0.147498,0.039252,0.903440,0.852358,0.954523,0.837691,0.851527,0.823856,0.009632,0.008729,0.017439,0.038881
875,2806.543,0.196813,0.766922,0.739498,0.794346,16,0.00023132,2,0.095377,0.152372,0.038382,0.901927,0.848318,0.955536,0.838505,0.852177,0.824834,0.009797,0.008668,0.017619,0.038699
900,2946.652,0.197546,0.765706,0.738089,0.793324,16,0.00026159,1,0.095703,0.152372,0.039034,0.901429,0.848073,0.954786,0.837421,0.850552,0.824291,0.009864,0.008677,0.017708,0.038809
925,2968.265,0.197428,0.767461,0.741754,0.793168,16,0.00034291,2,0.096627,0.152372,0.040883,0.900763,0.848710,0.952817,0.840186,0.854776,0.825595,0.009957,0.008931,0.017549,0.038736
950,3104.135,0.195640,0.768562,0.742678,0.794446,16,0.00029404,2,0.092080,0.142625,0.041535,0.904157,0.856113,0.952202,0.838023,0.848603,0.827444,0.009245,0.009301,0.017286,0.038586
975,3125.391,0.193315,0.769687,0.743509,0.795865,16,0.00033899,1,0.090022,0.138726,0.041318,0.905864,0.859215,0.952512,0.837701,0.846654,0.828749,0.008878,0.009192,0.017061,0.038263
1000,3263.146,0.194653,0.768323,0.737960,0.798685,16,0.00038281,1,0.094355,0.146849,0.041861,0.902123,0.852143,0.952103,0.839224,0.846329,0.832119,0.009468,0.009331,0.017596,0.037800
1025,3284.152,0.193291,0.770453,0.743539,0.797368,16,0.00019253,1,0.092458,0.143925,0.040992,0.904108,0.855276,0.952940,0.840303,0.850552,0.830053,0.009320,0.009126,0.017225,0.037938
1050,3417.798,0.193389,0.769416,0.739291,0.799540,16,0.00030541,1,0.093054,0.145224,0.040883,0.903381,0.853587,0.953176,0.839441,0.846654,0.832228,0.009452,0.009077,0.017572,0.037555
1075,3438.486,0.192832,0.768810,0.736323,0.801297,16,0.00021269,1,0.095867,0.152047,0.039687,0.901266,0.848003,0.954528,0.840688,0.848278,0.833098,0.009777,0.008847,0.017787,0.037129
1100,3574.811,0.194043,0.767497,0.730544,0.804450,16,0.00025469,1,0.102800,0.164717,0.040883,0.895630,0.837812,0.953448,0.844108,0.850877,0.837338,0.010693,0.008766,0.018525,0.036367
1125,3595.870,0.201505,0.756251,0.706732,0.805770,16,0.00022043,1,0.116065,0.192008,0.040122,0.884350,0.814384,0.954315,0.840265,0.842430,0.838099,0.012431,0.008565,0.020650,0.035968
1150,3732.249,0.203967,0.759105,0.716703,0.801506,16,0.00064275,2,0.115035,0.190383,0.039687,0.886049,0.817559,0.954540,0.843233,0.853151,0.833315,0.012444,0.008794,0.020008,0.037212
1175,3753.454,0.206502,0.757430,0.719083,0.795778,16,0.00117220,2,0.115199,0.190058,0.040339,0.885902,0.818267,0.953538,0.841815,0.855750,0.827879,0.012328,0.008982,0.019665,0.038240
1200,3889.354,0.206986,0.755527,0.710782,0.800272,16,0.00081291,2,0.122562,0.205328,0.039796,0.880514,0.806669,0.954358,0.844422,0.856725,0.832119,0.013422,0.008607,0.020632,0.037160
1225,3910.582,0.211068,0.754198,0.711075,0.797321,16,0.00056222,1,0.126784,0.214425,0.039143,0.877986,0.801085,0.954887,0.846039,0.863548,0.828531,0.014103,0.008723,0.020918,0.037893
1250,4046.262,0.210133,0.752595,0.708121,0.797068,17,0.00039620,0,0.125266,0.212151,0.038382,0.878751,0.801821,0.955681,0.843005,0.858350,0.827661,0.013875,0.008373,0.020983,0.037845
1275,4068.793,0.207805,0.753981,0.713703,0.794259,17,0.00045525,0,0.116439,0.194932,0.037947,0.884974,0.813953,0.955995,0.838613,0.852827,0.824399,0.012771,0.008329,0.020279,0.038333
1300,4204.417,0.205449,0.756447,0.716458,0.796436,16,0.00041589,0,0.116763,0.196231,0.037295,0.885251,0.813695,0.956806,0.841594,0.857050,0.826139,0.012812,0.008070,0.020084,0.037860
1325,4225.125,0.205846,0.757459,0.714479,0.800440,16,0.00030769,0,0.119473,0.200455,0.038491,0.883153,0.810562,0.955744,0.844475,0.857700,0.831249,0.013170,0.008572,0.020344,0.037328
1350,4363.857,0.203562,0.758753,0.716418,0.801089,16,0.00035907,1,0.117903,0.197206,0.038600,0.884361,0.813058,0.955664,0.844855,0.857700,0.832010,0.012903,0.008390,0.020115,0.037009
1375,4385.047,0.205403,0.758299,0.715678,0.800921,16,0.00038086,1,0.119583,0.199805,0.039361,0.883043,0.811234,0.954852,0.845560,0.858674,0.832445,0.013080,0.008771,0.020199,0.037254
