step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.375,1.301114,0.189260,0.187863,0.190656,20,0.00044675,0
25,25.044,0.951960,0.337129,0.312184,0.362073,20,0.00000732,0
50,181.264,0.737937,0.472897,0.444501,0.501294,23,0.00004508,3
75,209.337,0.549502,0.604647,0.590003,0.619290,23,0.00052697,4
100,392.352,0.456177,0.675658,0.654336,0.696980,26,0.00076312,9
125,424.685,0.380093,0.725794,0.693174,0.758415,26,0.00100002,6
150,630.129,0.299928,0.787829,0.747172,0.828486,28,0.00073057,4
175,665.173,0.264499,0.815875,0.767768,0.863982,28,0.00066176,3
200,886.855,0.241952,0.832422,0.782295,0.882550,27,0.00005344,7
225,920.920,0.226125,0.845321,0.791810,0.898831,27,0.00011410,7
250,1138.555,0.211524,0.856974,0.800829,0.913119,27,0.00012605,7
275,1172.800,0.204058,0.861663,0.805929,0.917396,27,0.00012672,5
300,1391.133,0.197848,0.865174,0.810029,0.920319,27,0.00013962,6
325,1424.887,0.196761,0.868817,0.811353,0.926282,27,0.00015219,4
350,1639.745,0.192844,0.871931,0.809348,0.934514,27,0.00012617,3
375,1672.782,0.191452,0.874937,0.808264,0.941610,27,0.00022081,2
400,1880.493,0.190716,0.874252,0.809340,0.939165,27,0.00030987,5
425,1912.587,0.183478,0.881135,0.815314,0.946956,27,0.00032808,5
450,2123.918,0.169776,0.886616,0.828801,0.944431,29,0.00042644,3
475,2159.100,0.148880,0.898894,0.849717,0.948070,29,0.00058629,5
500,2381.507,0.114729,0.923601,0.893923,0.953279,31,0.00048414,5
525,2419.199,0.102827,0.929963,0.912773,0.947153,31,0.00053219,5
550,2639.287,0.104943,0.928854,0.911412,0.946295,28,0.00069133,6
575,2672.648,0.093552,0.935412,0.921567,0.949258,28,0.00050406,5
600,2885.315,0.096565,0.934398,0.922951,0.945845,28,0.00029097,5
625,2918.753,0.088747,0.939058,0.928718,0.949398,28,0.00027516,3
650,3134.864,0.084957,0.940994,0.930798,0.951191,28,0.00030636,3
675,3168.739,0.085316,0.940920,0.928967,0.952872,28,0.00038365,2
700,3380.220,0.083024,0.942049,0.933923,0.950175,28,0.00030617,1
725,3414.389,0.079777,0.945598,0.935580,0.955615,28,0.00028407,2
750,3630.670,0.090421,0.938690,0.926115,0.951265,28,0.00020505,4
775,3664.790,0.081514,0.944044,0.932257,0.955831,28,0.00010252,2
800,3879.562,0.080219,0.944331,0.934121,0.954540,28,0.00013987,2
825,3913.315,0.081658,0.943861,0.932607,0.955114,28,0.00036723,3
850,4118.275,0.084150,0.941371,0.928366,0.954376,28,0.00018592,2
875,4152.343,0.082255,0.943865,0.929050,0.958680,28,0.00005776,1
900,4367.625,0.086169,0.941202,0.926940,0.955465,28,0.00006782,1
925,4401.411,0.090090,0.939135,0.924101,0.954168,28,0.00005812,1
950,4615.915,0.088935,0.938971,0.926674,0.951268,28,0.00005063,1
975,4649.827,0.087930,0.939064,0.928630,0.949497,28,0.00005833,1
1000,4858.903,0.087077,0.938730,0.931524,0.945936,28,0.00005916,1
1025,4892.796,0.083453,0.942325,0.937165,0.947485,28,0.00009882,1
1050,5110.341,0.076580,0.947271,0.940545,0.953997,28,0.00010067,1
1075,5144.363,0.074791,0.948208,0.942789,0.953627,28,0.00009957,1
1100,5362.855,0.076616,0.944815,0.937448,0.952181,28,0.00010077,1
1125,5395.779,0.070827,0.951620,0.944277,0.958964,28,0.00009278,0
1150,5607.878,0.074557,0.950276,0.941975,0.958577,28,0.00009540,0
1175,5640.291,0.072084,0.951597,0.940890,0.962304,28,0.00009976,0
1200,5848.584,0.070229,0.952772,0.946095,0.959448,28,0.00007612,0
1225,5881.477,0.075793,0.948819,0.937494,0.960145,28,0.00006600,0
1250,6088.921,0.068949,0.952731,0.944830,0.960631,28,0.00006479,0
1275,6121.436,0.071281,0.949205,0.938331,0.960079,28,0.00006574,0
1300,6324.325,0.071408,0.951262,0.939703,0.962820,28,0.00007822,0
1325,6357.064,0.069664,0.951136,0.942931,0.959341,28,0.00010115,0
1350,6568.912,0.067079,0.953800,0.945693,0.961907,28,0.00007741,0
1375,6601.535,0.065199,0.956134,0.947122,0.965146,28,0.00006989,0
1400,6796.453,0.066035,0.954960,0.946597,0.963322,28,0.00008504,0
1425,6829.678,0.066666,0.953992,0.945834,0.962150,28,0.00006621,1
1450,7026.776,0.067088,0.953617,0.947856,0.959379,28,0.00005174,1
1475,7060.360,0.065708,0.955623,0.951900,0.959346,28,0.00006610,1
1500,7264.888,0.066603,0.953641,0.949959,0.957323,28,0.00005553,1
1525,7298.338,0.064314,0.956392,0.951623,0.961161,28,0.00005182,1
1550,7489.144,0.065818,0.955106,0.949725,0.960486,28,0.00006755,1
1575,7522.694,0.066075,0.956236,0.948941,0.963530,28,0.00005733,1
1600,7724.394,0.067048,0.953432,0.948147,0.958716,28,0.00005794,1
1625,7757.703,0.068711,0.953331,0.948508,0.958154,28,0.00006627,1
1650,7951.698,0.070143,0.951636,0.945985,0.957288,28,0.00006853,1
1675,7985.283,0.068136,0.953226,0.948998,0.957454,28,0.00006904,1
1700,8186.227,0.066570,0.954611,0.948885,0.960336,28,0.00006240,0
1725,8219.126,0.063841,0.957221,0.952589,0.961853,28,0.00006713,0
1750,8403.878,0.065440,0.955184,0.953387,0.956982,28,0.00013896,1
1775,8437.041,0.065286,0.955663,0.950223,0.961103,28,0.00006726,0
1800,8639.195,0.061904,0.958223,0.953760,0.962687,28,0.00007128,0
1825,8672.817,0.062030,0.956231,0.952262,0.960200,28,0.00007782,0
1850,8868.192,0.060093,0.959065,0.954261,0.963868,28,0.00010326,0
1875,8901.611,0.060759,0.959025,0.952198,0.965852,28,0.00006330,1
1900,9104.795,0.061792,0.958142,0.952128,0.964156,28,0.00006040,1
1925,9138.637,0.061974,0.957555,0.952212,0.962898,28,0.00005974,1
1950,9333.713,0.062592,0.956769,0.952788,0.960750,28,0.00005703,1
1975,9367.360,0.062788,0.955804,0.946316,0.965292,28,0.00005930,1
2000,9561.185,0.062342,0.956959,0.951677,0.962242,28,0.00008177,1
