pair,arm,config,step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes,count_active,target_reached
horse_circle,hinge2_restart,aw0p1875,1,1.553,1.363266,0.168968,0.178880,0.159056,20,0.00000000,0,0.080886,0.087705,0.074067,0.693430,0.689292,0.697568,0.182703,0.194568,0.170837,0.023695,0.032362,0.792877,0.826825,0.000000,0,0,0,0,0
horse_circle,hinge2_restart,aw0p1875,25,28.264,1.031649,0.306688,0.325167,0.288210,20,0.00035688,1,0.027727,0.032552,0.022902,0.919766,0.911616,0.927917,0.315281,0.335751,0.294811,0.008845,0.009905,0.650366,0.701237,0.000000,0,0,0,0,0
horse_circle,hinge2_restart,aw0p1875,50,367.763,0.775484,0.468934,0.487353,0.450514,23,0.00066427,1,0.020050,0.029576,0.010524,0.960871,0.944337,0.977405,0.478511,0.501767,0.455255,0.007973,0.004277,0.484322,0.541114,0.000000,3,0,0,0,0
horse_circle,hinge2_restart,aw0p1875,75,399.282,0.593351,0.593969,0.594473,0.593464,23,0.00001693,2,0.019944,0.033203,0.006685,0.968824,0.948714,0.988934,0.605822,0.614211,0.597432,0.009107,0.002740,0.372817,0.399068,0.000000,3,0,0,0,0
horse_circle,hinge2_restart,aw0p1875,100,768.572,0.497626,0.663561,0.663117,0.664004,25,0.00005219,1,0.025352,0.047991,0.002714,0.965672,0.935403,0.995941,0.680373,0.694940,0.665806,0.013095,0.001159,0.293701,0.330588,0.000000,5,0,0,0,0
horse_circle,hinge2_restart,aw0p1875,125,802.543,0.450164,0.696758,0.692533,0.700984,25,0.00016478,1,0.026130,0.049944,0.002317,0.966220,0.935727,0.996714,0.714864,0.727121,0.702608,0.013652,0.001028,0.261152,0.293959,0.000000,5,0,0,0,0
horse_circle,hinge2_restart,aw0p1875,150,1206.325,0.403000,0.728341,0.718845,0.737838,28,0.00005955,1,0.023722,0.043341,0.004104,0.969930,0.945369,0.994491,0.745433,0.750000,0.740866,0.011652,0.001855,0.238968,0.256120,0.000000,8,0,0,0,0
horse_circle,hinge2_restart,aw0p1875,175,1245.177,0.350412,0.764927,0.737685,0.792170,28,0.00010033,1,0.024263,0.045945,0.002581,0.970280,0.943800,0.996760,0.782896,0.771577,0.794215,0.012524,0.001181,0.217307,0.202676,0.000000,8,0,0,0,0
horse_circle,hinge2_restart,aw0p1875,200,1712.822,0.315338,0.790109,0.773771,0.806447,30,0.00010269,0,0.024340,0.044643,0.004038,0.971350,0.947661,0.995038,0.809009,0.808315,0.809703,0.012358,0.001749,0.181413,0.187059,0.000000,10,0,0,0,0
horse_circle,hinge2_restart,aw0p1875,225,1754.360,0.283903,0.813295,0.796069,0.830521,30,0.00013670,1,0.024931,0.045759,0.004104,0.971500,0.947898,0.995103,0.833213,0.832496,0.833929,0.012728,0.001846,0.158617,0.163089,0.000000,10,0,0,0,0
horse_circle,hinge2_restart,aw0p1875,250,2231.040,0.251082,0.835847,0.824033,0.847662,32,0.00011726,1,0.024814,0.043341,0.006288,0.972345,0.952008,0.992682,0.856369,0.859747,0.852992,0.012037,0.002812,0.130246,0.143815,0.000000,13,0,1,0,0
horse_circle,hinge2_restart,aw0p1875,275,2275.760,0.217463,0.862464,0.842881,0.882047,32,0.00015722,2,0.026655,0.047154,0.006156,0.971198,0.949285,0.993112,0.885052,0.882626,0.887477,0.013345,0.002762,0.109936,0.110061,0.000000,13,0,1,0,0
horse_circle,hinge2_restart,aw0p1875,300,2798.906,0.200682,0.875176,0.834932,0.915421,35,0.00012260,3,0.030922,0.057013,0.004832,0.967047,0.939319,0.994775,0.901189,0.882533,0.919844,0.015930,0.002189,0.108542,0.077144,0.000000,16,0,1,0,0
horse_circle,hinge2_restart,aw0p1875,325,2847.956,0.192952,0.882611,0.839635,0.925587,35,0.00015438,1,0.033099,0.060175,0.006023,0.965127,0.936680,0.993573,0.910661,0.890160,0.931162,0.016759,0.002715,0.101446,0.066103,0.000000,16,0,1,0,0
horse_circle,hinge2_restart,aw0p1875,350,3417.108,0.190272,0.888164,0.842745,0.933583,38,0.00008675,1,0.038526,0.070499,0.006553,0.960297,0.927520,0.993075,0.920929,0.902158,0.939701,0.019723,0.003002,0.089168,0.057338,0.000000,19,0,1,0,0
horse_circle,hinge2_restart,aw0p1875,375,3469.481,0.182466,0.897103,0.843618,0.950588,38,0.00011551,4,0.043992,0.080636,0.007347,0.955561,0.918737,0.992386,0.934608,0.911644,0.957572,0.022370,0.003262,0.080459,0.039525,0.000000,19,0,1,0,0
horse_circle,hinge2_restart,aw0p1875,400,4054.817,0.181433,0.899759,0.837956,0.961561,37,0.00015377,3,0.046061,0.083054,0.009068,0.953449,0.916158,0.990741,0.938916,0.907552,0.970281,0.023142,0.003947,0.083452,0.027272,0.000000,19,0,2,0,0
horse_circle,hinge2_restart,aw0p1875,425,4105.616,0.178593,0.904664,0.841576,0.967753,37,0.00032534,3,0.049292,0.090774,0.007810,0.951034,0.910013,0.992055,0.946640,0.917969,0.975311,0.025320,0.003597,0.074585,0.022220,0.000000,19,0,2,0,0
horse_circle,hinge2_restart,aw0p1875,450,4690.757,0.176639,0.905511,0.840634,0.970387,36,0.00045525,3,0.049704,0.091332,0.008075,0.950636,0.909460,0.991813,0.947817,0.917411,0.978223,0.025540,0.003574,0.073545,0.019336,0.000000,19,0,3,0,0
horse_circle,hinge2_restart,aw0p1875,475,4739.561,0.175991,0.907919,0.841511,0.974327,36,0.00061221,2,0.051843,0.095610,0.008075,0.948943,0.906041,0.991845,0.952081,0.921968,0.982195,0.026626,0.003665,0.070159,0.015377,0.000000,19,0,3,0,0
horse_circle,hinge2_restart,aw0p1875,500,5301.218,0.173728,0.910595,0.843912,0.977279,36,0.00084691,2,0.052753,0.097563,0.007943,0.948353,0.904706,0.992001,0.955644,0.926246,0.985041,0.027430,0.003587,0.065820,0.012428,0.000000,19,0,3,0,1
horse_circle,hinge2_restart,aw0p1875,525,5349.337,0.175019,0.909526,0.842622,0.976430,36,0.00086038,3,0.053085,0.098028,0.008141,0.947998,0.904199,0.991797,0.954801,0.925223,0.984379,0.027455,0.003693,0.066121,0.013230,0.000000,19,0,3,0,1
horse_circle,hinge2_restart,aw0p1875,550,5922.262,0.173232,0.909994,0.843628,0.976359,36,0.00071586,3,0.052055,0.096168,0.007943,0.948898,0.905803,0.991994,0.954436,0.924758,0.984114,0.027090,0.003582,0.066516,0.013001,0.000000,19,0,3,0,1
horse_circle,hinge2_restart,aw0p1875,575,5970.587,0.173569,0.911778,0.845081,0.978475,36,0.00074728,3,0.054526,0.100446,0.008605,0.946937,0.902518,0.991356,0.958430,0.929967,0.986894,0.027937,0.003956,0.062195,0.011256,0.000000,19,0,3,0,1
horse_circle,hinge2_restart,aw0p1875,600,6520.419,0.172917,0.912681,0.845581,0.979781,35,0.00092948,3,0.054035,0.099795,0.008274,0.947392,0.903089,0.991694,0.958927,0.929967,0.987887,0.028027,0.003853,0.062101,0.010321,0.000000,19,0,4,0,1
horse_circle,hinge2_restart,aw0p1875,625,6568.250,0.177265,0.910604,0.840141,0.981068,35,0.00102478,5,0.056734,0.106585,0.006884,0.945113,0.897146,0.993080,0.958754,0.929688,0.987821,0.029790,0.003200,0.062661,0.009863,0.000000,19,0,4,0,1
horse_circle,hinge2_restart,aw0p1875,650,7126.888,0.177454,0.911361,0.840154,0.982568,35,0.00103778,3,0.057612,0.109003,0.006222,0.944505,0.895264,0.993746,0.960208,0.931734,0.988681,0.030736,0.002921,0.060196,0.009029,0.000000,19,0,4,0,1
horse_circle,hinge2_restart,aw0p1875,675,7174.197,0.177880,0.911586,0.840197,0.982974,35,0.00052731,2,0.060129,0.113374,0.006884,0.942498,0.891904,0.993093,0.962597,0.935454,0.989741,0.031649,0.003078,0.056291,0.008331,0.000000,19,0,4,0,1
horse_circle,hinge2_restart,aw0p1875,700,7704.898,0.175933,0.912568,0.842352,0.982784,35,0.00032807,2,0.058793,0.110305,0.007281,0.943601,0.894503,0.992699,0.962603,0.935268,0.989939,0.031034,0.003320,0.056504,0.007562,0.000000,19,0,4,0,1
horse_circle,hinge2_restart,aw0p1875,725,7752.641,0.172894,0.914135,0.844308,0.983961,35,0.00046162,2,0.057837,0.108724,0.006950,0.944488,0.895941,0.993034,0.963452,0.936105,0.990800,0.030617,0.003183,0.055723,0.006889,0.000000,19,0,4,0,1
horse_circle,hinge2_restart,aw0p1875,750,8303.320,0.173178,0.913811,0.842215,0.985406,35,0.00030295,4,0.059292,0.111700,0.006884,0.943262,0.893415,0.993110,0.964240,0.936291,0.992190,0.031026,0.003135,0.055708,0.005533,0.000000,19,0,4,0,1
horse_circle,hinge2_restart,aw0p1875,775,8350.870,0.177374,0.912860,0.838941,0.986780,35,0.00015200,2,0.061585,0.116815,0.006354,0.941393,0.889144,0.993642,0.964996,0.936942,0.993050,0.032571,0.003024,0.054694,0.004955,0.000000,19,0,4,0,1
horse_circle,hinge2_restart,aw0p1875,800,8898.295,0.179245,0.914029,0.840871,0.987186,38,0.00013692,3,0.065024,0.122768,0.007281,0.938829,0.884927,0.992731,0.969239,0.944103,0.994374,0.034275,0.003320,0.047926,0.003705,0.000000,22,0,4,0,1
horse_circle,hinge2_restart,aw0p1875,825,8949.835,0.173112,0.917585,0.847598,0.987572,38,0.00001636,1,0.062926,0.119234,0.006619,0.940866,0.888347,0.993386,0.971385,0.948661,0.994109,0.033551,0.003168,0.043812,0.003974,0.000000,22,0,4,0,1
horse_circle,hinge2_restart,aw0p1875,850,9556.739,0.174730,0.917818,0.847071,0.988564,38,0.00001178,2,0.064879,0.122675,0.007082,0.939339,0.885742,0.992936,0.973276,0.950986,0.995565,0.034536,0.003232,0.041746,0.002731,0.000000,22,0,4,0,1
horse_circle,hinge2_restart,aw0p1875,875,9607.750,0.174233,0.918394,0.848813,0.987976,38,0.00002550,1,0.065941,0.124535,0.007347,0.938630,0.884589,0.992672,0.974877,0.954520,0.995234,0.034984,0.003458,0.037820,0.002347,0.000000,22,0,4,0,1
horse_circle,hinge2_restart,aw0p1875,900,10157.171,0.172267,0.919186,0.851447,0.986926,38,0.00006138,1,0.064705,0.121931,0.007479,0.939670,0.886807,0.992534,0.974786,0.955264,0.994308,0.034402,0.003418,0.037449,0.003230,0.000000,22,0,4,0,1
horse_circle,hinge2_restart,aw0p1875,925,10208.896,0.169728,0.920595,0.853217,0.987973,38,0.00003248,2,0.063703,0.120257,0.007149,0.940556,0.888245,0.992867,0.975429,0.955822,0.995036,0.033922,0.003349,0.037207,0.002863,0.000000,22,0,4,0,1
horse_circle,hinge2_restart,aw0p1875,950,10751.794,0.166102,0.921746,0.855848,0.987645,37,0.00002739,1,0.062633,0.118118,0.007149,0.941497,0.890129,0.992865,0.975822,0.956938,0.994705,0.033217,0.003276,0.035831,0.003288,0.000000,22,0,5,0,1
horse_circle,hinge2_restart,aw0p1875,975,10801.833,0.167709,0.921200,0.854367,0.988033,37,0.00002469,1,0.063424,0.120164,0.006685,0.940886,0.888448,0.993324,0.975835,0.957031,0.994639,0.033941,0.002961,0.036019,0.003185,0.000000,22,0,5,0,1
horse_circle,hinge2_restart,aw0p1875,1000,11365.149,0.164951,0.923142,0.857854,0.988430,37,0.00004669,1,0.064175,0.121466,0.006884,0.940514,0.887897,0.993131,0.978644,0.962054,0.995234,0.033928,0.003200,0.031267,0.002827,0.000000,22,0,5,0,1
horse_circle,hinge2_restart,aw0p1875,1025,11415.373,0.164376,0.923941,0.861081,0.986801,37,0.00005777,2,0.064040,0.120071,0.008009,0.940651,0.889289,0.992013,0.979588,0.964472,0.994705,0.033696,0.003621,0.029201,0.003063,0.000000,22,0,5,0,1
horse_circle,hinge2_restart,aw0p1875,1050,11993.287,0.160228,0.925250,0.863829,0.986670,37,0.00009371,2,0.062366,0.116722,0.008009,0.942037,0.892062,0.992012,0.979615,0.964658,0.994572,0.032585,0.003698,0.028379,0.003526,0.000000,22,0,5,0,1
horse_circle,hinge2_restart,aw0p1875,1075,12043.478,0.160991,0.925264,0.863913,0.986614,37,0.00009487,3,0.061707,0.114676,0.008737,0.942443,0.893588,0.991297,0.979109,0.962984,0.995234,0.032355,0.003967,0.029998,0.002775,0.000000,22,0,5,0,1
horse_circle,hinge2_restart,aw0p1875,1100,12608.847,0.161295,0.924208,0.861482,0.986934,37,0.00005604,4,0.061329,0.114583,0.008075,0.942669,0.893389,0.991949,0.977548,0.960193,0.994903,0.032196,0.003737,0.032114,0.003193,0.000000,22,0,5,0,1
horse_circle,hinge2_restart,aw0p1875,1125,12659.281,0.161860,0.924492,0.861785,0.987199,37,0.00012053,4,0.062312,0.116350,0.008274,0.941932,0.892109,0.991756,0.978710,0.962054,0.995367,0.032458,0.003763,0.031577,0.002926,0.000000,22,0,5,0,1
