step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.357,0.156898,0.173700,0.140095,1.080129,20
25,26.083,0.268778,0.306563,0.230993,0.854215,20
50,191.623,0.413286,0.461772,0.364801,0.685387,23
75,221.386,0.529979,0.593842,0.466116,0.562568,23
100,392.358,0.604851,0.672871,0.536830,0.483652,23
125,422.286,0.657170,0.703893,0.610447,0.432281,23
150,600.322,0.699697,0.712969,0.686425,0.383605,24
175,631.658,0.728627,0.717684,0.739569,0.348429,24
200,819.647,0.751030,0.733608,0.768452,0.319147,25
225,852.681,0.769171,0.747394,0.790949,0.305513,25
250,1056.914,0.785076,0.755725,0.814428,0.290898,27
275,1092.624,0.797211,0.763829,0.830593,0.280166,27
300,1302.644,0.806395,0.762646,0.850145,0.278944,27
325,1338.509,0.817137,0.761401,0.872873,0.280932,27
350,1559.889,0.826252,0.768936,0.883569,0.285403,26
375,1594.169,0.829689,0.769231,0.890147,0.283071,26
400,1813.355,0.829780,0.767700,0.891860,0.282786,26
425,1847.723,0.834624,0.774314,0.894933,0.277547,26
450,2067.246,0.841553,0.767835,0.915271,0.280693,26
475,2101.839,0.848077,0.759494,0.936661,0.281205,26
500,2322.412,0.859724,0.768877,0.950570,0.247454,29
525,2360.848,0.864224,0.780391,0.948058,0.236004,29
550,2588.813,0.861263,0.781006,0.941519,0.238125,26
575,2623.549,0.852935,0.779910,0.925960,0.243804,26
600,2836.356,0.852318,0.780894,0.923741,0.243127,25
625,2869.434,0.849282,0.780392,0.918173,0.248775,25
650,3080.158,0.851139,0.781986,0.920292,0.249297,25
675,3112.617,0.850421,0.781596,0.919246,0.251892,25
700,3322.226,0.849978,0.783587,0.916370,0.257654,26
725,3356.618,0.850303,0.788151,0.912456,0.258024,26
750,3570.669,0.848508,0.784023,0.912993,0.262435,25
775,3603.421,0.850662,0.789253,0.912071,0.257134,25
