step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,2.229,0.234363,0.208894,0.259831,0.736372,20
25,43.154,0.369076,0.307915,0.430236,0.565816,20
50,84.388,0.454717,0.390303,0.519131,0.486292,20
75,126.131,0.495756,0.425165,0.566346,0.447391,20
100,168.720,0.547829,0.446775,0.648883,0.400835,20
125,211.063,0.584133,0.478897,0.689370,0.368120,20
150,253.307,0.614252,0.517053,0.711451,0.342819,20
175,295.160,0.629661,0.532503,0.726818,0.330270,20
200,336.912,0.640835,0.538686,0.742985,0.322875,20
225,378.859,0.657201,0.554846,0.759557,0.311314,20
250,421.304,0.677487,0.578805,0.776169,0.297646,20
275,463.958,0.705772,0.607002,0.804542,0.282486,20
300,506.428,0.730371,0.637162,0.823579,0.264762,20
325,549.148,0.749763,0.661783,0.837743,0.252157,20
350,592.015,0.756977,0.671949,0.842005,0.250051,20
375,634.730,0.765883,0.681472,0.850293,0.236550,20
400,677.738,0.771942,0.686893,0.856990,0.228748,20
425,720.506,0.773559,0.690692,0.856425,0.224841,20
450,763.477,0.777514,0.696631,0.858397,0.222326,20
475,806.522,0.779128,0.699140,0.859116,0.220516,20
500,849.965,0.781978,0.702316,0.861641,0.219187,20
525,892.928,0.782442,0.702042,0.862842,0.217738,20
550,936.218,0.784214,0.703164,0.865265,0.216370,20
575,979.599,0.785258,0.705759,0.864758,0.215473,20
600,1022.612,0.784068,0.703247,0.864888,0.215224,20
625,1065.478,0.784376,0.705193,0.863559,0.218302,20
650,1108.845,0.785571,0.705860,0.865282,0.215684,20
675,1151.983,0.785837,0.703436,0.868238,0.216387,20
700,1194.916,0.786262,0.705021,0.867502,0.217258,20
725,1238.266,0.785206,0.705110,0.865302,0.216873,20
750,1280.923,0.784518,0.706336,0.862701,0.217385,20
775,1323.714,0.784174,0.706897,0.861451,0.215489,20
800,1366.545,0.783019,0.704891,0.861147,0.215013,20
825,1409.377,0.785135,0.708190,0.862080,0.215439,20
850,1451.964,0.784413,0.710155,0.858672,0.215527,20
