step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.375,0.240971,0.185919,0.296023,1.148583,20
25,26.830,0.406045,0.370968,0.441122,0.855501,20
50,52.775,0.551856,0.523814,0.579897,0.642939,20
75,78.441,0.638696,0.603228,0.674164,0.524443,20
100,104.255,0.693491,0.638203,0.748778,0.452346,20
125,130.357,0.721513,0.644217,0.798808,0.410582,20
150,156.274,0.746926,0.655272,0.838581,0.376784,20
175,182.163,0.756148,0.663698,0.848599,0.363334,20
200,207.995,0.762094,0.671423,0.852765,0.354821,20
225,233.821,0.768417,0.674370,0.862463,0.343507,20
250,259.736,0.773803,0.677314,0.870292,0.338084,20
275,285.527,0.775921,0.677077,0.874764,0.335177,20
300,311.407,0.780014,0.680345,0.879683,0.329311,20
325,337.405,0.774904,0.675444,0.874365,0.333100,20
350,363.170,0.770597,0.673073,0.868121,0.338162,20
375,388.974,0.771877,0.682423,0.861331,0.333320,20
400,415.007,0.785173,0.691853,0.878494,0.310407,20
425,440.775,0.789137,0.694868,0.883406,0.302750,20
450,466.389,0.790210,0.692269,0.888152,0.304315,20
475,492.026,0.792711,0.693177,0.892244,0.301857,20
500,517.668,0.791364,0.692840,0.889889,0.304388,20
525,543.161,0.795464,0.692386,0.898542,0.299709,20
550,568.589,0.796965,0.690887,0.903043,0.298591,20
575,594.022,0.798078,0.690288,0.905868,0.297783,20
600,619.430,0.797682,0.689959,0.905405,0.297486,20
625,644.843,0.797683,0.691621,0.903746,0.296258,20
650,670.288,0.798229,0.692114,0.904345,0.297373,20
675,695.798,0.798285,0.693979,0.902592,0.296319,20
700,721.152,0.797569,0.694135,0.901003,0.296987,20
725,746.547,0.800506,0.698477,0.902534,0.294478,20
750,771.930,0.797346,0.697796,0.896895,0.297461,20
775,797.610,0.804403,0.711774,0.897033,0.288987,20
800,823.281,0.811181,0.712238,0.910124,0.282411,20
825,848.726,0.817101,0.714883,0.919319,0.276644,20
850,874.083,0.816951,0.716513,0.917388,0.275878,20
875,899.532,0.819026,0.720280,0.917773,0.273356,20
900,925.100,0.823390,0.725135,0.921645,0.267933,20
925,950.808,0.822766,0.726702,0.918829,0.269435,20
950,976.385,0.821790,0.727101,0.916479,0.270034,20
975,1002.200,0.824982,0.731452,0.918512,0.265553,20
1000,1027.889,0.825771,0.733101,0.918442,0.264037,20
1025,1053.608,0.826371,0.733353,0.919389,0.263377,20
1050,1079.255,0.824746,0.734364,0.915128,0.265384,20
1075,1105.131,0.824017,0.735825,0.912210,0.266722,20
1100,1131.022,0.821172,0.736460,0.905884,0.269927,20
1125,1157.034,0.820894,0.737703,0.904085,0.270046,20
1150,1182.644,0.821542,0.735810,0.907274,0.269326,20
1175,1208.496,0.822959,0.738635,0.907282,0.267632,20
