step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,2.190,0.221311,0.191183,0.251440,0.844565,20
25,42.633,0.331309,0.318868,0.343750,0.599463,20
50,302.922,0.441080,0.441941,0.440219,0.492467,23
75,350.501,0.519371,0.526667,0.512076,0.412006,23
100,648.079,0.569291,0.571662,0.566919,0.372222,25
125,701.169,0.609879,0.597174,0.622583,0.343603,25
150,1022.973,0.642767,0.612812,0.672723,0.319995,26
175,1079.036,0.674951,0.632917,0.716986,0.292705,26
200,1410.972,0.696985,0.646174,0.747796,0.278244,27
225,1468.358,0.716864,0.665856,0.767872,0.264806,27
250,1795.848,0.733039,0.676169,0.789908,0.253629,24
275,1844.426,0.743909,0.684468,0.803349,0.243374,24
300,2161.749,0.751264,0.689173,0.813355,0.231790,27
325,2218.020,0.772840,0.705606,0.840075,0.214449,27
350,2556.736,0.786347,0.735981,0.836713,0.199095,28
375,2615.690,0.787937,0.751652,0.824221,0.191844,28
400,2945.870,0.790362,0.763559,0.817165,0.187010,24
425,2995.674,0.791916,0.777430,0.806402,0.181285,24
450,3319.121,0.791558,0.788181,0.794935,0.175651,24
475,3370.003,0.794146,0.781959,0.806333,0.173871,24
500,3699.242,0.793997,0.780521,0.807473,0.172108,24
525,3750.706,0.792980,0.785273,0.800687,0.171349,24
550,4065.222,0.791506,0.782964,0.800047,0.173052,23
575,4114.056,0.792795,0.789722,0.795867,0.170113,23
600,4418.072,0.786060,0.789910,0.782211,0.174064,22
625,4465.012,0.785966,0.792164,0.779768,0.175045,22
650,4733.640,0.787908,0.789628,0.786189,0.174740,19
675,4774.919,0.786469,0.794646,0.778292,0.174498,19
700,5035.251,0.790319,0.798071,0.782567,0.172284,19
725,5075.912,0.790778,0.799979,0.781576,0.170336,19
750,5326.385,0.787180,0.799601,0.774760,0.171730,18
775,5364.835,0.789099,0.798446,0.779753,0.170568,18
800,5609.323,0.790144,0.800399,0.779888,0.168636,18
825,5647.409,0.789173,0.798866,0.779480,0.169336,18
850,5883.099,0.789149,0.800546,0.777751,0.169356,17
875,5918.719,0.788409,0.801032,0.775786,0.167071,17
900,6152.005,0.793369,0.805073,0.781665,0.165987,17
925,6188.153,0.795955,0.808796,0.783114,0.162163,17
950,6418.892,0.797536,0.810427,0.784646,0.161795,17
975,6454.472,0.796696,0.809865,0.783527,0.161615,17
1000,6686.373,0.799582,0.813806,0.785358,0.158691,17
1025,6721.989,0.800504,0.816820,0.784188,0.157511,17
1050,6954.136,0.799679,0.813482,0.785875,0.158606,17
1075,6989.721,0.799303,0.808957,0.789649,0.159281,17
1100,7210.587,0.798837,0.809001,0.788674,0.159243,16
1125,7244.568,0.797251,0.809534,0.784968,0.159475,16
1150,7461.141,0.797590,0.805836,0.789343,0.161036,16
1175,7494.207,0.796882,0.803585,0.790179,0.161002,16
1200,7698.094,0.795929,0.803847,0.788012,0.160388,15
1225,7729.380,0.793972,0.803959,0.783986,0.161812,15
1250,7933.059,0.792604,0.800443,0.784765,0.163673,15
1275,7964.481,0.797160,0.800106,0.794215,0.160911,15
1300,8169.727,0.796117,0.797428,0.794805,0.162730,15
1325,8201.504,0.795907,0.795992,0.795821,0.162239,15
1350,8403.777,0.792512,0.795912,0.789112,0.164601,15
1375,8434.802,0.791358,0.795968,0.786749,0.164901,15
1400,8634.542,0.791977,0.794381,0.789574,0.165950,15
1425,8665.721,0.793116,0.796872,0.789361,0.162670,15
1450,8868.703,0.789841,0.795061,0.784621,0.165586,15
1475,8900.003,0.792759,0.795464,0.790055,0.163914,15
1500,9099.451,0.790071,0.794437,0.785706,0.166018,15
1525,9130.723,0.792755,0.794443,0.791068,0.164972,15
1550,9318.077,0.789535,0.792364,0.786706,0.167096,14
1575,9347.185,0.784041,0.792666,0.775416,0.168104,14
1600,9532.499,0.789118,0.795204,0.783032,0.167251,16
1625,9565.884,0.796397,0.807623,0.785171,0.162230,16
1650,9779.728,0.811277,0.829037,0.793517,0.151148,16
1675,9813.310,0.817873,0.841373,0.794373,0.145532,16
1700,10030.057,0.821185,0.843201,0.799169,0.144439,16
1725,10063.993,0.819761,0.845984,0.793538,0.144470,16
1750,10277.407,0.815998,0.845943,0.786054,0.145547,16
1775,10310.448,0.817300,0.847402,0.787199,0.144445,16
1800,10525.247,0.816902,0.847929,0.785875,0.145334,16
1825,10558.977,0.814355,0.848993,0.779717,0.146014,16
1850,10770.533,0.818218,0.849051,0.787386,0.144371,16
1875,10803.587,0.816689,0.849283,0.784095,0.145180,16
1900,11014.930,0.817611,0.848303,0.786918,0.145639,16
1925,11048.165,0.817421,0.848179,0.786664,0.145924,16
1950,11261.328,0.816554,0.849910,0.783197,0.146217,16
1975,11294.721,0.817484,0.851508,0.783460,0.144434,16
2000,11505.301,0.817416,0.848364,0.786469,0.146010,16
