step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.397,0.216878,0.195910,0.237846,1.239307,20
25,27.356,0.333066,0.301025,0.365106,1.014670,20
50,54.086,0.436835,0.378613,0.495056,0.849821,20
75,80.527,0.525260,0.449723,0.600797,0.718307,20
100,107.159,0.581827,0.477112,0.686542,0.636690,20
125,133.621,0.621607,0.491797,0.751417,0.570645,20
150,159.765,0.634722,0.509414,0.760030,0.549266,20
175,186.105,0.647272,0.520208,0.774335,0.529730,20
200,211.844,0.653075,0.526550,0.779599,0.518367,20
225,237.440,0.663788,0.538372,0.789203,0.504900,20
250,263.496,0.669927,0.545323,0.794531,0.495509,20
275,289.604,0.685249,0.566019,0.804478,0.471708,20
300,315.735,0.697658,0.585695,0.809621,0.453182,20
325,341.181,0.708478,0.604262,0.812694,0.435586,20
350,366.756,0.715100,0.613066,0.817133,0.426972,20
375,392.315,0.724287,0.625134,0.823441,0.412899,20
400,417.835,0.727588,0.634416,0.820760,0.409007,20
425,443.377,0.733738,0.645987,0.821490,0.400156,20
450,468.948,0.740450,0.653679,0.827221,0.390742,20
475,494.601,0.745203,0.662403,0.828003,0.382429,20
500,520.654,0.747775,0.668285,0.827265,0.378275,20
525,546.662,0.750545,0.673248,0.827842,0.372251,20
550,572.763,0.750994,0.676069,0.825919,0.370793,20
575,598.696,0.752623,0.679814,0.825433,0.368728,20
600,624.949,0.758337,0.688062,0.828611,0.361859,20
625,651.055,0.766093,0.697441,0.834744,0.352015,20
650,677.337,0.775704,0.708113,0.843295,0.341391,20
675,703.752,0.780491,0.713750,0.847233,0.333484,20
700,729.761,0.787825,0.722998,0.852652,0.323139,20
725,755.821,0.800572,0.743269,0.857876,0.305653,20
750,782.143,0.825852,0.778748,0.872955,0.269330,20
775,808.638,0.848875,0.820339,0.877412,0.236474,20
800,834.394,0.852228,0.825642,0.878814,0.233275,20
825,860.450,0.852854,0.826233,0.879476,0.231280,20
850,886.179,0.853276,0.827418,0.879134,0.229754,20
875,911.640,0.852696,0.826249,0.879143,0.230574,20
900,937.106,0.853534,0.825850,0.881219,0.229641,20
925,962.612,0.853523,0.825846,0.881201,0.229598,20
950,988.162,0.855223,0.825089,0.885358,0.227111,20
975,1013.622,0.854936,0.824227,0.885644,0.226622,20
1000,1039.485,0.862659,0.834070,0.891249,0.214778,20
1025,1065.320,0.869096,0.847104,0.891088,0.205100,20
1050,1091.202,0.873070,0.855978,0.890162,0.198723,20
1075,1117.044,0.876165,0.861207,0.891123,0.194542,20
1100,1142.930,0.875472,0.862519,0.888425,0.194655,20
1125,1168.951,0.877035,0.865407,0.888663,0.192022,20
1150,1195.041,0.880389,0.872555,0.888223,0.187453,20
1175,1221.098,0.882632,0.873673,0.891591,0.186089,20
1200,1247.188,0.886752,0.884162,0.889341,0.179561,20
1225,1273.571,0.888504,0.886216,0.890792,0.177302,20
1250,1300.081,0.892518,0.896515,0.888521,0.171393,20
1275,1326.551,0.896402,0.902977,0.889827,0.162461,20
1300,1352.639,0.896341,0.905276,0.887405,0.163587,20
1325,1378.270,0.893697,0.904033,0.883362,0.167165,20
1350,1403.555,0.891372,0.901817,0.880927,0.171155,20
1375,1429.029,0.890697,0.899404,0.881989,0.172714,20
1400,1455.034,0.890321,0.897340,0.883301,0.173409,20
1425,1481.379,0.890657,0.895975,0.885339,0.171725,20
1450,1507.946,0.893044,0.896711,0.889376,0.168005,20
1475,1534.568,0.895338,0.898442,0.892234,0.164457,20
1500,1561.376,0.895287,0.898292,0.892281,0.165964,20
1525,1588.238,0.895554,0.898334,0.892773,0.166325,20
1550,1614.371,0.895909,0.895609,0.896209,0.169352,20
