step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.400,0.187996,0.185776,0.190215,0.880670,20
25,27.080,0.311078,0.296878,0.325278,0.602234,20
50,52.234,0.407311,0.401073,0.413548,0.499520,20
75,77.263,0.499946,0.506241,0.493651,0.420025,20
100,102.278,0.560892,0.560445,0.561340,0.371498,20
125,127.840,0.596385,0.585399,0.607372,0.339490,20
150,153.420,0.626754,0.608313,0.645195,0.314345,20
175,179.352,0.653081,0.615859,0.690303,0.296272,20
200,204.761,0.679203,0.624727,0.733680,0.279509,20
225,229.899,0.683678,0.625336,0.742021,0.281321,20
250,255.189,0.697002,0.631498,0.762506,0.274050,20
275,280.444,0.707570,0.642901,0.772238,0.263764,20
300,305.942,0.709445,0.653414,0.765475,0.252166,20
325,331.258,0.711240,0.659388,0.763091,0.247735,20
350,356.272,0.723966,0.669589,0.778343,0.236116,20
375,381.425,0.735630,0.675516,0.795744,0.229311,20
400,406.527,0.738222,0.679574,0.796870,0.224103,20
425,431.677,0.740620,0.682307,0.798933,0.222004,20
450,456.765,0.738839,0.681066,0.796612,0.222292,20
475,482.035,0.740850,0.679299,0.802401,0.220846,20
500,507.227,0.745437,0.681919,0.808956,0.214193,20
525,532.569,0.752216,0.684749,0.819682,0.205958,20
550,557.761,0.756945,0.686643,0.827247,0.203057,20
575,583.622,0.770283,0.688068,0.852499,0.191822,20
600,609.382,0.763966,0.686567,0.841365,0.194019,20
625,635.664,0.763156,0.686904,0.839407,0.192095,20
650,662.018,0.766311,0.687553,0.845069,0.191956,20
675,688.311,0.767993,0.689037,0.846950,0.191416,20
700,714.507,0.766703,0.691400,0.842006,0.193162,20
725,740.624,0.767964,0.691870,0.844058,0.190508,20
750,766.537,0.771453,0.696299,0.846607,0.188270,20
775,792.559,0.777787,0.699493,0.856081,0.184978,20
800,818.715,0.778282,0.704101,0.852463,0.185674,20
825,845.037,0.781350,0.712482,0.850218,0.182418,20
850,871.153,0.784596,0.721310,0.847882,0.180450,20
875,897.488,0.782504,0.720109,0.844898,0.182223,20
900,923.735,0.790258,0.727761,0.852754,0.176475,20
925,950.006,0.798101,0.738856,0.857345,0.170184,20
950,976.717,0.801072,0.742196,0.859948,0.169801,20
975,1003.552,0.803839,0.751025,0.856654,0.164643,20
1000,1029.975,0.806163,0.757251,0.855076,0.163418,20
1025,1056.175,0.806874,0.757194,0.856554,0.164096,20
1050,1082.310,0.804839,0.759142,0.850535,0.165473,20
1075,1108.524,0.803925,0.758049,0.849800,0.168031,20
1100,1134.811,0.803201,0.763492,0.842911,0.167981,20
1125,1161.031,0.804921,0.769441,0.840400,0.164530,20
1150,1187.218,0.800402,0.771651,0.829153,0.166279,20
1175,1213.522,0.802677,0.779457,0.825898,0.162289,20
1200,1239.698,0.802954,0.781984,0.823924,0.162131,20
1225,1266.038,0.802402,0.782223,0.822581,0.162465,20
1250,1292.314,0.801654,0.783538,0.819771,0.161142,20
1275,1318.607,0.802644,0.782187,0.823100,0.162434,20
1300,1344.923,0.804303,0.785064,0.823543,0.159241,20
1325,1371.203,0.802218,0.780284,0.824153,0.161127,20
1350,1397.419,0.802711,0.779438,0.825985,0.160062,20
1375,1423.549,0.802060,0.779854,0.824267,0.161050,20
1400,1449.801,0.804643,0.780072,0.829214,0.160493,20
1425,1475.270,0.803813,0.779665,0.827962,0.159577,20
1450,1500.941,0.804417,0.778942,0.829892,0.160887,20
1475,1526.447,0.806659,0.782986,0.830333,0.157406,20
1500,1552.218,0.807657,0.782687,0.832626,0.155642,20
1525,1577.979,0.807530,0.781805,0.833255,0.157894,20
1550,1603.639,0.807827,0.783478,0.832175,0.156684,20
1575,1629.284,0.805814,0.782613,0.829014,0.158093,20
1600,1655.005,0.808578,0.782880,0.834275,0.155739,20
1625,1680.546,0.808608,0.782530,0.834686,0.155844,20
1650,1706.161,0.808806,0.783180,0.834432,0.155819,20
1675,1731.584,0.808363,0.782843,0.833883,0.156355,20
1700,1757.282,0.808032,0.783824,0.832241,0.159295,20
1725,1782.792,0.806358,0.781379,0.831338,0.159377,20
1750,1808.412,0.809831,0.786818,0.832845,0.156842,20
1775,1833.905,0.808179,0.784003,0.832355,0.158484,20
1800,1859.509,0.809043,0.784303,0.833782,0.159616,20
1825,1884.862,0.809375,0.782971,0.835779,0.159156,20
1850,1910.231,0.805916,0.783351,0.828481,0.162346,20
1875,1935.957,0.808777,0.783026,0.834529,0.158963,20
1900,1961.552,0.805379,0.780369,0.830390,0.162143,20
1925,1987.234,0.808246,0.781985,0.834507,0.159125,20
1950,2013.345,0.809086,0.783664,0.834508,0.158148,20
1975,2039.466,0.809955,0.785541,0.834370,0.157602,20
2000,2065.444,0.807905,0.782301,0.833509,0.159868,20
