step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
750,3676.805,0.177212,0.779749,0.869755,0.689742,27,0.00003526,0,0.113808,0.020843,0.206772,0.889039,0.977064,0.801015,0.860123,0.887884,0.832362,0.004268,0.015937,0.022970,0.025990
775,3711.696,0.172707,0.784955,0.874607,0.695302,27,0.00003058,0,0.113089,0.021072,0.205107,0.890150,0.976948,0.803353,0.865475,0.893037,0.837913,0.004153,0.015852,0.022018,0.025541
800,3938.142,0.171309,0.785541,0.875742,0.695340,27,0.00003047,1,0.109580,0.022103,0.197058,0.892238,0.975902,0.808574,0.863730,0.895098,0.832362,0.004355,0.015327,0.021777,0.025478
825,3973.366,0.169510,0.786232,0.877528,0.694935,27,0.00001123,0,0.106900,0.019240,0.194560,0.894536,0.978942,0.810130,0.862276,0.894411,0.830142,0.003899,0.015129,0.021430,0.025557
850,4201.322,0.166768,0.791071,0.879064,0.703078,27,0.00002698,1,0.108629,0.017980,0.199278,0.894571,0.980304,0.808839,0.869028,0.894869,0.843186,0.003537,0.015461,0.021207,0.024877
875,4236.441,0.163763,0.793085,0.879546,0.706623,27,0.00001815,1,0.105138,0.020156,0.190119,0.896821,0.978030,0.815612,0.869120,0.897274,0.840966,0.004052,0.014625,0.021095,0.024150
900,4461.011,0.160281,0.798144,0.881331,0.714958,27,0.00001764,0,0.101058,0.021988,0.180128,0.900121,0.976170,0.824072,0.872226,0.900710,0.843741,0.004399,0.013891,0.020902,0.023376
925,4495.690,0.156974,0.795885,0.879291,0.712479,27,0.00009178,1,0.092020,0.020843,0.163197,0.906393,0.977307,0.835478,0.863186,0.897618,0.828754,0.004025,0.012512,0.020922,0.023113
950,4724.966,0.157488,0.796246,0.878954,0.713537,27,0.00003573,2,0.092714,0.020843,0.164585,0.905990,0.977298,0.834681,0.864124,0.897274,0.830974,0.004069,0.012628,0.021124,0.023015
975,4760.160,0.157040,0.798446,0.878330,0.718563,27,0.00004390,1,0.090945,0.023133,0.158757,0.907385,0.974904,0.839866,0.865644,0.898649,0.832639,0.004552,0.012291,0.021233,0.022681
1000,4983.787,0.155364,0.802348,0.879571,0.725125,27,0.00009174,1,0.093681,0.024164,0.163197,0.905879,0.973876,0.837883,0.872144,0.900825,0.843464,0.004827,0.012406,0.021190,0.021960
1025,5018.064,0.156446,0.800430,0.879378,0.721483,27,0.00018117,2,0.095696,0.023477,0.167916,0.904208,0.974578,0.833837,0.871327,0.900023,0.842631,0.004573,0.012774,0.021084,0.022349
1050,5244.709,0.157757,0.797007,0.880376,0.713637,27,0.00006262,2,0.092267,0.022446,0.162087,0.906088,0.975670,0.836506,0.864723,0.900137,0.829309,0.004578,0.012464,0.021011,0.023039
1075,5279.240,0.157108,0.800614,0.881038,0.720191,27,0.00008775,1,0.092905,0.024279,0.161532,0.905977,0.973801,0.838154,0.869476,0.902428,0.836525,0.004928,0.012563,0.020931,0.022673
1100,5503.715,0.157885,0.798114,0.881773,0.714455,27,0.00019516,2,0.097075,0.022904,0.171246,0.902678,0.975235,0.830121,0.869386,0.901970,0.836803,0.004578,0.013001,0.020786,0.023008
1125,5538.249,0.158151,0.799098,0.879638,0.718557,27,0.00024640,2,0.097159,0.024737,0.169581,0.902694,0.973290,0.832097,0.870904,0.901397,0.840411,0.004836,0.012974,0.021062,0.022693
1150,5762.788,0.156172,0.801972,0.879650,0.724294,27,0.00020833,1,0.095368,0.021988,0.168748,0.904957,0.976125,0.833789,0.872755,0.898992,0.846517,0.004342,0.012972,0.021086,0.022266
1175,5797.423,0.155578,0.802051,0.883270,0.720831,27,0.00017928,2,0.098216,0.021301,0.175132,0.902802,0.976932,0.828672,0.874578,0.902084,0.847072,0.004132,0.013412,0.020400,0.022646
1200,6021.987,0.157117,0.800600,0.880944,0.720256,27,0.00007914,2,0.096113,0.023477,0.168748,0.903818,0.974622,0.833013,0.871712,0.901626,0.841799,0.004608,0.013018,0.020840,0.022701
1225,6056.563,0.156875,0.802197,0.875952,0.728442,27,0.00011016,1,0.094022,0.022904,0.165140,0.906097,0.975075,0.837120,0.872376,0.896015,0.848737,0.004546,0.012639,0.021790,0.021883
1250,6281.173,0.157330,0.800769,0.876877,0.724662,27,0.00008326,1,0.095760,0.022217,0.169303,0.904642,0.975813,0.833470,0.871854,0.896358,0.847349,0.004343,0.012993,0.021404,0.022352
1275,6315.738,0.158087,0.800340,0.877759,0.722920,27,0.00005645,1,0.096536,0.022103,0.170969,0.903963,0.975956,0.831969,0.871838,0.897160,0.846517,0.004405,0.013093,0.021443,0.022491
1300,6539.710,0.155705,0.802897,0.880448,0.725345,27,0.00009876,2,0.093621,0.022103,0.165140,0.906283,0.976028,0.836538,0.872519,0.899908,0.845129,0.004335,0.012893,0.020863,0.022402
