step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.381,1.489770,0.161199,0.164435,0.157964,20,0.00000000,0,0.076986,0.090495,0.063476,0.695182,0.664598,0.725765,0.173653,0.179315,0.167990,0.024774,0.027771,0.196353,0.273964
25,26.736,1.182863,0.290809,0.296457,0.285161,20,0.00000000,0,0.037297,0.050037,0.024557,0.891992,0.861519,0.922466,0.301727,0.311291,0.292163,0.013400,0.010479,0.158564,0.223785
50,197.677,0.922301,0.440774,0.432270,0.449277,23,0.00000849,0,0.029624,0.038132,0.021115,0.938840,0.921681,0.956000,0.453759,0.448754,0.458764,0.010215,0.009006,0.126132,0.171689
75,227.839,0.719708,0.557707,0.532602,0.582812,23,0.00007027,0,0.025009,0.034133,0.015886,0.957757,0.941644,0.973870,0.571426,0.550781,0.592070,0.009144,0.006513,0.103093,0.128964
100,419.346,0.604402,0.627539,0.605921,0.649157,25,0.00062245,1,0.021759,0.030413,0.013106,0.967006,0.953551,0.980462,0.641007,0.624349,0.657665,0.008354,0.005519,0.086280,0.108106
125,452.744,0.508452,0.688464,0.672192,0.704737,25,0.00047092,0,0.022749,0.032459,0.013039,0.968691,0.955319,0.982063,0.703968,0.694010,0.713926,0.008831,0.005394,0.071423,0.090839
150,651.288,0.440112,0.730630,0.712910,0.748349,26,0.00071816,1,0.023069,0.033761,0.012378,0.970061,0.956196,0.983925,0.747296,0.736979,0.757612,0.009074,0.005115,0.062231,0.077211
175,686.174,0.384498,0.765583,0.734089,0.797077,26,0.00009875,2,0.025904,0.041946,0.009862,0.967954,0.948012,0.987896,0.784909,0.764881,0.804938,0.011695,0.004022,0.058334,0.061951
200,904.190,0.350291,0.787798,0.757092,0.818504,28,0.00004300,2,0.028922,0.049107,0.008737,0.965651,0.941773,0.989529,0.809963,0.794271,0.825655,0.013361,0.003480,0.053038,0.055295
225,942.339,0.319459,0.811054,0.772059,0.850049,28,0.00024135,4,0.035784,0.062500,0.009068,0.959371,0.929204,0.989539,0.839035,0.820312,0.857757,0.017174,0.003702,0.050548,0.045444
250,1180.358,0.293437,0.832060,0.778465,0.885656,27,0.00003100,3,0.046637,0.083147,0.010127,0.949524,0.910241,0.988807,0.868909,0.843192,0.894625,0.022826,0.004136,0.049953,0.034371
