step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.376,0.160633,0.163823,0.157443,1.071777,20
25,26.689,0.274316,0.285689,0.262944,0.833066,20
50,52.592,0.414796,0.415425,0.414166,0.668332,20
75,78.329,0.533542,0.520588,0.546496,0.529402,20
100,104.547,0.623953,0.627408,0.620498,0.438695,20
125,130.631,0.679001,0.672837,0.685166,0.383930,20
150,156.751,0.710827,0.684168,0.737485,0.345527,20
175,182.905,0.718665,0.679874,0.757455,0.331490,20
200,208.838,0.730379,0.688149,0.772608,0.319573,20
225,234.323,0.741029,0.686541,0.795517,0.306803,20
250,259.795,0.751630,0.683724,0.819536,0.295775,20
275,285.489,0.759725,0.678436,0.841014,0.288845,20
300,311.239,0.766671,0.676939,0.856402,0.284207,20
325,336.962,0.773970,0.678135,0.869805,0.275478,20
350,362.739,0.776744,0.678750,0.874737,0.273570,20
375,388.485,0.778337,0.678352,0.878323,0.270098,20
400,414.523,0.784827,0.688027,0.881627,0.267130,20
425,440.258,0.790764,0.694854,0.886674,0.261795,20
450,465.721,0.792582,0.696121,0.889042,0.260363,20
475,491.212,0.796718,0.700158,0.893278,0.255816,20
500,517.072,0.798151,0.700783,0.895519,0.252614,20
525,542.610,0.798381,0.699578,0.897184,0.254481,20
550,568.085,0.798592,0.699306,0.897879,0.253396,20
575,593.945,0.797948,0.697356,0.898540,0.253583,20
600,619.670,0.798106,0.695897,0.900314,0.253304,20
625,644.688,0.796407,0.690464,0.902350,0.255334,20
650,670.241,0.798683,0.694218,0.903148,0.253243,20
675,695.798,0.794352,0.690730,0.897975,0.265932,20
700,721.423,0.784934,0.678364,0.891504,0.284180,20
