step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.404,0.212390,0.190442,0.234339,0.455216,20
25,27.307,0.266439,0.233919,0.298959,0.327734,20
50,53.434,0.349549,0.302855,0.396243,0.284617,20
75,79.143,0.430110,0.358247,0.501973,0.246755,20
100,104.803,0.495549,0.400117,0.590982,0.221208,20
125,130.239,0.533795,0.433265,0.634326,0.200373,20
150,155.899,0.552407,0.454385,0.650428,0.190799,20
175,181.880,0.569665,0.473091,0.666238,0.184439,20
200,207.796,0.578751,0.485549,0.671954,0.181866,20
225,233.950,0.600196,0.517759,0.682633,0.171581,20
250,260.068,0.625293,0.558867,0.691720,0.160169,20
275,285.652,0.639992,0.580889,0.699095,0.153751,20
300,311.517,0.651160,0.593557,0.708763,0.150487,20
325,336.844,0.659805,0.606275,0.713335,0.149288,20
350,362.297,0.669102,0.613625,0.724579,0.144699,20
375,387.621,0.680751,0.622181,0.739322,0.141724,20
400,413.326,0.685451,0.623345,0.747557,0.139518,20
425,439.058,0.692083,0.630810,0.753356,0.137473,20
450,464.561,0.695223,0.632661,0.757784,0.139482,20
475,489.722,0.696207,0.633585,0.758829,0.134867,20
500,515.227,0.696034,0.634625,0.757442,0.135208,20
525,540.576,0.696845,0.635070,0.758621,0.135655,20
550,565.786,0.703179,0.635571,0.770786,0.133277,20
575,590.741,0.703057,0.635386,0.770728,0.134786,20
600,615.945,0.704092,0.636648,0.771536,0.135874,20
625,641.090,0.716587,0.659071,0.774104,0.131436,20
650,666.417,0.746001,0.715012,0.776990,0.120934,20
675,692.123,0.763175,0.747629,0.778722,0.113363,20
700,717.710,0.771893,0.764637,0.779148,0.111599,20
725,743.357,0.773434,0.766856,0.780013,0.110073,20
750,769.079,0.779137,0.773184,0.785091,0.108897,20
775,794.767,0.783511,0.780961,0.786061,0.108551,20
800,820.527,0.790822,0.791768,0.789876,0.105301,20
825,846.541,0.792657,0.802630,0.782684,0.105843,20
850,872.602,0.791543,0.808500,0.774586,0.106889,20
875,899.268,0.792232,0.815100,0.769363,0.106515,20
900,925.719,0.792508,0.819994,0.765023,0.106487,20
925,951.988,0.797427,0.825441,0.769413,0.105981,20
950,978.314,0.803723,0.838613,0.768833,0.105899,20
975,1004.142,0.807852,0.847780,0.767924,0.109785,20
1000,1030.177,0.808406,0.844496,0.772317,0.107969,20
1025,1056.175,0.812228,0.848517,0.775938,0.106555,20
1050,1082.285,0.824059,0.852646,0.795472,0.104879,20
1075,1108.485,0.825832,0.850697,0.800967,0.100445,20
1100,1134.802,0.823422,0.838540,0.808305,0.095499,20
1125,1160.548,0.843295,0.858197,0.828393,0.092747,20
1150,1186.477,0.846036,0.860779,0.831293,0.091393,20
1175,1212.326,0.851076,0.862233,0.839918,0.090657,20
1200,1238.390,0.850211,0.862971,0.837452,0.091443,20
1225,1264.301,0.849774,0.861628,0.837919,0.091213,20
1250,1290.405,0.848378,0.860271,0.836485,0.091369,20
1275,1316.326,0.849284,0.860686,0.837881,0.091923,20
1300,1342.304,0.850264,0.860627,0.839901,0.093014,20
1325,1368.047,0.851205,0.861899,0.840511,0.092073,20
1350,1393.899,0.850927,0.858248,0.843605,0.091744,20
1375,1419.724,0.851721,0.858221,0.845220,0.091979,20
1400,1445.799,0.853824,0.861254,0.846394,0.089321,20
1425,1471.798,0.853824,0.862865,0.844783,0.090049,20
1450,1497.570,0.854760,0.865418,0.844103,0.088235,20
1475,1522.979,0.854855,0.864333,0.845376,0.087411,20
1500,1548.757,0.854374,0.863852,0.844896,0.089588,20
1525,1574.485,0.850940,0.863235,0.838644,0.090949,20
1550,1600.458,0.851760,0.862882,0.840639,0.088110,20
1575,1626.378,0.853149,0.863786,0.842512,0.089457,20
1600,1652.191,0.852634,0.863253,0.842015,0.090576,20
1625,1677.969,0.853346,0.862741,0.843951,0.090317,20
1650,1703.836,0.853940,0.863888,0.843991,0.088830,20
1675,1729.613,0.852872,0.862737,0.843007,0.091213,20
1700,1755.505,0.855586,0.866175,0.844998,0.086658,20
1725,1781.357,0.854521,0.865261,0.843780,0.087508,20
1750,1807.372,0.856710,0.867166,0.846253,0.084206,20
1775,1833.411,0.853719,0.863258,0.844180,0.090078,20
1800,1859.446,0.853165,0.863535,0.842796,0.086793,20
1825,1885.371,0.852558,0.864175,0.840941,0.087708,20
1850,1911.580,0.852821,0.863447,0.842196,0.087503,20
