step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.396,0.221692,0.191641,0.251743,0.907074,20
25,26.792,0.337798,0.326146,0.349451,0.650322,20
50,52.401,0.448470,0.446135,0.450804,0.530343,20
75,77.829,0.521401,0.526492,0.516309,0.457394,20
100,102.906,0.567847,0.575647,0.560046,0.417718,20
125,128.287,0.609068,0.580171,0.637965,0.387909,20
150,153.570,0.628125,0.578830,0.677419,0.369919,20
175,178.966,0.647597,0.583300,0.711894,0.351286,20
200,203.905,0.658872,0.587104,0.730641,0.342139,20
225,229.574,0.676779,0.591691,0.761866,0.332855,20
250,254.511,0.685199,0.596638,0.773760,0.324429,20
275,278.993,0.699081,0.606675,0.791487,0.309326,20
300,303.853,0.708248,0.618622,0.797875,0.296344,20
325,329.025,0.720473,0.631009,0.809936,0.282061,20
350,354.414,0.731345,0.648530,0.814160,0.268739,20
375,379.811,0.733706,0.658539,0.808873,0.268076,20
400,405.356,0.733115,0.660996,0.805234,0.266517,20
425,430.661,0.730748,0.651151,0.810345,0.267728,20
450,456.157,0.733424,0.659387,0.807461,0.262487,20
475,481.598,0.737196,0.667076,0.807316,0.257409,20
500,506.849,0.741786,0.682628,0.800944,0.249262,20
525,532.156,0.740574,0.684145,0.797002,0.247572,20
550,557.632,0.744888,0.691382,0.798393,0.240644,20
575,583.168,0.750052,0.699229,0.800874,0.232983,20
600,608.586,0.748316,0.699115,0.797518,0.233488,20
625,633.684,0.747316,0.700417,0.794215,0.234798,20
650,658.612,0.751546,0.701300,0.801791,0.234346,20
675,683.174,0.751255,0.702345,0.800165,0.232302,20
700,707.809,0.751459,0.704334,0.798583,0.230828,20
725,732.874,0.753821,0.703156,0.804486,0.230763,20
750,758.291,0.751727,0.703148,0.800307,0.231088,20
775,783.747,0.753088,0.704522,0.801655,0.229240,20
800,809.180,0.754003,0.703982,0.804024,0.228050,20
825,834.565,0.751090,0.701449,0.800731,0.230927,20
850,859.829,0.749430,0.699073,0.799788,0.232559,20
875,885.108,0.751537,0.701584,0.801490,0.230592,20
900,909.985,0.751356,0.700729,0.801983,0.231124,20
925,934.917,0.753913,0.702424,0.805402,0.230212,20
950,959.736,0.755142,0.700385,0.809900,0.229819,20
975,984.754,0.755005,0.701061,0.808949,0.228271,20
1000,1009.736,0.754317,0.699813,0.808822,0.231230,20
1025,1034.583,0.757958,0.696268,0.819649,0.232212,20
