step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.383,1.095125,0.222408,0.192544,0.252272,20,0.00000000,0,0.178780,0.179451,0.178108,0.591939,0.558597,0.625282,0.262150,0.227096,0.297204,0.040569,0.035884,0.177669,0.149146
25,26.680,0.797285,0.364217,0.354434,0.374001,20,0.00000003,0,0.090185,0.093993,0.086377,0.814785,0.804889,0.824680,0.397027,0.387748,0.406306,0.020869,0.017323,0.131327,0.115338
50,191.598,0.627624,0.489876,0.508980,0.470772,23,0.00002545,1,0.073621,0.082757,0.064485,0.877715,0.869439,0.885991,0.526116,0.551102,0.501130,0.018183,0.012747,0.098554,0.095183
75,221.204,0.527894,0.566957,0.597539,0.536375,23,0.00015933,0,0.064126,0.079948,0.048305,0.905327,0.889766,0.920889,0.603798,0.645311,0.562284,0.017616,0.009488,0.080242,0.082134
100,414.161,0.470819,0.615721,0.630485,0.600958,26,0.00049932,3,0.062233,0.080920,0.043546,0.914468,0.893864,0.935072,0.654315,0.681504,0.627127,0.017706,0.008463,0.073546,0.070192
125,447.914,0.412942,0.667718,0.643270,0.692167,26,0.00135887,2,0.060490,0.083621,0.037359,0.921715,0.892887,0.950543,0.707543,0.697061,0.718025,0.018309,0.007266,0.071058,0.053484
150,664.229,0.367138,0.715696,0.660840,0.770552,29,0.00148479,3,0.066514,0.093885,0.039143,0.919223,0.885053,0.953393,0.761798,0.722882,0.800714,0.020691,0.007589,0.068098,0.039795
175,701.856,0.327369,0.757646,0.695040,0.820253,29,0.00077241,3,0.074377,0.104257,0.044497,0.915517,0.880406,0.950627,0.812127,0.767502,0.856752,0.023110,0.008700,0.061803,0.031235
200,938.067,0.299776,0.777269,0.712950,0.841588,31,0.00059172,3,0.069048,0.097882,0.040214,0.922465,0.888848,0.956081,0.829083,0.782736,0.875431,0.021820,0.007806,0.057838,0.027136
225,978.597,0.258764,0.810917,0.743648,0.878187,31,0.00046365,3,0.063882,0.101232,0.026532,0.930697,0.889985,0.971410,0.860208,0.818928,0.901487,0.022663,0.004976,0.051816,0.020512
250,1221.043,0.221191,0.838020,0.772304,0.903736,30,0.00103392,4,0.056009,0.089888,0.022130,0.940059,0.903514,0.976604,0.882730,0.841724,0.923736,0.019861,0.004233,0.045349,0.016093
275,1260.850,0.206417,0.851449,0.789202,0.913695,30,0.00092387,5,0.056431,0.088591,0.024271,0.940621,0.906521,0.974721,0.897495,0.859118,0.935872,0.019717,0.004682,0.041875,0.014515
300,1512.866,0.188174,0.866014,0.803157,0.928870,30,0.00119651,3,0.052460,0.081245,0.023676,0.945077,0.914448,0.975705,0.909636,0.868410,0.950863,0.018307,0.004670,0.039104,0.011853
325,1552.158,0.185736,0.864577,0.808979,0.920176,30,0.00095059,4,0.050598,0.075735,0.025461,0.946833,0.919941,0.973726,0.906926,0.870246,0.943605,0.016695,0.004953,0.037468,0.013398
350,1800.837,0.183374,0.861905,0.821562,0.902249,29,0.00119087,2,0.045215,0.069252,0.021178,0.952229,0.926927,0.977531,0.899907,0.878457,0.921356,0.015288,0.004036,0.034852,0.016333
375,1839.167,0.183571,0.862637,0.828926,0.896348,29,0.00107133,3,0.048308,0.070441,0.026175,0.949391,0.926452,0.972331,0.903563,0.887316,0.919810,0.015386,0.005106,0.033222,0.017472
400,2082.729,0.181439,0.864713,0.831166,0.898260,29,0.00107896,4,0.048713,0.071845,0.025580,0.949178,0.925373,0.972983,0.906059,0.890882,0.921237,0.015865,0.004843,0.032881,0.016993
425,2120.634,0.183770,0.865771,0.840527,0.891014,29,0.00089293,5,0.053254,0.073790,0.032719,0.945043,0.924422,0.965664,0.911358,0.902550,0.920167,0.016512,0.006329,0.031193,0.018435
450,2362.170,0.179718,0.868513,0.842991,0.894035,29,0.00097487,6,0.053639,0.072061,0.035217,0.944748,0.926151,0.963344,0.914629,0.903738,0.925521,0.015948,0.006801,0.030457,0.017847
475,2399.820,0.169100,0.879067,0.844995,0.913139,29,0.00100725,7,0.055157,0.076167,0.034146,0.943908,0.922714,0.965102,0.926837,0.909356,0.944319,0.016755,0.006583,0.029999,0.014464
500,2643.642,0.160232,0.885973,0.846239,0.925707,29,0.00096800,8,0.051133,0.075735,0.026532,0.948016,0.923195,0.972838,0.930298,0.910328,0.950268,0.016686,0.005312,0.029826,0.012360
525,2681.649,0.160844,0.885321,0.845419,0.925223,29,0.00073021,5,0.051031,0.074222,0.027841,0.948002,0.924447,0.971557,0.929575,0.908168,0.950982,0.016600,0.005354,0.030081,0.012386
550,2917.301,0.173993,0.876893,0.835703,0.918083,28,0.00016247,5,0.060958,0.079084,0.042832,0.938276,0.919374,0.957179,0.929600,0.901793,0.957406,0.017183,0.008117,0.031768,0.013542
575,2953.991,0.165964,0.883627,0.846231,0.921022,28,0.00045038,7,0.058573,0.079192,0.037954,0.941010,0.920205,0.961815,0.934612,0.913245,0.955979,0.017243,0.007316,0.029696,0.013241
600,3183.461,0.161524,0.885939,0.853515,0.918363,27,0.00053305,5,0.054264,0.067956,0.040571,0.944947,0.930620,0.959274,0.933569,0.911517,0.955622,0.015334,0.007758,0.028584,0.013587
625,3217.916,0.159403,0.887231,0.853956,0.920505,27,0.00073803,5,0.053067,0.070441,0.035693,0.946183,0.928454,0.963912,0.933735,0.914110,0.953361,0.015651,0.007045,0.028306,0.013307
650,3439.027,0.157924,0.887865,0.859464,0.916266,27,0.00070659,5,0.051313,0.063959,0.038667,0.947793,0.934629,0.960956,0.933065,0.914434,0.951695,0.014465,0.007578,0.027351,0.014104
675,3473.112,0.164908,0.882937,0.855987,0.909887,27,0.00069543,5,0.056984,0.068280,0.045687,0.942350,0.930519,0.954182,0.932946,0.914434,0.951457,0.014951,0.008857,0.027661,0.015242
700,3693.299,0.164991,0.883032,0.855583,0.910482,27,0.00062217,5,0.055139,0.068280,0.041999,0.944048,0.930488,0.957608,0.931361,0.914002,0.948721,0.015344,0.008156,0.028041,0.015060
725,3727.364,0.159159,0.884977,0.856752,0.913203,27,0.00051408,4,0.051978,0.064931,0.039024,0.947029,0.933562,0.960496,0.930611,0.912381,0.948840,0.014332,0.007505,0.027515,0.014500
750,3951.138,0.155068,0.889045,0.857056,0.921034,27,0.00043143,4,0.051149,0.067200,0.035098,0.948025,0.931558,0.964492,0.934006,0.914650,0.953361,0.014824,0.006864,0.027487,0.013257
775,3985.697,0.154839,0.889144,0.855901,0.922387,27,0.00050949,3,0.051943,0.069144,0.034741,0.947313,0.929748,0.964879,0.934757,0.915082,0.954432,0.015154,0.006712,0.027729,0.012832
800,4209.872,0.153560,0.892016,0.856263,0.927769,27,0.00058133,5,0.053646,0.069576,0.037716,0.945848,0.929394,0.962302,0.939299,0.915838,0.962760,0.015421,0.007247,0.027766,0.011951
825,4244.242,0.158711,0.890949,0.857533,0.924365,27,0.00067656,4,0.056875,0.069252,0.044497,0.942860,0.929777,0.955943,0.941208,0.916919,0.965497,0.015668,0.008814,0.027803,0.012702
850,4463.141,0.149235,0.896229,0.863406,0.929052,26,0.00084424,4,0.053838,0.064607,0.043070,0.945888,0.934329,0.957447,0.944127,0.919188,0.969066,0.014505,0.008365,0.026406,0.011708
875,4496.302,0.153802,0.894951,0.862979,0.926924,26,0.00089337,4,0.057632,0.068388,0.046877,0.942433,0.930948,0.953918,0.946186,0.921997,0.970375,0.015338,0.009221,0.026587,0.012192
900,4709.745,0.155770,0.894851,0.866147,0.923555,26,0.00094725,4,0.059980,0.067848,0.052112,0.940378,0.931657,0.949099,0.948299,0.924914,0.971684,0.015221,0.010385,0.025918,0.012981
925,4743.201,0.152370,0.896298,0.868666,0.923930,26,0.00086683,4,0.058580,0.066119,0.051041,0.941713,0.933362,0.950064,0.948595,0.926102,0.971089,0.014874,0.009974,0.025407,0.012756
950,4953.665,0.147993,0.898352,0.868816,0.927888,25,0.00091832,4,0.055033,0.065687,0.044378,0.944983,0.933755,0.956210,0.947476,0.925886,0.969066,0.014835,0.008675,0.025408,0.011954
975,4985.889,0.148887,0.897323,0.866498,0.928147,25,0.00087805,4,0.054469,0.067416,0.041523,0.945439,0.932063,0.958815,0.945800,0.924914,0.966686,0.014951,0.008201,0.025733,0.012115
1000,5192.987,0.151004,0.896404,0.866971,0.925838,25,0.00084674,4,0.056963,0.066335,0.047591,0.943139,0.933050,0.953227,0.947190,0.924481,0.969899,0.014950,0.009300,0.025743,0.012269
1025,5225.152,0.149223,0.897753,0.864586,0.930920,25,0.00095082,3,0.055950,0.069901,0.041999,0.944121,0.929743,0.958500,0.947520,0.925022,0.970018,0.015552,0.008255,0.026102,0.011514
1050,5435.527,0.150529,0.896882,0.867537,0.926227,25,0.00117409,2,0.053923,0.067632,0.040214,0.945941,0.931949,0.959934,0.944842,0.926210,0.963474,0.015306,0.008045,0.025773,0.012454
1075,5467.746,0.154550,0.894133,0.864611,0.923655,25,0.00091246,3,0.056318,0.068496,0.044140,0.943604,0.930974,0.956235,0.944130,0.923833,0.964426,0.015384,0.008876,0.026254,0.012919
