step,loss
1,0.814836
10,0.703389
20,0.618431
30,0.559891
40,0.505150
50,0.461350
60,0.420459
70,0.381487
80,0.353142
90,0.329797
100,0.304943
110,0.286704
120,0.270360
130,0.258185
140,0.244270
150,0.235524
160,0.226398
170,0.221838
180,0.213330
190,0.206038
200,0.196970
210,0.189854
220,0.184093
230,0.181584
240,0.176845
250,0.173073
260,0.170742
270,0.168468
280,0.165587
290,0.162072
300,0.159030
310,0.157558
320,0.155123
330,0.155228
340,0.154978
350,0.155158
360,0.155687
370,0.156572
380,0.154101
390,0.155588
400,0.155143
410,0.152842
420,0.154045
430,0.153057
440,0.152709
450,0.151655
460,0.149643
470,0.145744
480,0.141459
490,0.140882
500,0.141374
510,0.139293
520,0.139799
530,0.139124
540,0.137807
550,0.138304
560,0.138210
570,0.136558
580,0.137376
590,0.136578
600,0.135953
610,0.136053
620,0.136693
630,0.136948
640,0.136579
650,0.136225
660,0.136284
670,0.135898
680,0.135245
690,0.135028
700,0.135560
710,0.135347
720,0.135550
730,0.135970
740,0.135479
750,0.136534
760,0.135568
770,0.134896
780,0.135155
790,0.135083
800,0.134128
810,0.134790
820,0.135204
830,0.136047
840,0.135776
850,0.136088
860,0.134759
870,0.134730
880,0.134997
890,0.135596
900,0.135568
910,0.134605
920,0.135283
930,0.134883
940,0.133200
950,0.133439
960,0.132897
970,0.132928
980,0.132527
990,0.132699
1000,0.132129
