step,loss
1,1.087080
10,0.971181
20,0.875826
30,0.808146
40,0.745489
50,0.676119
60,0.610287
70,0.558379
80,0.515736
90,0.478762
100,0.449156
110,0.413442
120,0.389921
130,0.373189
140,0.357357
150,0.346546
160,0.335068
170,0.325212
180,0.318736
190,0.311799
200,0.306350
210,0.300324
220,0.293487
230,0.287778
240,0.282962
250,0.280517
260,0.285594
270,0.277947
280,0.276847
290,0.274739
300,0.270239
310,0.264899
320,0.260512
330,0.255653
340,0.251671
350,0.246390
360,0.235166
370,0.229614
380,0.220218
390,0.214743
400,0.209159
410,0.201087
420,0.198140
430,0.192912
440,0.189623
450,0.184946
460,0.183442
470,0.180218
480,0.176948
490,0.174984
500,0.170411
510,0.168540
520,0.170752
530,0.166485
540,0.161072
550,0.156671
560,0.153332
570,0.150604
580,0.150182
590,0.146613
600,0.143872
610,0.145413
620,0.142343
630,0.140813
640,0.136578
650,0.136116
660,0.135196
670,0.134105
680,0.133417
690,0.133084
700,0.133011
710,0.133847
720,0.132094
730,0.131345
740,0.132928
750,0.132540
760,0.133392
770,0.133368
780,0.131422
790,0.130070
800,0.129783
810,0.128726
820,0.126524
830,0.126111
840,0.126216
850,0.125920
860,0.125105
870,0.125143
880,0.125552
890,0.124716
900,0.121826
910,0.121875
920,0.121555
930,0.122802
940,0.121094
950,0.121353
960,0.121443
970,0.120122
980,0.119989
990,0.118688
1000,0.117896
1010,0.118779
1020,0.121354
1030,0.119234
1040,0.118746
1050,0.117144
1060,0.115825
1070,0.114980
1080,0.114539
1090,0.112602
1100,0.114121
1110,0.113196
1120,0.114649
1130,0.116921
1140,0.118184
1150,0.121065
1160,0.126278
1170,0.126658
1180,0.126964
1190,0.128438
1200,0.127528
1210,0.124302
1220,0.125573
1230,0.125936
1240,0.122287
1250,0.122115
1260,0.119982
1270,0.119985
1280,0.118920
1290,0.118845
1300,0.120390
1310,0.119460
1320,0.120134
1330,0.122189
1340,0.120918
1350,0.118904
1360,0.125958
1370,0.124428
1380,0.127997
1390,0.129217
1400,0.128532
1410,0.126346
1420,0.126134
1430,0.125638
1440,0.126802
1450,0.127360
1460,0.128756
1470,0.127190
1480,0.128315
1490,0.124824
1500,0.125036
1510,0.126296
1520,0.125806
1530,0.125860
1540,0.125974
1550,0.126729
1560,0.126260
1570,0.127846
1580,0.127153
1590,0.129408
1600,0.128544
1610,0.127479
1620,0.128072
1630,0.124478
1640,0.125453
1650,0.126870
1660,0.129896
1670,0.133160
1680,0.136495
1690,0.139759
1700,0.138019
1710,0.137246
1720,0.139425
1730,0.138923
1740,0.140191
1750,0.138965
1760,0.139727
1770,0.138338
1780,0.135969
1790,0.135343
1800,0.135496
1810,0.130087
1820,0.125358
1830,0.124972
1840,0.122961
1850,0.122372
1860,0.123051
1870,0.120856
1880,0.118909
1890,0.122083
1900,0.126011
1910,0.126794
1920,0.121955
1930,0.121765
1940,0.121978
1950,0.117918
1960,0.118509
1970,0.114831
1980,0.115671
1990,0.114245
2000,0.113832
