config	arm	n	final_mean_iou	best_mean_iou	final_mean_tversky	best_mean_tversky	final_patches	max_patches	final_mean_spill	final_mean_coverage	srd_total_deletes	final_step	total_seconds
nonorm4	srd_restart	7	0.881605	0.896912	0.967332	0.973052	29.5714	32	0.0219653	0.900165	12	2303.57	22535.9
