pair,arm,config,step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes,count_active,target_reached
sun_moon,srd_restart,nonorm4,1,1.535,0.453076,0.249592,0.205433,0.293751,20,0.00021183,0,0.117266,0.145419,0.089114,0.700094,0.618048,0.782141,0.277618,0.235307,0.319929,0.032702,0.018014,0.169706,0.130683,0.000000,0,0,0,0,0
sun_moon,srd_restart,nonorm4,25,27.919,0.287818,0.339825,0.329748,0.349902,20,0.00018197,1,0.043158,0.054667,0.031648,0.891778,0.864161,0.919394,0.354375,0.347774,0.360976,0.012070,0.006373,0.131919,0.113967,0.000000,0,0,0,0,0
sun_moon,srd_restart,nonorm4,50,346.411,0.247116,0.446020,0.452918,0.439123,23,0.00055171,3,0.040370,0.049806,0.030934,0.920611,0.905183,0.936039,0.464091,0.475475,0.452707,0.011073,0.006179,0.107065,0.098073,0.000000,2,1,0,0,0
sun_moon,srd_restart,nonorm4,75,377.099,0.208014,0.533691,0.548794,0.518587,23,0.00025593,4,0.035668,0.043971,0.027365,0.939934,0.928722,0.951147,0.552852,0.572926,0.532778,0.009490,0.005461,0.087250,0.083871,0.000000,2,1,0,0,0
sun_moon,srd_restart,nonorm4,100,742.113,0.164367,0.590473,0.595025,0.585921,25,0.00082049,4,0.022056,0.024957,0.019155,0.964803,0.960688,0.968919,0.603510,0.609875,0.597145,0.004828,0.003677,0.076610,0.071362,0.000000,2,3,0,0,0
sun_moon,srd_restart,nonorm4,125,775.425,0.146759,0.629230,0.611568,0.646893,25,0.00067024,4,0.018162,0.025497,0.010827,0.972323,0.960934,0.983712,0.640529,0.627161,0.653896,0.005018,0.002161,0.073481,0.060349,0.000000,2,3,0,0,0
sun_moon,srd_restart,nonorm4,150,1160.095,0.135732,0.659274,0.628066,0.690482,27,0.00030248,4,0.016874,0.026253,0.007496,0.975102,0.960863,0.989340,0.670106,0.644555,0.695657,0.005384,0.001466,0.070531,0.052644,0.000000,5,3,1,0,0
sun_moon,srd_restart,nonorm4,175,1196.768,0.125041,0.688880,0.646582,0.731179,27,0.00029932,4,0.015361,0.025605,0.005116,0.977955,0.962824,0.993087,0.699029,0.663137,0.734920,0.005480,0.001004,0.067153,0.045612,0.000000,5,3,1,0,0
sun_moon,srd_restart,nonorm4,200,1597.130,0.110816,0.723371,0.690659,0.756083,28,0.00013824,4,0.015289,0.028198,0.002380,0.979339,0.961809,0.996870,0.734008,0.710134,0.757882,0.005441,0.000424,0.058424,0.041140,0.000000,8,3,3,0,0
sun_moon,srd_restart,nonorm4,225,1634.626,0.101250,0.754293,0.724298,0.784288,28,0.00016366,3,0.013878,0.026685,0.001071,0.981998,0.965358,0.998638,0.764377,0.743626,0.785128,0.005759,0.000203,0.052351,0.036175,0.000000,8,3,3,0,0
sun_moon,srd_restart,nonorm4,250,2060.089,0.091949,0.777299,0.753029,0.801568,27,0.00011094,3,0.013349,0.025389,0.001309,0.983269,0.968166,0.998372,0.787383,0.772148,0.802617,0.005328,0.000258,0.046489,0.033246,0.000000,8,3,4,0,0
