job	pair	group	arm	seed	overlap_mode	overlap_repair	stop_reason	final_step	final_loss	final_mean_iou	final_view1_iou	final_view2_iou	final_patches	final_overlap	best_mean_iou	best_mean_iou_step	best_loss	best_loss_step	srd_total_adds	srd_total_deletes	total_seconds	iou_0p50_steps	iou_0p50_seconds	iou_0p60_steps	iou_0p60_seconds	iou_0p70_steps	iou_0p70_seconds	iou_0p75_steps	iou_0p75_seconds	iou_0p80_steps	iou_0p80_seconds	iou_0p85_steps	iou_0p85_seconds	iou_0p90_steps	iou_0p90_seconds	rel_90pct_steps	rel_90pct_seconds	rel_95pct_steps	rel_95pct_seconds	rel_99pct_steps	rel_99pct_seconds
final_acm_scf_basic_seed0	acm_scf	basic	basic	0	planar	True	converged	1500	0.197362	0.844892	0.867599	0.822185	44	0.00000267	0.851349	625	0.195783	625	-	-	3354.628	75	172.066	100	227.738	225	506.291	325	731.154	400	902.067	625	1409.025	-1	-1	375	844.520	425	958.799	575	1297.358
final_cat_face_bass_basic_seed0	cat_face_bass	basic	basic	0	planar	True	converged	2850	0.165299	0.854315	0.844110	0.864520	10	0.00034146	0.854315	2850	0.161622	2550	-	-	1467.175	100	55.271	225	121.923	375	199.442	625	327.756	725	380.057	2325	1205.605	-1	-1	625	327.756	900	473.653	2250	1167.640
final_dance_argument_basic_seed0	dance_argument	basic	basic	0	planar	True	converged	2950	0.108392	0.876829	0.820587	0.933070	29	0.00000496	0.878449	2725	0.106435	2650	-	-	4471.657	125	190.902	200	301.647	300	450.803	375	563.875	575	864.081	1800	2727.655	-1	-1	450	677.646	1275	1926.407	2325	3527.861
final_robot_man_basic_seed0	robot_man	basic	basic	0	planar	True	converged	1700	0.095011	0.872089	0.813618	0.930559	11	0.00008429	0.876460	1475	0.090716	1400	-	-	978.117	50	29.717	100	59.409	175	104.349	225	133.915	300	176.997	575	333.704	-1	-1	275	162.670	550	319.418	975	564.463
final_sun_moon_basic_seed0	sun_moon	basic	basic	0	planar	True	converged	1500	0.169539	0.804645	0.674243	0.935047	18	0.00001313	0.806680	1100	0.167649	1150	-	-	1421.585	75	72.539	100	96.122	200	190.142	450	426.094	975	919.951	-1	-1	-1	-1	325	307.733	550	520.298	975	919.951
final_teapot_droplets_basic_seed0	teapot_droplets	basic	basic	0	planar	True	converged	2150	0.149139	0.780572	0.833249	0.727895	35	0.00003594	0.792370	1850	0.142339	1850	-	-	3756.197	50	90.922	125	223.086	275	491.787	375	667.741	-1	-1	-1	-1	-1	-1	300	536.433	375	667.741	1700	2972.124
final_water_fire_basic_seed0	water_fire	basic	basic	0	planar	True	converged	1650	0.122806	0.806425	0.770800	0.842050	9	0.00000712	0.808142	1500	0.118671	1100	-	-	775.104	100	49.238	150	73.238	200	97.559	425	204.851	1275	605.898	-1	-1	-1	-1	350	169.611	825	398.117	1275	605.898
