step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.386,1.438920,0.191246,0.151685,0.230807,20,0.00000000,0
25,25.476,1.153248,0.302910,0.242061,0.363760,20,0.00005181,0
50,185.912,1.017031,0.390096,0.311006,0.469185,23,0.00017955,1
75,214.839,0.906713,0.454058,0.372600,0.535516,23,0.00018781,1
100,388.386,0.808669,0.516473,0.439911,0.593036,23,0.00017268,1
125,417.682,0.702870,0.580171,0.516076,0.644267,23,0.00023179,1
150,596.086,0.631314,0.626218,0.563815,0.688622,25,0.00007587,0
175,626.700,0.577094,0.663075,0.605853,0.720296,25,0.00000000,0
200,797.798,0.542052,0.690145,0.628780,0.751510,21,0.00000000,0
225,823.958,0.518482,0.703867,0.650291,0.757443,21,0.00000733,0
250,991.734,0.504407,0.708903,0.664408,0.753399,21,0.00000106,0
275,1017.946,0.485283,0.718976,0.671450,0.766502,21,0.00000000,0
300,1186.152,0.481083,0.724308,0.686006,0.762610,24,0.00007112,0
325,1215.925,0.457615,0.735907,0.701316,0.770499,24,0.00000000,0
350,1391.510,0.426944,0.750208,0.725124,0.775293,22,0.00000000,0
375,1418.632,0.411506,0.756756,0.743988,0.769523,22,0.00000000,0
400,1592.650,0.394460,0.766433,0.767726,0.765140,22,0.00000000,0
425,1619.812,0.374196,0.777745,0.787723,0.767766,22,0.00000526,0
450,1794.758,0.364268,0.783260,0.802234,0.764286,22,0.00000033,0
475,1821.410,0.366568,0.781686,0.804606,0.758766,22,0.00000000,0
500,1995.771,0.366098,0.779807,0.806334,0.753280,24,0.00000000,0
525,2025.217,0.367605,0.779488,0.808196,0.750780,24,0.00000000,0
550,2195.545,0.362666,0.784030,0.810559,0.757500,21,0.00000000,0
575,2221.314,0.368417,0.782450,0.811932,0.752969,21,0.00000187,0
600,2387.066,0.370171,0.779919,0.811005,0.748834,21,0.00000000,0
625,2412.663,0.374193,0.777444,0.810292,0.744596,21,0.00002402,1
650,2578.313,0.374567,0.776391,0.811393,0.741388,21,0.00002758,0
675,2603.945,0.375633,0.778342,0.811454,0.745229,21,0.00001263,1
700,2766.429,0.379986,0.773685,0.809155,0.738215,21,0.00001093,0
725,2791.951,0.390053,0.769844,0.810763,0.728926,21,0.00003633,0
750,2954.861,0.380420,0.771142,0.806849,0.735435,21,0.00001458,0
775,2979.582,0.371421,0.773995,0.804370,0.743620,21,0.00001112,0
800,3143.173,0.368221,0.775522,0.804251,0.746792,21,0.00012972,1
825,3168.495,0.366658,0.776874,0.799170,0.754578,21,0.00004835,1
850,3333.022,0.370372,0.778689,0.798166,0.759213,21,0.00007143,1
875,3358.178,0.373278,0.776298,0.788000,0.764596,21,0.00003515,0
900,3512.830,0.373562,0.778076,0.785402,0.770750,20,0.00001401,0
925,3536.523,0.370942,0.778018,0.786600,0.769436,20,0.00001001,0
950,3687.951,0.369371,0.779415,0.789322,0.769508,20,0.00014139,1
975,3711.454,0.365201,0.780657,0.790654,0.770661,20,0.00008936,0
1000,3861.727,0.364150,0.784740,0.785960,0.783519,20,0.00003533,1
1025,3884.704,0.367351,0.781752,0.787466,0.776039,20,0.00004626,0
1050,4031.859,0.367751,0.781589,0.785356,0.777823,19,0.00004559,1
1075,4054.616,0.372091,0.778412,0.786374,0.770450,19,0.00011809,0
1100,4201.126,0.376372,0.776097,0.786333,0.765861,19,0.00011795,1
1125,4223.345,0.374657,0.779891,0.785290,0.774491,19,0.00011978,1
1150,4370.002,0.375929,0.776823,0.787054,0.766592,19,0.00011952,1
1175,4392.982,0.373348,0.779818,0.784315,0.775322,19,0.00010379,1
1200,4541.765,0.373679,0.780338,0.785341,0.775335,19,0.00012705,1
1225,4564.932,0.372786,0.779046,0.788159,0.769934,19,0.00015065,1
1250,4712.508,0.372807,0.781126,0.784519,0.777733,19,0.00011811,1
1275,4735.186,0.369252,0.782951,0.785975,0.779927,19,0.00009551,1
1300,4881.365,0.371962,0.781757,0.783271,0.780242,19,0.00011038,1
1325,4903.665,0.372140,0.781659,0.784737,0.778582,19,0.00010770,0
1350,5049.407,0.369552,0.782981,0.783987,0.781975,19,0.00010664,1
1375,5072.037,0.375984,0.776966,0.783063,0.770869,19,0.00011016,1
1400,5219.809,0.371261,0.781703,0.787167,0.776240,19,0.00011307,1
1425,5242.494,0.376846,0.778060,0.782954,0.773167,19,0.00012609,1
1450,5391.222,0.378285,0.777481,0.783480,0.771482,19,0.00010754,1
1475,5414.063,0.373721,0.781434,0.783434,0.779433,19,0.00012951,0
1500,5562.479,0.369288,0.783578,0.787190,0.779965,19,0.00013810,0
1525,5585.733,0.371223,0.783118,0.789801,0.776435,19,0.00020270,1
1550,5735.253,0.372729,0.782868,0.789952,0.775784,19,0.00020194,0
1575,5758.235,0.373906,0.780292,0.788605,0.771979,19,0.00028128,0
1600,5907.163,0.372324,0.782894,0.786076,0.779711,19,0.00023919,0
1625,5929.642,0.368597,0.784066,0.786761,0.781372,19,0.00023184,0
1650,6075.329,0.366812,0.785977,0.786864,0.785091,19,0.00023164,0
1675,6097.994,0.366858,0.786341,0.789376,0.783307,19,0.00026108,0
1700,6244.885,0.363886,0.787000,0.789662,0.784338,19,0.00025748,1
1725,6267.900,0.362458,0.787932,0.790034,0.785830,19,0.00024392,1
1750,6417.671,0.358667,0.790697,0.791210,0.790183,19,0.00026538,0
1775,6440.777,0.355355,0.791270,0.795799,0.786742,19,0.00024452,1
1800,6589.772,0.354537,0.791812,0.798543,0.785082,19,0.00022358,1
1825,6612.986,0.352153,0.793423,0.803685,0.783162,19,0.00022923,1
1850,6761.610,0.349070,0.795420,0.805183,0.785657,19,0.00025231,1
1875,6784.809,0.344840,0.797784,0.809768,0.785800,19,0.00024364,0
1900,6932.350,0.342176,0.796548,0.814197,0.778900,19,0.00024684,0
1925,6955.374,0.338846,0.800174,0.814643,0.785705,19,0.00023128,0
1950,7104.014,0.331523,0.804386,0.821202,0.787570,19,0.00022736,0
1975,7127.181,0.335579,0.802324,0.818428,0.786221,19,0.00022270,1
2000,7276.523,0.327269,0.804961,0.820158,0.789763,19,0.00021627,0
