step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.391,0.234824,0.209254,0.260395,1.020154,20
25,27.204,0.381546,0.322854,0.440238,0.791929,20
50,53.778,0.478813,0.408056,0.549570,0.673555,20
75,80.309,0.525149,0.456551,0.593747,0.609605,20
100,107.307,0.567571,0.477876,0.657266,0.557284,20
125,134.068,0.604437,0.495022,0.713852,0.511482,20
150,160.866,0.636903,0.519413,0.754393,0.474568,20
175,187.206,0.646607,0.528668,0.764546,0.462418,20
200,213.704,0.653108,0.536244,0.769971,0.456062,20
225,240.302,0.657182,0.542742,0.771622,0.452025,20
250,266.861,0.662430,0.543321,0.781539,0.443428,20
275,293.152,0.668433,0.549223,0.787642,0.437906,20
300,319.667,0.671861,0.555268,0.788453,0.432602,20
325,346.269,0.680732,0.564257,0.797208,0.423728,20
350,372.772,0.684712,0.569109,0.800315,0.420036,20
375,399.627,0.689284,0.575951,0.802616,0.414444,20
400,426.243,0.691285,0.584382,0.798188,0.411136,20
425,452.811,0.693622,0.583700,0.803543,0.404967,20
450,479.618,0.698821,0.592011,0.805632,0.399368,20
475,506.275,0.703704,0.604994,0.802413,0.396123,20
500,533.224,0.705266,0.610952,0.799581,0.393292,20
525,560.112,0.709137,0.616972,0.801301,0.389105,20
550,586.584,0.712350,0.623209,0.801490,0.384126,20
575,613.689,0.724072,0.630503,0.817641,0.365693,20
600,640.732,0.748292,0.672048,0.824535,0.335284,20
625,667.645,0.765319,0.700774,0.829864,0.314522,20
650,694.636,0.785013,0.726030,0.843996,0.290847,20
675,721.360,0.793971,0.734886,0.853057,0.281712,20
700,748.034,0.806894,0.745702,0.868087,0.266800,20
725,774.914,0.815298,0.760554,0.870041,0.257979,20
750,801.672,0.832181,0.787089,0.877273,0.236796,20
775,828.437,0.849402,0.813400,0.885404,0.217040,20
800,855.080,0.850563,0.814871,0.886255,0.215777,20
825,881.780,0.851369,0.815645,0.887093,0.214924,20
850,908.242,0.849853,0.815837,0.883869,0.216198,20
875,934.849,0.850685,0.817493,0.883876,0.215130,20
900,961.447,0.849826,0.817050,0.882602,0.218168,20
925,987.579,0.848618,0.816981,0.880254,0.219846,20
950,1013.497,0.849766,0.817727,0.881805,0.218353,20
975,1039.564,0.849062,0.818893,0.879230,0.220053,20
1000,1065.516,0.850705,0.820019,0.881392,0.215423,20
1025,1091.514,0.853259,0.824197,0.882322,0.213165,20
1050,1117.430,0.853025,0.822631,0.883420,0.214853,20
1075,1143.416,0.851988,0.824517,0.879460,0.215935,20
1100,1169.301,0.852480,0.825895,0.879066,0.216241,20
