step,loss
1,1.060740
10,0.962958
20,0.894660
30,0.834117
40,0.771077
50,0.703933
60,0.637021
70,0.575185
80,0.522011
90,0.478375
100,0.440494
110,0.410447
120,0.392907
130,0.381051
140,0.364880
150,0.354667
160,0.342166
170,0.334015
180,0.329989
190,0.323515
200,0.320190
210,0.313253
220,0.312213
230,0.306371
240,0.303446
250,0.298985
260,0.289256
270,0.277944
280,0.271112
290,0.263711
300,0.263947
310,0.264812
320,0.261062
330,0.258205
340,0.253902
350,0.254900
360,0.247100
370,0.245155
380,0.245044
390,0.246529
400,0.246388
410,0.242708
420,0.240802
430,0.240077
440,0.241125
450,0.241392
460,0.241959
470,0.242617
480,0.239015
490,0.238790
500,0.239426
510,0.240255
520,0.238077
530,0.233017
540,0.234458
550,0.235791
560,0.235263
570,0.235169
580,0.232288
590,0.231400
600,0.231436
610,0.230674
620,0.234610
630,0.231725
640,0.232296
650,0.228686
660,0.226450
670,0.226056
680,0.227105
690,0.225742
700,0.227523
710,0.226498
720,0.226798
730,0.226766
740,0.229102
750,0.228157
760,0.227028
770,0.226247
780,0.225804
790,0.225659
800,0.225496
810,0.226886
820,0.225032
830,0.226108
840,0.225299
850,0.226008
860,0.225654
870,0.224467
880,0.224058
890,0.225886
900,0.225125
910,0.223676
920,0.223500
930,0.225505
940,0.223886
950,0.228370
960,0.227258
970,0.224248
980,0.226170
990,0.226917
1000,0.226359
