step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,1.402,1.438301,0.157088,0.189646,0.124530,20,0.00019250,0
25,27.797,1.130752,0.288564,0.324512,0.252616,20,0.00000724,1
50,195.129,0.874622,0.448312,0.479504,0.417120,23,0.00000000,0
75,225.264,0.638790,0.596515,0.594577,0.598454,23,0.00019671,1
100,415.234,0.475199,0.705050,0.665183,0.744916,25,0.00065960,2
125,448.307,0.406356,0.746603,0.688211,0.804995,25,0.00166858,2
150,651.185,0.368273,0.771989,0.714604,0.829374,26,0.00220010,3
175,685.606,0.340992,0.787865,0.734197,0.841533,26,0.00204965,1
200,904.739,0.316219,0.803717,0.757273,0.850160,28,0.00233905,2
225,942.338,0.282934,0.824385,0.783802,0.864968,28,0.00220782,2
250,1177.335,0.232177,0.857938,0.830876,0.884999,30,0.00172336,1
275,1217.301,0.195305,0.878822,0.861211,0.896433,30,0.00212434,4
300,1464.864,0.170995,0.892270,0.884154,0.900386,31,0.00197756,8
325,1506.592,0.154014,0.903931,0.887606,0.920256,31,0.00186671,7
350,1779.295,0.137741,0.915208,0.899752,0.930664,31,0.00156788,6
375,1821.402,0.136893,0.916254,0.905042,0.927466,31,0.00141020,5
400,2093.532,0.125358,0.922351,0.912094,0.932608,31,0.00149699,3
425,2135.531,0.124726,0.922081,0.914027,0.930135,31,0.00159394,4
450,2410.923,0.122319,0.923051,0.916659,0.929443,31,0.00120546,2
475,2453.312,0.117297,0.927905,0.921184,0.934627,31,0.00125704,5
500,2728.407,0.117847,0.927776,0.920399,0.935154,31,0.00138013,4
525,2771.190,0.115546,0.929701,0.920389,0.939013,31,0.00200052,5
550,3042.642,0.115636,0.930401,0.923487,0.937316,34,0.00187506,8
575,3088.543,0.110265,0.933153,0.926499,0.939807,34,0.00174086,4
600,3360.811,0.111462,0.931916,0.923767,0.940065,34,0.00164569,4
625,3406.302,0.104851,0.935650,0.929851,0.941449,34,0.00152906,4
650,3682.143,0.104566,0.936415,0.930883,0.941948,31,0.00141475,5
675,3723.905,0.103570,0.936967,0.932695,0.941239,31,0.00132148,6
700,3987.099,0.098741,0.939569,0.933013,0.946124,30,0.00114890,3
725,4027.560,0.097342,0.940220,0.933647,0.946794,30,0.00097481,1
750,4290.064,0.089114,0.944694,0.939318,0.950069,30,0.00070454,2
775,4330.398,0.089034,0.945124,0.941538,0.948710,30,0.00017328,4
800,4587.918,0.086774,0.946072,0.944273,0.947870,33,0.00010969,2
825,4632.820,0.083705,0.948031,0.944949,0.951113,33,0.00012047,3
850,4911.496,0.086328,0.945583,0.945996,0.945171,32,0.00009660,2
875,4954.650,0.084142,0.946899,0.947170,0.946629,32,0.00011502,2
900,5224.656,0.080056,0.949949,0.949303,0.950594,32,0.00012495,4
925,5267.857,0.079122,0.950457,0.948443,0.952472,32,0.00010374,3
950,5534.008,0.079895,0.950461,0.948334,0.952588,32,0.00011515,2
975,5576.831,0.077357,0.952299,0.951874,0.952724,32,0.00012766,4
1000,5843.053,0.075053,0.954028,0.952791,0.955265,32,0.00008073,1
1025,5886.159,0.079280,0.951254,0.952344,0.950164,32,0.00007633,2
1050,6159.196,0.077563,0.952186,0.953369,0.951002,32,0.00009907,2
1075,6201.731,0.074269,0.954459,0.954291,0.954628,32,0.00007679,3
1100,6447.572,0.072759,0.955083,0.956547,0.953619,31,0.00004767,2
1125,6488.713,0.074589,0.953454,0.955198,0.951710,31,0.00005672,4
1150,6748.370,0.071961,0.955298,0.956176,0.954420,31,0.00006973,3
1175,6789.635,0.067810,0.958365,0.958774,0.957956,31,0.00003159,3
1200,7046.722,0.066966,0.958528,0.959174,0.957881,31,0.00003873,1
1225,7088.494,0.070449,0.956283,0.956589,0.955978,31,0.00007590,3
1250,7359.853,0.068118,0.956698,0.957715,0.955681,31,0.00004615,0
1275,7401.029,0.071660,0.955851,0.957474,0.954228,31,0.00006709,1
1300,7644.291,0.069320,0.957502,0.955916,0.959088,31,0.00005710,2
1325,7686.016,0.067208,0.958465,0.959763,0.957166,31,0.00005217,3
1350,7947.168,0.065679,0.959780,0.960703,0.958857,31,0.00006074,2
1375,7988.573,0.067320,0.958445,0.957640,0.959249,31,0.00004074,3
1400,8253.390,0.068367,0.958187,0.957548,0.958827,31,0.00005384,2
1425,8294.214,0.067113,0.958281,0.959988,0.956573,31,0.00007127,4
1450,8547.632,0.066822,0.958258,0.959961,0.956554,31,0.00005847,3
1475,8589.189,0.067062,0.958425,0.960625,0.956225,31,0.00004843,2
1500,8824.523,0.067056,0.956602,0.960337,0.952866,31,0.00004116,0
1525,8866.245,0.065539,0.959187,0.958741,0.959633,31,0.00003854,4
1550,9119.844,0.069870,0.957754,0.957202,0.958307,31,0.00004021,1
1575,9160.747,0.065410,0.959097,0.959065,0.959129,31,0.00009482,2
1600,9411.830,0.066207,0.957221,0.958370,0.956073,31,0.00005418,2
1625,9452.581,0.065978,0.958605,0.959802,0.957408,31,0.00006148,2
1650,9688.167,0.064728,0.959840,0.959348,0.960333,31,0.00009192,3
1675,9729.279,0.066452,0.958265,0.957570,0.958960,31,0.00003299,4
1700,9989.714,0.065876,0.958660,0.959182,0.958138,31,0.00005483,3
1725,10030.533,0.066091,0.958255,0.957166,0.959343,31,0.00008031,3
1750,10287.595,0.064127,0.959639,0.961583,0.957694,31,0.00007075,2
1775,10328.793,0.067292,0.958004,0.959194,0.956814,31,0.00008275,7
1800,10575.820,0.065993,0.959090,0.960043,0.958138,31,0.00009402,4
1825,10617.737,0.067526,0.958801,0.959938,0.957664,31,0.00007469,2
1850,10874.235,0.068952,0.957246,0.958665,0.955828,31,0.00005222,2
1875,10916.273,0.065014,0.959865,0.961961,0.957769,31,0.00008184,3
1900,11172.963,0.071972,0.955051,0.960611,0.949492,31,0.00010627,0
1925,11214.510,0.064877,0.959595,0.961097,0.958093,31,0.00009926,1
1950,11480.165,0.069324,0.956587,0.959755,0.953419,31,0.00013335,1
1975,11522.421,0.067733,0.957062,0.958661,0.955463,31,0.00018904,2
2000,11777.546,0.064674,0.958684,0.958564,0.958805,31,0.00014003,1
