step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,2.355,1.244551,0.222977,0.192875,0.253080,20,0.00000000,0
25,43.369,0.908264,0.373461,0.361122,0.385799,20,0.00000000,0
50,84.897,0.723747,0.496247,0.509516,0.482977,20,0.00009041,0
75,126.654,0.623639,0.558336,0.573775,0.542896,20,0.00019194,2
100,168.396,0.561253,0.600071,0.606293,0.593849,20,0.00052393,1
125,209.948,0.514412,0.637516,0.615623,0.659410,20,0.00066633,3
150,251.401,0.470575,0.670258,0.627142,0.713374,20,0.00051343,6
175,293.321,0.413578,0.711388,0.641955,0.780820,20,0.00124122,4
200,334.624,0.387871,0.731462,0.649279,0.813646,20,0.00098637,5
225,375.668,0.378582,0.739371,0.655360,0.823382,20,0.00115977,4
250,416.894,0.354195,0.752798,0.673271,0.832325,20,0.00160795,2
275,457.904,0.339138,0.761278,0.683967,0.838588,20,0.00125778,2
300,498.832,0.333441,0.765600,0.685600,0.845599,20,0.00100828,1
325,538.856,0.324497,0.773106,0.692055,0.854157,20,0.00094855,2
350,578.854,0.305385,0.785488,0.701427,0.869550,20,0.00087232,3
375,618.922,0.282368,0.802363,0.716735,0.887991,20,0.00080342,2
400,658.892,0.267880,0.811015,0.725753,0.896277,20,0.00084668,2
425,699.058,0.257314,0.818260,0.729766,0.906753,20,0.00072714,2
450,739.151,0.242085,0.827831,0.737349,0.918313,20,0.00079324,2
475,779.613,0.234201,0.834200,0.743938,0.924463,20,0.00071363,2
500,819.718,0.224702,0.840841,0.750078,0.931604,20,0.00069024,2
525,859.440,0.221710,0.842461,0.749559,0.935364,20,0.00068577,2
550,899.226,0.216769,0.846718,0.757686,0.935750,20,0.00068300,2
575,939.301,0.215284,0.847145,0.761766,0.932523,20,0.00067166,2
600,978.956,0.213573,0.848764,0.761712,0.935817,20,0.00065812,2
625,1018.802,0.211147,0.850402,0.763985,0.936819,20,0.00065756,1
650,1059.020,0.205502,0.854561,0.766705,0.942418,20,0.00073293,1
675,1099.104,0.207195,0.852965,0.764828,0.941101,20,0.00070775,1
700,1139.193,0.208777,0.851531,0.767331,0.935731,20,0.00064704,2
