step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
475,1741.038,0.212374,0.708500,0.809326,0.607675,20,0.00000463,0,0.131780,0.011049,0.252511,0.868781,0.986677,0.750885,0.789693,0.818268,0.761119,0.002189,0.014253,0.036204,0.026365,0.010000
500,1899.309,0.207904,0.714422,0.810898,0.617945,20,0.00000674,0,0.124618,0.009997,0.239240,0.874948,0.987941,0.761956,0.792393,0.819005,0.765782,0.001974,0.013673,0.035883,0.025594,0.010000
525,1924.161,0.202390,0.720028,0.817081,0.622975,20,0.00000946,0,0.123745,0.007892,0.239598,0.876856,0.990508,0.763205,0.797884,0.823529,0.772238,0.001640,0.013618,0.034714,0.025118,0.010000
550,2084.647,0.197943,0.723190,0.820832,0.625548,20,0.00001975,0,0.117153,0.007261,0.227044,0.881511,0.991294,0.771727,0.797183,0.826792,0.767575,0.001516,0.012926,0.033978,0.024778,0.010000
575,2109.998,0.195844,0.726951,0.833924,0.619977,20,0.00003767,0,0.129503,0.009365,0.249641,0.872649,0.988996,0.756303,0.808242,0.841734,0.774749,0.002004,0.014412,0.031380,0.025685,0.010000
600,2275.790,0.194140,0.731564,0.840911,0.622216,20,0.00001673,1,0.133731,0.011365,0.256098,0.870005,0.986813,0.753197,0.816016,0.850468,0.781564,0.002583,0.014766,0.030360,0.025675,0.010000
625,2301.509,0.193600,0.732554,0.842494,0.622615,20,0.00002631,1,0.136082,0.012838,0.259326,0.868319,0.985178,0.751461,0.818692,0.853309,0.784075,0.002806,0.014947,0.029899,0.025752,0.010000
650,2466.680,0.190593,0.735196,0.841656,0.628736,20,0.00001255,1,0.129838,0.011470,0.248207,0.873214,0.986706,0.759722,0.818051,0.851310,0.784792,0.002648,0.014198,0.030058,0.025047,0.010000
675,2491.985,0.192399,0.733335,0.839049,0.627620,20,0.00003965,0,0.129377,0.009471,0.249283,0.873853,0.988942,0.758764,0.815535,0.846996,0.784075,0.002171,0.014394,0.030545,0.025296,0.010000
700,2656.640,0.193315,0.731222,0.837979,0.624465,20,0.00003418,0,0.132944,0.007997,0.257891,0.871728,0.990621,0.752836,0.815095,0.844681,0.785509,0.001744,0.014750,0.030692,0.025491,0.010000
725,2682.136,0.192398,0.734292,0.841238,0.627345,20,0.00003396,0,0.135654,0.009471,0.261836,0.870209,0.988971,0.751447,0.820406,0.849206,0.791607,0.002130,0.014934,0.030152,0.025441,0.010000
750,2844.822,0.194427,0.732736,0.843919,0.621553,20,0.00003306,0,0.142689,0.010628,0.274749,0.865106,0.987692,0.742521,0.822606,0.852889,0.792324,0.002240,0.015914,0.029425,0.026300,0.010000
775,2870.283,0.199295,0.725965,0.846892,0.605037,20,0.00014299,1,0.152428,0.008945,0.295911,0.857823,0.989640,0.726005,0.819271,0.854467,0.784075,0.002008,0.017072,0.029093,0.027765,0.010000
800,3035.238,0.201356,0.725268,0.836511,0.614025,20,0.00004488,1,0.144293,0.009892,0.278694,0.863229,0.988426,0.738031,0.814968,0.844786,0.785151,0.002163,0.016161,0.031118,0.026828,0.010000
825,3060.957,0.198655,0.731247,0.826622,0.635871,20,0.00004874,0,0.133313,0.008734,0.257891,0.872911,0.989634,0.756189,0.816849,0.833842,0.799857,0.001930,0.014938,0.032921,0.024852,0.010000
850,3227.584,0.212640,0.719798,0.830853,0.608743,20,0.00001181,2,0.165981,0.010944,0.321019,0.850917,0.987138,0.714696,0.822053,0.839945,0.804161,0.002342,0.018754,0.032127,0.028202,0.010000
875,3253.763,0.215647,0.716348,0.839954,0.592741,20,0.00005490,1,0.177933,0.011891,0.343974,0.842315,0.986203,0.698428,0.823285,0.849942,0.796628,0.002551,0.020204,0.030408,0.030084,0.010000
900,3419.844,0.213459,0.716962,0.844657,0.589267,20,0.00004355,1,0.180718,0.011365,0.350072,0.840649,0.986871,0.694427,0.824904,0.854257,0.795552,0.002437,0.020383,0.029394,0.030339,0.010000
925,3445.713,0.242637,0.706593,0.820747,0.592438,20,0.00005379,1,0.206132,0.036725,0.375538,0.821584,0.958625,0.684544,0.832905,0.850889,0.814921,0.008500,0.021936,0.035022,0.030627,0.010000
950,3608.793,0.219889,0.723665,0.817097,0.630234,21,0.00008926,1,0.171083,0.022940,0.319225,0.847928,0.973288,0.722569,0.833631,0.835841,0.831420,0.005156,0.018484,0.034968,0.026488,0.010000
975,3635.928,0.201123,0.736578,0.838930,0.634226,21,0.00000431,0,0.163655,0.015258,0.312052,0.854837,0.982401,0.727273,0.841934,0.851731,0.832138,0.003416,0.017774,0.030635,0.025809,0.010000
1000,3809.409,0.201643,0.737527,0.847619,0.627435,21,0.00001513,0,0.171101,0.016521,0.325681,0.849905,0.981186,0.718624,0.846701,0.861623,0.831779,0.003520,0.019056,0.028905,0.027018,0.010000
