pair,arm,config,step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes,count_active,target_reached
sun_moon,srd,aw0p125,1,1.506,1.038163,0.222100,0.192103,0.252096,20,0.00000000,0,0.178666,0.179343,0.177989,0.591704,0.558158,0.625251,0.261761,0.226556,0.296966,0.040547,0.035845,0.767418,0.697771,0.050000,0,0,0,0,0
sun_moon,srd,aw0p125,25,27.096,0.753620,0.354638,0.344553,0.364723,20,0.00000000,0,0.085112,0.084918,0.085306,0.818792,0.814885,0.822700,0.384824,0.373812,0.395836,0.018869,0.017129,0.619661,0.599591,0.050000,0,0,0,0,0
sun_moon,srd,aw0p125,50,193.622,0.598346,0.479683,0.490951,0.468414,20,0.00003800,1,0.068386,0.074546,0.062225,0.882515,0.876189,0.888842,0.512555,0.527550,0.497561,0.016365,0.012488,0.466785,0.499032,0.050000,0,0,0,0,0
sun_moon,srd,aw0p125,75,220.143,0.498248,0.571606,0.581891,0.561320,20,0.00025298,2,0.066214,0.079840,0.052588,0.902765,0.887262,0.918269,0.609594,0.628349,0.590839,0.017435,0.010435,0.367812,0.405369,0.050000,0,0,0,0,0
sun_moon,srd,aw0p125,100,388.602,0.446615,0.622216,0.612202,0.632230,20,0.00041729,3,0.066433,0.083729,0.049137,0.909485,0.887941,0.931029,0.663379,0.663462,0.663296,0.018535,0.009804,0.332694,0.333238,0.050000,0,0,0,0,0
sun_moon,srd,aw0p125,125,414.987,0.397293,0.676194,0.620982,0.731406,20,0.00267338,2,0.072549,0.095722,0.049375,0.908114,0.876670,0.939557,0.723971,0.680424,0.767519,0.021162,0.009741,0.314975,0.228643,0.050000,0,0,0,0,0
sun_moon,srd,aw0p125,150,585.002,0.365655,0.707460,0.634228,0.780692,20,0.00310260,3,0.073555,0.094641,0.052469,0.910004,0.880033,0.939976,0.757953,0.694252,0.821654,0.020870,0.010377,0.301817,0.175174,0.050000,0,0,0,0,0
sun_moon,srd,aw0p125,175,611.847,0.354755,0.714749,0.636669,0.792830,20,0.00112506,0,0.070571,0.092481,0.048662,0.913675,0.882643,0.944707,0.763479,0.695549,0.831410,0.020576,0.009569,0.301197,0.165579,0.050000,0,0,0,0,0
sun_moon,srd,aw0p125,200,781.301,0.333581,0.732618,0.639779,0.825458,20,0.00073670,3,0.068943,0.092913,0.044973,0.916576,0.882706,0.950446,0.780902,0.699222,0.862582,0.020656,0.008611,0.296590,0.135405,0.050000,0,0,0,0,0
sun_moon,srd,aw0p125,225,807.777,0.313891,0.748894,0.653640,0.844147,20,0.00045345,2,0.064489,0.089239,0.039738,0.922652,0.888619,0.956685,0.794831,0.711971,0.877692,0.019926,0.007826,0.285028,0.120101,0.050000,0,0,0,0,0
