pair,arm,step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes,count_active,target_reached
sun_moon,l200,625,3531.971,0.102448,0.940115,0.908139,0.972092,24,0.00088012,2,0.043618,0.072602,0.014634,0.958008,0.930636,0.985380,0.980194,0.974071,0.986318,0.016162,0.002807,0.024903,0.012366,0.000000,17,0,13,1,1
sun_moon,l200,650,3782.826,0.151401,0.913701,0.869364,0.958037,21,0.00163814,3,0.048326,0.075951,0.020702,0.952085,0.924901,0.979268,0.956632,0.935393,0.977870,0.016687,0.003973,0.062720,0.021591,0.000000,17,0,16,1,1
sun_moon,l200,675,3809.397,0.138392,0.920777,0.877067,0.964487,21,0.00050921,3,0.041542,0.071305,0.011779,0.958769,0.929465,0.988074,0.957727,0.939607,0.975848,0.015678,0.002270,0.058944,0.022635,0.000000,17,0,16,1,1
sun_moon,l200,700,4054.218,0.141889,0.919675,0.875190,0.964160,20,0.00032017,3,0.040332,0.068172,0.012493,0.959699,0.932034,0.987365,0.955529,0.934853,0.976205,0.015150,0.002462,0.064170,0.022784,0.000000,17,0,17,1,1
sun_moon,l200,725,4079.502,0.137085,0.921912,0.879396,0.964428,20,0.00010280,2,0.041393,0.066011,0.016776,0.958698,0.934216,0.983180,0.959026,0.937446,0.980607,0.014752,0.003289,0.061387,0.018684,0.000000,17,0,17,1,1
sun_moon,l200,750,4310.296,0.171851,0.903098,0.841600,0.964596,18,0.00032255,1,0.036714,0.058557,0.014872,0.961680,0.938325,0.985035,0.934911,0.890882,0.978941,0.013021,0.003012,0.106577,0.019985,0.000000,17,0,19,1,1
sun_moon,l200,775,4333.098,0.136270,0.923103,0.876204,0.970002,18,0.00200649,1,0.040464,0.065579,0.015348,0.959513,0.934371,0.984656,0.959277,0.933665,0.984890,0.014709,0.002973,0.064847,0.014272,0.000000,17,0,19,1,1
sun_moon,l200,800,4539.148,0.130701,0.925555,0.883191,0.967919,17,0.00224838,1,0.038989,0.061798,0.016181,0.960995,0.938176,0.983815,0.960676,0.937770,0.983581,0.013470,0.003196,0.060987,0.015821,0.000000,17,0,20,1,1
sun_moon,l200,825,4560.708,0.125729,0.927837,0.885043,0.970630,17,0.00178858,1,0.035482,0.058232,0.012731,0.964339,0.941464,0.987215,0.959784,0.936582,0.982986,0.012789,0.002428,0.061700,0.015738,0.000000,17,0,20,1,1
sun_moon,l200,850,4758.447,0.281016,0.843960,0.829636,0.858283,14,0.00167689,1,0.032700,0.052074,0.013325,0.964304,0.943698,0.984910,0.871280,0.872839,0.869720,0.011622,0.002537,0.125381,0.128918,0.000000,17,0,23,1,1
sun_moon,l200,875,4776.121,0.218141,0.876834,0.841949,0.911720,14,0.00121496,1,0.033780,0.055424,0.012136,0.964155,0.941291,0.987020,0.905698,0.888613,0.922784,0.011969,0.002233,0.109893,0.074735,0.000000,17,0,23,1,1
sun_moon,l200,900,4939.608,0.170983,0.903381,0.847937,0.958825,14,0.00084149,0,0.033178,0.057908,0.008447,0.965350,0.939360,0.991339,0.931982,0.897040,0.966924,0.012514,0.001626,0.101665,0.031102,0.000000,17,0,23,1,1
sun_moon,l200,925,4957.318,0.157770,0.911463,0.849007,0.973920,14,0.00083687,0,0.034301,0.060393,0.008209,0.964422,0.937135,0.991709,0.941098,0.900281,0.981916,0.013398,0.001532,0.098144,0.016785,0.000000,17,0,23,1,1
sun_moon,l200,950,5118.931,0.155885,0.912454,0.848895,0.976013,14,0.00079963,1,0.033971,0.061041,0.006901,0.964779,0.936531,0.993027,0.941731,0.900713,0.982748,0.013389,0.001402,0.097808,0.015611,0.000000,17,0,23,1,1
sun_moon,l200,975,5136.929,0.155613,0.912255,0.850132,0.974377,14,0.00069266,1,0.034382,0.061150,0.007615,0.964411,0.936519,0.992304,0.941957,0.902118,0.981797,0.013335,0.001457,0.096490,0.016708,0.000000,17,0,23,1,1
sun_moon,l200,1000,5298.622,0.153509,0.913366,0.850097,0.976634,14,0.00086531,1,0.035274,0.062338,0.008209,0.963581,0.935430,0.991732,0.943871,0.903090,0.984652,0.013598,0.001614,0.095076,0.013967,0.000000,17,0,23,1,1
sun_moon,l200,1025,5316.491,0.152662,0.914637,0.852316,0.976959,14,0.00072526,1,0.034187,0.061474,0.006901,0.964704,0.936375,0.993034,0.944205,0.904710,0.983700,0.013482,0.001406,0.094230,0.015275,0.000000,17,0,23,1,1
sun_moon,l200,1050,5477.449,0.153191,0.912990,0.851660,0.974320,14,0.00075212,1,0.037030,0.064067,0.009994,0.961959,0.933972,0.989946,0.945140,0.906223,0.984057,0.013851,0.001879,0.092138,0.014571,0.000000,17,0,23,1,1
sun_moon,l2000,1,1.406,1.591758,0.223209,0.192984,0.253433,20,0.00000000,0,0.178953,0.179559,0.178346,0.592563,0.559034,0.626091,0.263134,0.227636,0.298632,0.040695,0.035942,0.765997,0.696076,0.000000,0,0,0,0,0
sun_moon,l2000,25,25.549,1.160031,0.396626,0.380058,0.413193,20,0.00000000,0,0.099099,0.110631,0.087567,0.814625,0.792334,0.836916,0.435740,0.422105,0.449375,0.024765,0.017518,0.572692,0.547101,0.000000,0,0,0,0,0
sun_moon,l2000,50,184.671,0.916483,0.519300,0.526651,0.511950,23,0.00002534,0,0.098103,0.120895,0.075312,0.854837,0.830017,0.879658,0.570413,0.590320,0.550506,0.026959,0.014869,0.405008,0.445976,0.000000,3,0,0,0,0
sun_moon,l2000,75,213.375,0.777080,0.587209,0.601650,0.572768,23,0.00022513,2,0.089682,0.113332,0.066032,0.878850,0.855290,0.902409,0.640212,0.669836,0.610589,0.024833,0.013067,0.326176,0.385472,0.000000,3,0,0,0,0
sun_moon,l2000,100,399.898,0.663967,0.646823,0.624916,0.668730,26,0.00019535,5,0.092362,0.127377,0.057347,0.885932,0.846883,0.924981,0.705798,0.704516,0.707079,0.027923,0.011244,0.291394,0.289529,0.000000,6,0,0,0,0
sun_moon,l2000,125,432.562,0.590829,0.687512,0.638260,0.736764,26,0.00018810,4,0.092333,0.139693,0.044973,0.891854,0.838899,0.944809,0.748659,0.727420,0.769899,0.030899,0.008939,0.269362,0.227618,0.000000,6,0,0,0,0
sun_moon,l2000,150,641.593,0.493467,0.737962,0.676175,0.799748,29,0.00071482,4,0.095847,0.151361,0.040333,0.895495,0.837226,0.953764,0.805263,0.778522,0.832005,0.033269,0.007758,0.218465,0.165169,0.000000,9,0,0,0,0
sun_moon,l2000,175,677.791,0.406672,0.781472,0.710982,0.851962,29,0.00093487,2,0.085189,0.130402,0.039976,0.908613,0.860398,0.956829,0.844858,0.803695,0.886020,0.028801,0.007669,0.193471,0.111780,0.000000,9,0,0,0,0
sun_moon,l2000,200,909.535,0.329440,0.819757,0.768927,0.870587,32,0.00036843,1,0.079100,0.120246,0.037954,0.918598,0.877504,0.959692,0.882508,0.861387,0.903629,0.026202,0.007384,0.136757,0.094657,0.000000,12,0,0,0,0
sun_moon,l2000,225,949.258,0.272838,0.847852,0.813392,0.882313,32,0.00023349,3,0.079331,0.113332,0.045330,0.920962,0.888771,0.953154,0.913941,0.905575,0.922308,0.024846,0.008775,0.092682,0.075810,0.000000,12,0,0,0,0
sun_moon,l2000,250,1201.756,0.220074,0.875304,0.847348,0.903259,35,0.00073421,3,0.073327,0.106201,0.040452,0.928481,0.898230,0.958733,0.938568,0.937338,0.939798,0.023086,0.008026,0.060607,0.058902,0.000000,15,0,0,0,0
sun_moon,l2000,275,1244.691,0.193118,0.888933,0.869629,0.908237,35,0.00032399,3,0.067459,0.096370,0.038548,0.934469,0.908202,0.960737,0.948342,0.953436,0.943248,0.021045,0.007498,0.044694,0.055460,0.000000,15,0,0,0,0
sun_moon,l2000,300,1509.252,0.176205,0.898086,0.882685,0.913487,33,0.00037370,1,0.063883,0.089455,0.038311,0.938035,0.914894,0.961177,0.955065,0.961646,0.948483,0.019716,0.007510,0.036628,0.049957,0.000000,15,0,2,0,0
sun_moon,l2000,325,1549.175,0.172604,0.899698,0.884600,0.914796,33,0.00046706,1,0.065261,0.091616,0.038905,0.937010,0.913346,0.960673,0.958015,0.965644,0.950387,0.019830,0.007641,0.032923,0.048609,0.000000,15,0,2,0,0
sun_moon,l2000,350,1805.304,0.158391,0.907600,0.894863,0.920338,33,0.00043181,0,0.063804,0.085134,0.042475,0.938500,0.919394,0.957606,0.965237,0.971046,0.959429,0.018691,0.008384,0.027545,0.039807,0.000000,15,0,2,0,0
sun_moon,l2000,375,1844.338,0.148239,0.913229,0.900540,0.925917,33,0.00059825,2,0.058605,0.079732,0.037478,0.943333,0.924214,0.962451,0.966480,0.972342,0.960619,0.017519,0.007490,0.026179,0.038030,0.000000,15,0,2,0,1
sun_moon,l2000,400,2099.813,0.141304,0.916673,0.906300,0.927046,33,0.00114655,2,0.057792,0.073466,0.042118,0.944007,0.929788,0.958225,0.969487,0.972882,0.966092,0.016241,0.008230,0.025648,0.032581,0.000000,15,0,2,0,1
sun_moon,l2000,425,2138.903,0.133475,0.920336,0.907232,0.933440,33,0.00046688,1,0.059144,0.072602,0.045687,0.942929,0.930571,0.955286,0.974592,0.973099,0.976086,0.015827,0.008950,0.025230,0.023604,0.000000,15,0,2,0,1
sun_moon,l2000,450,2380.457,0.121551,0.927225,0.911354,0.943096,33,0.00042304,2,0.053388,0.067632,0.039143,0.948300,0.935008,0.961592,0.976501,0.972990,0.980012,0.014789,0.007597,0.025662,0.019521,0.000000,15,0,2,0,1
sun_moon,l2000,475,2419.954,0.110213,0.933574,0.913321,0.953827,33,0.00021213,2,0.048192,0.065687,0.030696,0.953250,0.936779,0.969722,0.978210,0.973315,0.983105,0.014290,0.005988,0.025112,0.016072,0.000000,15,0,2,0,1
sun_moon,l2000,500,2677.966,0.108110,0.934960,0.919373,0.950548,33,0.00030928,1,0.046691,0.061258,0.032124,0.954610,0.940925,0.968295,0.978387,0.975691,0.981083,0.013237,0.006309,0.023549,0.018149,0.000000,15,0,2,1,1
sun_moon,l2000,525,2717.666,0.102377,0.938284,0.923463,0.953105,33,0.00029503,2,0.044228,0.055856,0.032600,0.956878,0.945818,0.967938,0.979610,0.975043,0.984176,0.012397,0.006337,0.023526,0.015061,0.000000,15,0,2,1,1
sun_moon,l2000,550,3064.226,0.175989,0.899395,0.844234,0.954556,28,0.00016180,1,0.040733,0.047321,0.034146,0.957883,0.949200,0.966566,0.935667,0.884183,0.987151,0.010434,0.006649,0.114357,0.012730,0.000000,15,0,7,1,1
sun_moon,l2000,575,3097.841,0.163227,0.905515,0.860487,0.950543,28,0.00029279,1,0.044697,0.047753,0.041642,0.954669,0.949698,0.959640,0.945851,0.901577,0.990125,0.010412,0.008114,0.097102,0.009930,0.000000,15,0,7,1,1
sun_moon,l2000,600,3418.526,0.168819,0.901450,0.857496,0.945405,25,0.00023541,0,0.047655,0.049265,0.046044,0.951800,0.948087,0.955512,0.944338,0.899741,0.988935,0.010581,0.009046,0.098486,0.010399,0.000000,15,0,10,1,1
sun_moon,l2000,625,3449.038,0.146299,0.914136,0.883295,0.944977,25,0.00026587,2,0.043698,0.045160,0.042237,0.956121,0.953364,0.958879,0.954037,0.923185,0.984890,0.009878,0.008232,0.075689,0.014219,0.000000,15,0,10,1,1
sun_moon,l2000,650,3728.501,0.144561,0.915890,0.887711,0.944070,24,0.00025797,1,0.044956,0.049697,0.040214,0.955014,0.949367,0.960661,0.956931,0.931828,0.982035,0.010869,0.007963,0.067604,0.017490,0.000000,15,0,11,1,1
sun_moon,l2000,675,3757.308,0.136927,0.918387,0.891374,0.945401,24,0.00020621,2,0.046038,0.048293,0.043783,0.954187,0.950858,0.957516,0.960607,0.934421,0.986794,0.010311,0.008655,0.064234,0.011885,0.000000,15,0,11,1,1
sun_moon,l2000,700,4018.992,0.143586,0.915528,0.896705,0.934351,23,0.00020665,0,0.043343,0.042783,0.043902,0.956588,0.956248,0.956928,0.955220,0.935069,0.975372,0.009300,0.008805,0.063578,0.023382,0.000000,15,0,12,1,1
sun_moon,l2000,725,4046.292,0.144638,0.914097,0.891284,0.936910,23,0.00015600,0,0.049519,0.052398,0.046639,0.950845,0.947093,0.954598,0.959296,0.937986,0.980607,0.011108,0.009242,0.060742,0.018445,0.000000,15,0,12,1,1
sun_moon,l2000,750,4298.048,0.139214,0.918517,0.890717,0.946318,22,0.00014582,0,0.044063,0.050886,0.037240,0.955944,0.948440,0.963447,0.958800,0.936041,0.981559,0.011001,0.007548,0.062573,0.017802,0.000000,15,0,13,1,1
sun_moon,l2000,775,4323.565,0.128501,0.924590,0.897631,0.951548,22,0.00017195,0,0.041419,0.049049,0.033789,0.958641,0.950491,0.966791,0.962680,0.941659,0.983700,0.010746,0.006853,0.056883,0.015366,0.000000,15,0,13,1,1
sun_moon,l2000,800,4560.390,0.167332,0.903672,0.867972,0.939373,19,0.00009795,0,0.032957,0.037597,0.028316,0.965724,0.959926,0.971521,0.933289,0.900605,0.965973,0.008104,0.005694,0.098023,0.032633,0.000000,15,0,16,1,1
sun_moon,l2000,825,4583.706,0.151825,0.911042,0.881017,0.941068,19,0.00011956,0,0.037579,0.041487,0.033670,0.961643,0.956742,0.966545,0.945161,0.917567,0.972754,0.008803,0.006593,0.080188,0.026830,0.000000,15,0,16,1,1
sun_moon,l2000,850,4800.037,0.143679,0.915669,0.890249,0.941089,17,0.00013555,0,0.038768,0.041487,0.036050,0.960758,0.957172,0.964345,0.951099,0.927182,0.975015,0.008810,0.007354,0.070897,0.023984,0.000000,15,0,18,1,1
sun_moon,l2000,875,4820.788,0.138543,0.917897,0.894922,0.940871,17,0.00019823,0,0.037405,0.042567,0.032243,0.962118,0.956368,0.967868,0.952112,0.933016,0.971208,0.008966,0.006282,0.065246,0.027544,0.000000,15,0,18,1,1
sun_moon,l2000,900,5010.240,0.138598,0.918811,0.893736,0.943885,17,0.00018520,0,0.036738,0.045160,0.028316,0.962768,0.953883,0.971653,0.952355,0.934097,0.970613,0.009639,0.005703,0.064023,0.028463,0.000000,15,0,18,1,1
sun_moon,l2000,925,5030.451,0.137494,0.919241,0.894938,0.943545,17,0.00017271,0,0.037122,0.045808,0.028435,0.962435,0.953340,0.971531,0.953154,0.935933,0.970375,0.009861,0.005629,0.062223,0.028454,0.000000,15,0,18,1,1
sun_moon,l2000,950,5221.082,0.139607,0.918570,0.893883,0.943257,17,0.00018004,0,0.037549,0.045592,0.029506,0.962000,0.953488,0.970511,0.952863,0.934637,0.971089,0.009862,0.005964,0.063626,0.028052,0.000000,15,0,18,1,1
sun_moon,l2000,975,5241.762,0.138543,0.918953,0.891903,0.946002,17,0.00020482,0,0.039300,0.047429,0.031172,0.960359,0.951684,0.969034,0.954848,0.934205,0.975491,0.010355,0.006129,0.063989,0.023851,0.000000,15,0,18,1,1
sun_moon,l2000,1000,5434.057,0.141044,0.917474,0.889875,0.945073,17,0.00017943,0,0.038917,0.046780,0.031053,0.960649,0.952181,0.969116,0.952962,0.931504,0.974420,0.010186,0.006158,0.066483,0.024719,0.000000,15,0,18,1,1
sun_moon,l2000,1025,5454.659,0.142504,0.916711,0.888247,0.945175,17,0.00013835,0,0.039392,0.047969,0.030815,0.960168,0.950993,0.969342,0.952578,0.930856,0.974301,0.010520,0.006201,0.066781,0.024563,0.000000,15,0,18,1,1
sun_moon,l2000,1050,5646.054,0.147858,0.913677,0.884687,0.942666,16,0.00015387,0,0.040917,0.048401,0.033432,0.958612,0.950404,0.966820,0.950844,0.927506,0.974182,0.010653,0.006760,0.069736,0.024778,0.000000,15,0,19,1,1
sun_moon,l2000,1075,5665.319,0.147427,0.913728,0.883388,0.944068,16,0.00019150,0,0.046055,0.056180,0.035931,0.953884,0.943207,0.964562,0.955503,0.933016,0.977989,0.012204,0.006934,0.065591,0.021516,0.000000,15,0,19,1,1
sun_moon,l2000,1100,5844.793,0.147282,0.914005,0.882816,0.945193,16,0.00012428,0,0.044477,0.055640,0.033314,0.955338,0.943660,0.967016,0.954308,0.931936,0.976681,0.012181,0.006628,0.065925,0.022390,0.000000,15,0,19,1,1
sun_moon,l2000,1125,5864.293,0.143432,0.916587,0.885022,0.948152,16,0.00012048,0,0.041369,0.052398,0.030339,0.958309,0.946738,0.969880,0.954157,0.931396,0.976919,0.011564,0.006106,0.066723,0.021873,0.000000,15,0,19,1,1
sun_moon,l2000,1150,6044.315,0.140931,0.918267,0.887997,0.948537,16,0.00010562,0,0.039137,0.049481,0.028792,0.960461,0.949582,0.971341,0.953892,0.931936,0.975848,0.010939,0.005789,0.066518,0.023077,0.000000,15,0,19,1,1
sun_moon,l2000,1175,6063.799,0.138238,0.919707,0.889084,0.950330,16,0.00009537,0,0.037840,0.048077,0.027603,0.961725,0.950937,0.972512,0.954195,0.931828,0.976562,0.010493,0.005523,0.066672,0.022788,0.000000,15,0,19,1,1
sun_moon,l2000,1200,6241.185,0.135045,0.920760,0.888912,0.952608,16,0.00006298,0,0.034878,0.045484,0.024271,0.964535,0.953341,0.975729,0.952536,0.929343,0.975729,0.009726,0.004895,0.068426,0.023094,0.000000,15,0,19,1,1
sun_moon,l2000,1225,6260.193,0.133303,0.921488,0.890408,0.952569,16,0.00006778,0,0.034468,0.042999,0.025937,0.964947,0.955748,0.974146,0.952985,0.928695,0.977275,0.009340,0.004998,0.069535,0.021176,0.000000,15,0,19,1,1
sun_moon,l2000,1250,6435.201,0.131880,0.923034,0.891268,0.954799,16,0.00003772,0,0.034105,0.044296,0.023914,0.965347,0.954571,0.976123,0.954190,0.930748,0.977632,0.009444,0.004888,0.067629,0.021550,0.000000,15,0,19,1,1
sun_moon,l500,1,1.386,1.591758,0.223209,0.192984,0.253433,20,0.00000000,0,0.178953,0.179559,0.178346,0.592563,0.559034,0.626091,0.263134,0.227636,0.298632,0.040695,0.035942,0.765997,0.696076,0.000000,0,0,0,0,0
sun_moon,l500,25,27.138,1.160031,0.396626,0.380058,0.413193,20,0.00000000,0,0.099099,0.110631,0.087567,0.814625,0.792334,0.836916,0.435740,0.422105,0.449375,0.024765,0.017518,0.572692,0.547101,0.000000,0,0,0,0,0
sun_moon,l500,50,196.339,0.915367,0.519790,0.527518,0.512063,23,0.00002534,0,0.097984,0.120895,0.075074,0.855121,0.830249,0.879992,0.570899,0.591292,0.550506,0.026959,0.014817,0.403979,0.445971,0.000000,3,0,0,0,0
sun_moon,l500,75,226.877,0.777692,0.587039,0.602984,0.571093,23,0.00022129,2,0.090184,0.115169,0.065199,0.878485,0.853772,0.903197,0.640379,0.672429,0.608328,0.025241,0.012872,0.323348,0.388129,0.000000,3,0,0,0,0
sun_moon,l500,100,425.440,0.672277,0.642143,0.622103,0.662183,26,0.00011763,4,0.092391,0.123271,0.061511,0.884790,0.850046,0.919533,0.700852,0.698790,0.702915,0.027008,0.011982,0.297030,0.293894,0.000000,6,0,0,0,0
sun_moon,l500,125,460.079,0.596590,0.684217,0.637455,0.730978,26,0.00015289,5,0.096815,0.142826,0.050803,0.887022,0.836082,0.937963,0.748307,0.728500,0.768114,0.031553,0.010111,0.267242,0.228863,0.000000,6,0,0,0,0
sun_moon,l500,150,683.059,0.485547,0.741683,0.674178,0.809188,29,0.00070332,6,0.098443,0.150605,0.046282,0.892792,0.837415,0.948168,0.811176,0.775713,0.846639,0.032950,0.009015,0.221206,0.149882,0.000000,8,1,0,0,0
sun_moon,l500,175,721.581,0.394829,0.787646,0.711194,0.864098,29,0.00033419,2,0.088324,0.133103,0.043546,0.906089,0.858244,0.953933,0.853790,0.805856,0.901725,0.029327,0.008384,0.191882,0.095710,0.000000,8,1,0,0,0
sun_moon,l500,200,972.205,0.335632,0.817757,0.750168,0.885345,32,0.00045060,1,0.081932,0.123055,0.040809,0.915072,0.872552,0.957591,0.881978,0.842481,0.921475,0.027049,0.008046,0.155291,0.076900,0.000000,11,1,0,0,0
sun_moon,l500,225,1015.155,0.272189,0.849405,0.795958,0.902853,32,0.00034932,2,0.072591,0.106634,0.038548,0.926263,0.892013,0.960512,0.909245,0.880834,0.937656,0.023366,0.007679,0.117088,0.060892,0.000000,11,1,0,0,0
sun_moon,l500,250,1284.497,0.209348,0.881044,0.849701,0.912387,35,0.00033056,1,0.070723,0.101232,0.040214,0.930863,0.902375,0.959351,0.942398,0.935717,0.949078,0.022277,0.007845,0.062609,0.049253,0.000000,14,1,0,0,0
sun_moon,l500,275,1330.822,0.175420,0.899032,0.873027,0.925037,35,0.00056158,4,0.065740,0.095073,0.036407,0.936482,0.909549,0.963415,0.957372,0.956029,0.958715,0.020814,0.007074,0.042668,0.040255,0.000000,14,1,0,0,0
sun_moon,l500,300,1626.298,0.165574,0.904210,0.878530,0.929891,35,0.00038253,5,0.063655,0.090428,0.036883,0.938452,0.913747,0.963157,0.961081,0.957973,0.964188,0.019936,0.007124,0.040322,0.035113,0.000000,14,1,0,0,0
sun_moon,l500,325,1671.767,0.155466,0.910206,0.888227,0.932186,35,0.00042155,3,0.062143,0.087403,0.036883,0.940131,0.917017,0.963244,0.966214,0.965860,0.966568,0.019458,0.007328,0.032482,0.032786,0.000000,14,1,0,0,1
