step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.490,1.293429,0.096720,0.041825,0.151616,5,0.00072083,0,0.126505,0.070642,0.182367,0.441838,0.387964,0.495711,0.112022,0.044779,0.179265,0.026414,0.025576,0.281308,0.123672,0.000000,0,0,0
25,7.227,1.185100,0.107316,0.038222,0.176409,5,0.00012451,0,0.059021,0.034287,0.083755,0.615452,0.535536,0.695368,0.115358,0.039533,0.191184,0.012835,0.011518,0.272936,0.109892,0.000000,0,0,0
50,55.599,1.141290,0.122174,0.046631,0.197717,8,0.00033239,1,0.040353,0.022094,0.058612,0.732247,0.683263,0.781231,0.128484,0.047661,0.209306,0.008438,0.008030,0.267514,0.104605,0.000000,2,1,0
75,66.646,1.109114,0.139036,0.062745,0.215327,8,0.00048665,2,0.030837,0.019877,0.041796,0.802970,0.762996,0.842945,0.144159,0.063992,0.224327,0.007472,0.005712,0.262291,0.100709,0.000000,2,1,0
100,136.474,1.078433,0.164885,0.087004,0.242766,10,0.00000864,1,0.031890,0.020025,0.043755,0.834322,0.815897,0.852747,0.171067,0.088746,0.253388,0.007480,0.005932,0.255513,0.097256,0.000000,5,1,1
125,149.952,1.031266,0.209418,0.125786,0.293050,10,0.00000438,0,0.037288,0.022168,0.052408,0.853846,0.852941,0.854751,0.218491,0.128575,0.308408,0.007899,0.007081,0.244815,0.091450,0.000000,5,1,1
150,234.192,0.961960,0.273901,0.184431,0.363372,12,0.00000097,0,0.044291,0.023276,0.065306,0.872927,0.890206,0.855648,0.287913,0.188724,0.387102,0.008515,0.008983,0.228638,0.083267,0.000000,8,1,2
175,250.341,0.897745,0.332079,0.232968,0.431191,12,0.00000000,0,0.050546,0.023868,0.077224,0.883242,0.909040,0.857444,0.351509,0.238528,0.464490,0.008261,0.010646,0.214764,0.075032,0.000000,8,1,2
200,353.469,0.837049,0.382868,0.278116,0.487621,14,0.00011429,0,0.051265,0.021060,0.081469,0.898572,0.930959,0.866184,0.405660,0.283973,0.527347,0.007698,0.011216,0.201879,0.067654,0.000000,10,2,3
225,372.129,0.785285,0.424601,0.329522,0.519679,14,0.00000078,0,0.060236,0.021207,0.099265,0.896337,0.940715,0.851960,0.453888,0.336511,0.571265,0.007190,0.013768,0.186990,0.064293,0.000000,10,2,3
250,493.380,0.757728,0.449978,0.366935,0.533022,13,0.00002478,0,0.070116,0.020395,0.119837,0.890573,0.948344,0.832802,0.485658,0.374418,0.596898,0.007518,0.016509,0.176964,0.063593,0.000000,10,2,4
275,511.090,0.731088,0.469654,0.401145,0.538162,13,0.00002117,0,0.076833,0.019951,0.133714,0.886871,0.953504,0.820237,0.509635,0.409148,0.610122,0.007276,0.018431,0.167251,0.063586,0.000000,10,2,4
300,632.050,0.703446,0.491515,0.423024,0.560006,15,0.00003811,0,0.080789,0.016109,0.145469,0.889511,0.963877,0.815145,0.535654,0.429838,0.641469,0.005878,0.019957,0.160530,0.061026,0.000000,11,3,4
325,652.552,0.664739,0.520102,0.457594,0.582611,15,0.00009425,2,0.082556,0.015887,0.149224,0.892350,0.966954,0.817747,0.567207,0.464864,0.669551,0.005734,0.020284,0.150644,0.057905,0.000000,11,3,4
350,790.985,0.639855,0.535932,0.473596,0.598269,18,0.00008112,0,0.080401,0.010271,0.150531,0.899768,0.978984,0.820553,0.583393,0.478460,0.688327,0.003523,0.020570,0.145358,0.055861,0.000000,14,3,4
375,815.330,0.602545,0.562277,0.506827,0.617726,18,0.00006052,1,0.079860,0.006577,0.153143,0.905163,0.987273,0.823052,0.611243,0.510160,0.712327,0.002405,0.021005,0.136033,0.053096,0.000000,14,3,4
400,979.232,0.561942,0.592633,0.547112,0.638154,21,0.00015378,0,0.084900,0.009311,0.160490,0.902653,0.983419,0.821888,0.646389,0.552206,0.740571,0.003119,0.021642,0.124748,0.050150,0.000000,17,3,4
425,1007.297,0.523649,0.622778,0.575614,0.669943,21,0.00011405,0,0.078788,0.011453,0.146122,0.910414,0.980707,0.840121,0.675022,0.582206,0.767837,0.004174,0.019689,0.117417,0.045174,0.000000,17,3,4
450,1197.916,0.491268,0.644401,0.609166,0.679636,22,0.00010017,0,0.080325,0.010936,0.149714,0.910879,0.982551,0.839207,0.698608,0.615828,0.781388,0.003504,0.020401,0.107663,0.044117,0.000000,18,3,4
475,1226.879,0.454312,0.673077,0.653523,0.692632,22,0.00012298,0,0.087618,0.011971,0.163265,0.906865,0.982221,0.831508,0.733530,0.661346,0.805714,0.003857,0.022474,0.095350,0.042893,0.000000,18,3,4
500,1424.368,0.434398,0.691378,0.684807,0.697948,23,0.00010639,0,0.101833,0.010197,0.193469,0.898495,0.985474,0.811516,0.762385,0.691790,0.832980,0.003409,0.026432,0.086760,0.043094,0.000000,19,3,4
525,1454.834,0.410477,0.708698,0.696715,0.720682,23,0.00007267,0,0.093849,0.009902,0.177796,0.906468,0.986123,0.826813,0.776215,0.703613,0.848816,0.003535,0.024381,0.083537,0.039314,0.000000,19,3,4
550,1657.733,0.404546,0.717067,0.702229,0.731906,23,0.00007973,0,0.096636,0.011232,0.182041,0.905295,0.984429,0.826162,0.787629,0.710116,0.865143,0.004054,0.025072,0.082229,0.038038,0.000000,19,3,4
575,1687.419,0.397748,0.722908,0.708150,0.737665,23,0.00005644,0,0.105559,0.009976,0.201143,0.900616,0.986244,0.814987,0.800628,0.715215,0.886041,0.003587,0.026880,0.080530,0.036806,0.000000,19,3,4
600,1889.798,0.400740,0.728979,0.711668,0.746291,23,0.00005242,0,0.116716,0.012045,0.221388,0.894067,0.983552,0.804583,0.815875,0.720239,0.911510,0.004171,0.030481,0.079373,0.036870,0.000000,19,3,4
625,1919.790,0.397103,0.730754,0.716121,0.745386,23,0.00005038,0,0.116471,0.012045,0.220898,0.894165,0.983653,0.804677,0.817394,0.724747,0.910041,0.004007,0.030461,0.078146,0.036976,0.000000,19,3,4
650,2126.355,0.385859,0.740340,0.721046,0.759635,23,0.00000001,0,0.113867,0.011897,0.215837,0.897265,0.983956,0.810575,0.826608,0.729624,0.923592,0.004204,0.029793,0.076876,0.034745,0.000000,19,3,4
675,2156.722,0.396142,0.735595,0.711659,0.759531,23,0.00000115,0,0.118800,0.012784,0.224816,0.893972,0.982573,0.805371,0.825521,0.720757,0.930286,0.004540,0.030932,0.079478,0.034833,0.000000,19,3,4
700,2361.768,0.387490,0.741590,0.711004,0.772176,23,0.00002535,0,0.112201,0.013301,0.211102,0.898856,0.981873,0.815838,0.827822,0.720461,0.935184,0.004740,0.029032,0.079710,0.032562,0.000000,19,3,4
725,2391.613,0.393032,0.740212,0.711771,0.768654,23,0.00005715,0,0.117257,0.015739,0.218776,0.894687,0.978694,0.810681,0.829895,0.722973,0.936816,0.005544,0.030300,0.079546,0.033530,0.000000,19,3,4
