step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.393,0.742229,0.217108,0.245244,0.188971,20,0.00096609,0,0.284969,0.187025,0.382914,0.507242,0.608845,0.405639,0.276221,0.291111,0.261331,0.020082,0.048054,0.087845,0.125271,0.000000,0,0,0
25,26.752,0.481334,0.372694,0.370740,0.374647,20,0.00014238,0,0.119086,0.090331,0.147842,0.780758,0.817352,0.744164,0.417133,0.404229,0.430036,0.009597,0.018114,0.067040,0.079516,0.000000,0,0,0
50,182.930,0.380021,0.486554,0.477958,0.495150,23,0.00020527,1,0.091890,0.089715,0.094065,0.852555,0.853060,0.852051,0.531282,0.520838,0.541727,0.009399,0.011333,0.055385,0.060875,0.000000,3,0,0
75,212.161,0.328768,0.554325,0.519753,0.588896,23,0.00009916,2,0.084396,0.096489,0.072302,0.876236,0.855206,0.897266,0.600689,0.569904,0.631475,0.010182,0.008900,0.051248,0.048777,0.000000,3,0,0
100,392.364,0.299540,0.593386,0.552879,0.633893,25,0.00001695,0,0.081444,0.090946,0.071942,0.886617,0.868974,0.904260,0.641329,0.603162,0.679496,0.009526,0.008831,0.047406,0.043258,0.000000,6,0,1
125,424.428,0.273428,0.626090,0.585795,0.666385,25,0.00002149,0,0.074897,0.083966,0.065827,0.899195,0.883210,0.915180,0.672617,0.634983,0.710252,0.008984,0.007945,0.043755,0.038918,0.000000,6,0,1
150,616.480,0.238654,0.672021,0.625542,0.718500,27,0.00002268,3,0.072388,0.089920,0.054856,0.907993,0.883480,0.932507,0.719852,0.681790,0.757914,0.009361,0.006533,0.039410,0.032189,0.000000,9,0,2
175,651.052,0.216575,0.705358,0.661953,0.748763,27,0.00007916,4,0.071695,0.088893,0.054496,0.912824,0.890213,0.935436,0.755182,0.720797,0.789568,0.009227,0.006537,0.035470,0.028821,0.000000,9,0,2
200,871.545,0.196751,0.736194,0.696992,0.775396,30,0.00017487,2,0.074596,0.092178,0.057014,0.913475,0.891989,0.934961,0.790422,0.761240,0.819604,0.009543,0.006734,0.031840,0.025565,0.000000,12,0,2
225,910.483,0.178894,0.765321,0.740504,0.790138,30,0.00001615,1,0.072952,0.091768,0.054137,0.918516,0.898062,0.938970,0.820686,0.808458,0.832914,0.009774,0.006716,0.027342,0.024040,0.000000,12,0,2
250,1149.605,0.165128,0.784429,0.763626,0.805233,32,0.00000303,1,0.073939,0.096079,0.051799,0.919698,0.897030,0.942365,0.841968,0.836994,0.846942,0.010054,0.006266,0.024746,0.022137,0.000000,15,0,3
275,1191.211,0.139968,0.822774,0.804101,0.841447,32,0.00002738,3,0.075349,0.101417,0.049281,0.922195,0.897255,0.947135,0.884282,0.885650,0.882914,0.010531,0.006067,0.020391,0.017959,0.000000,15,0,3
300,1443.449,0.121063,0.851422,0.834635,0.868209,32,0.00002055,2,0.076568,0.103675,0.049460,0.923675,0.898838,0.948512,0.916159,0.921166,0.911151,0.010928,0.006085,0.017166,0.014677,0.000000,15,0,3
325,1484.563,0.113318,0.862941,0.836648,0.889233,32,0.00001476,5,0.079413,0.114761,0.044065,0.922562,0.890435,0.954688,0.930540,0.932663,0.928417,0.011867,0.005385,0.016993,0.012151,0.000000,15,0,3
350,1738.581,0.108781,0.874065,0.842589,0.905541,32,0.00008119,1,0.085630,0.116403,0.054856,0.917786,0.889882,0.945691,0.947943,0.940669,0.955216,0.012248,0.006642,0.016517,0.010279,0.000000,15,0,3
375,1779.830,0.109581,0.872567,0.840412,0.904721,32,0.00000896,1,0.085912,0.116608,0.055216,0.917399,0.889473,0.945325,0.946544,0.938411,0.954676,0.012354,0.006618,0.016748,0.010291,0.000000,15,0,3
400,2023.354,0.106357,0.877347,0.845247,0.909447,32,0.00005179,1,0.085502,0.114350,0.056655,0.918033,0.891740,0.944327,0.951436,0.941901,0.960971,0.012208,0.006725,0.016328,0.009645,0.000000,16,0,4
425,2064.508,0.099580,0.883060,0.847122,0.918998,32,0.00004556,1,0.078620,0.109218,0.048022,0.924189,0.895870,0.952508,0.951386,0.939643,0.963129,0.011542,0.005832,0.015906,0.008589,0.000000,16,0,4
450,2325.785,0.094568,0.886271,0.852030,0.920511,32,0.00006364,0,0.073996,0.107165,0.040827,0.928558,0.897987,0.959129,0.950716,0.943338,0.958094,0.011308,0.004690,0.015354,0.008155,0.000000,16,0,4
475,2366.727,0.093610,0.889323,0.859218,0.919427,32,0.00004739,0,0.072445,0.102443,0.042446,0.929999,0.902406,0.957592,0.952846,0.947239,0.958453,0.010934,0.005129,0.014628,0.008533,0.000000,16,0,4
500,2629.206,0.092297,0.891025,0.854383,0.927667,32,0.00007034,0,0.071094,0.105317,0.036871,0.931375,0.899668,0.963083,0.953118,0.944365,0.961871,0.011233,0.004564,0.015173,0.007677,0.000000,16,0,4
