step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,2.233,0.156898,0.173700,0.140095,1.080129,20
25,43.276,0.268778,0.306563,0.230993,0.854215,20
50,85.151,0.411587,0.459720,0.363453,0.690121,20
75,127.234,0.531413,0.592692,0.470134,0.564034,20
100,169.573,0.610006,0.677325,0.542688,0.482432,20
125,211.727,0.650233,0.694129,0.606337,0.435799,20
150,253.852,0.680392,0.704872,0.655911,0.408193,20
175,296.507,0.708647,0.714820,0.702473,0.372489,20
200,339.660,0.719381,0.716748,0.722014,0.356784,20
225,382.386,0.740807,0.722578,0.759037,0.336189,20
250,424.601,0.760858,0.730513,0.791202,0.313139,20
275,466.356,0.773921,0.738853,0.808990,0.288426,20
300,507.884,0.790208,0.753944,0.826472,0.263319,20
325,549.363,0.800194,0.761414,0.838974,0.251137,20
350,590.586,0.805317,0.766123,0.844512,0.244835,20
375,632.502,0.808124,0.760908,0.855341,0.242976,20
400,674.819,0.811809,0.755427,0.868190,0.240859,20
425,716.931,0.814665,0.751000,0.878329,0.241027,20
450,759.368,0.817107,0.748006,0.886209,0.240238,20
475,801.548,0.820116,0.748743,0.891488,0.237121,20
500,843.607,0.823230,0.746533,0.899927,0.230428,20
525,885.473,0.823888,0.747664,0.900112,0.232085,20
550,927.118,0.826572,0.750043,0.903100,0.229000,20
575,968.859,0.828251,0.749892,0.906609,0.226937,20
600,1010.672,0.829282,0.749654,0.908911,0.224619,20
625,1052.444,0.831748,0.751754,0.911741,0.221912,20
650,1094.303,0.833569,0.753599,0.913538,0.218725,20
675,1136.301,0.833253,0.752601,0.913906,0.218830,20
700,1178.156,0.833080,0.752148,0.914012,0.217929,20
725,1220.110,0.834109,0.755830,0.912389,0.216493,20
750,1262.282,0.833621,0.754824,0.912417,0.217625,20
775,1304.876,0.833025,0.753237,0.912814,0.218015,20
800,1347.378,0.832566,0.754281,0.910851,0.217886,20
825,1389.533,0.832705,0.754439,0.910972,0.216621,20
850,1431.400,0.832598,0.754507,0.910689,0.216805,20
875,1473.276,0.832862,0.752675,0.913049,0.216649,20
900,1515.053,0.834023,0.754481,0.913566,0.215739,20
925,1556.863,0.833831,0.755970,0.911693,0.214075,20
950,1598.748,0.833667,0.756183,0.911152,0.214872,20
975,1640.256,0.833530,0.756905,0.910155,0.214952,20
1000,1682.195,0.834647,0.757138,0.912155,0.214568,20
1025,1723.675,0.836034,0.757383,0.914684,0.213184,20
1050,1765.409,0.833660,0.755747,0.911572,0.214914,20
1075,1807.005,0.834947,0.756580,0.913314,0.213012,20
1100,1847.948,0.835643,0.757576,0.913710,0.210485,20
1125,1888.415,0.836839,0.758449,0.915230,0.209167,20
1150,1929.187,0.836646,0.760554,0.912739,0.207056,20
1175,1970.278,0.833896,0.762354,0.905438,0.206062,20
1200,2011.214,0.832109,0.764701,0.899518,0.206601,20
1225,2051.727,0.838050,0.766085,0.910015,0.199486,20
1250,2092.083,0.841031,0.765402,0.916661,0.197333,20
1275,2132.388,0.841298,0.762161,0.920436,0.197366,20
1300,2172.969,0.841680,0.759669,0.923690,0.198769,20
1325,2213.053,0.839779,0.758426,0.921131,0.199536,20
1350,2253.486,0.840915,0.759475,0.922356,0.198675,20
1375,2293.814,0.839721,0.758615,0.920827,0.200092,20
1400,2334.336,0.838195,0.758402,0.917987,0.200296,20
1425,2374.948,0.838242,0.759404,0.917079,0.202138,20
1450,2415.314,0.838905,0.760356,0.917454,0.200489,20
1475,2455.821,0.839510,0.761787,0.917234,0.199641,20
1500,2496.246,0.839085,0.761007,0.917162,0.199626,20
