step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.431,0.578892,0.284811,0.263442,0.306180,20,0.00017352,0,0.192532,0.179332,0.205732,0.638087,0.634029,0.642145,0.339929,0.310686,0.369171,0.024166,0.030363,0.686231,0.627768,0.000000,0,0,0
25,27.580,0.365501,0.454409,0.435239,0.473580,20,0.00006986,1,0.082350,0.071129,0.093571,0.857298,0.867624,0.846972,0.492045,0.466197,0.517893,0.009395,0.013844,0.529759,0.479018,0.000000,0,0,0
50,198.641,0.244873,0.642444,0.641858,0.643031,23,0.00009080,2,0.068172,0.054857,0.081487,0.910083,0.925052,0.895115,0.686249,0.677068,0.695430,0.007166,0.011866,0.319861,0.300458,0.000000,3,0,0
75,228.527,0.185476,0.740665,0.745111,0.736219,23,0.00030649,1,0.064305,0.055024,0.073586,0.924706,0.934583,0.914829,0.788252,0.786110,0.790395,0.006995,0.010653,0.211108,0.206400,0.000000,3,0,0
100,421.134,0.150536,0.792388,0.790980,0.793796,26,0.00012078,1,0.056406,0.048985,0.063826,0.936991,0.944254,0.929729,0.837094,0.829727,0.844462,0.006325,0.009155,0.167860,0.152842,0.000000,5,1,0
125,455.708,0.132470,0.822162,0.827774,0.816550,26,0.00007969,0,0.053818,0.046133,0.061503,0.941583,0.949421,0.933745,0.866366,0.865962,0.866770,0.005952,0.008931,0.131574,0.130530,0.000000,5,1,0
150,664.365,0.113558,0.839383,0.853114,0.825652,27,0.00010475,1,0.040537,0.029022,0.052053,0.955731,0.967999,0.943463,0.873251,0.877873,0.868629,0.003735,0.007494,0.120532,0.128510,0.000000,6,3,2
175,699.817,0.102600,0.851271,0.865150,0.837391,27,0.00002222,0,0.033749,0.017614,0.049884,0.963346,0.980385,0.946306,0.879776,0.880389,0.879163,0.002130,0.007343,0.118014,0.117958,0.000000,6,3,2
200,900.972,0.088207,0.869150,0.879987,0.858313,25,0.00011803,0,0.026617,0.013421,0.039814,0.971234,0.985174,0.957295,0.892142,0.891797,0.892486,0.001695,0.005881,0.107241,0.104460,0.000000,8,4,7
225,935.041,0.082634,0.878116,0.887748,0.868484,25,0.00003541,0,0.026688,0.013253,0.040124,0.971476,0.985481,0.957471,0.901422,0.899514,0.903331,0.001535,0.005877,0.099043,0.094443,0.000000,8,4,7
