step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.372,0.234363,0.208894,0.259831,0.736372,20
25,26.665,0.369076,0.307915,0.430236,0.565816,20
50,52.233,0.454717,0.390303,0.519131,0.486292,20
75,78.025,0.495756,0.425165,0.566346,0.447391,20
100,104.358,0.547829,0.446775,0.648883,0.400835,20
125,130.575,0.584133,0.478897,0.689370,0.368120,20
150,156.779,0.614252,0.517053,0.711451,0.342819,20
175,182.688,0.629661,0.532503,0.726818,0.330270,20
200,208.616,0.640835,0.538686,0.742985,0.322875,20
225,234.549,0.657201,0.554846,0.759557,0.311314,20
250,260.747,0.677487,0.578805,0.776169,0.297646,20
275,286.973,0.705262,0.606704,0.803820,0.281903,20
300,313.031,0.732140,0.640527,0.823754,0.265416,20
325,339.036,0.750689,0.660782,0.840595,0.253647,20
350,365.105,0.756587,0.668154,0.845021,0.251208,20
375,391.371,0.763915,0.679625,0.848205,0.243407,20
400,417.652,0.768084,0.685324,0.850843,0.235691,20
425,443.721,0.771235,0.686471,0.855999,0.235351,20
450,469.934,0.772430,0.687151,0.857708,0.233207,20
475,496.127,0.774254,0.691289,0.857219,0.232675,20
500,522.467,0.773282,0.689972,0.856592,0.230511,20
525,548.725,0.775541,0.693327,0.857756,0.229254,20
550,575.177,0.772952,0.690644,0.855260,0.225908,20
575,601.527,0.778026,0.701347,0.854705,0.219187,20
600,627.846,0.780393,0.704456,0.856330,0.214293,20
625,653.915,0.780769,0.706322,0.855215,0.215886,20
650,680.139,0.783293,0.709933,0.856653,0.215047,20
675,706.236,0.784573,0.713643,0.855503,0.211773,20
700,732.777,0.784735,0.711744,0.857726,0.212226,20
725,759.458,0.785613,0.713409,0.857817,0.209380,20
750,785.222,0.787400,0.716171,0.858629,0.204392,20
775,810.607,0.788128,0.718406,0.857849,0.202492,20
800,836.346,0.788526,0.718455,0.858598,0.204279,20
825,861.621,0.790139,0.720038,0.860240,0.205177,20
850,886.877,0.789377,0.718990,0.859764,0.206362,20
875,912.400,0.787453,0.717410,0.857495,0.206803,20
900,937.731,0.789466,0.719107,0.859826,0.206608,20
925,963.199,0.789194,0.719160,0.859227,0.206835,20
950,988.765,0.788337,0.716985,0.859689,0.206124,20
975,1014.254,0.789021,0.718128,0.859914,0.207497,20
1000,1039.742,0.786470,0.719334,0.853606,0.206078,20
1025,1065.315,0.787422,0.720735,0.854109,0.204184,20
