step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1325,1407.100,0.049128,0.948417,0.974048,0.922786,20,0.00002140,2
1350,1433.447,0.047550,0.950629,0.974863,0.926394,20,0.00004666,3
1375,1459.788,0.047707,0.948941,0.975529,0.922354,20,0.00006378,2
1400,1485.786,0.047352,0.950149,0.975200,0.925099,20,0.00004515,1
1425,1512.504,0.046887,0.950568,0.975508,0.925627,20,0.00004739,1
1450,1538.850,0.049897,0.947764,0.974850,0.920678,20,0.00006362,2
1475,1565.086,0.048185,0.949330,0.975175,0.923486,20,0.00004523,2
1500,1591.154,0.047210,0.950718,0.975342,0.926095,20,0.00008853,2
1525,1617.200,0.048292,0.949652,0.975679,0.923626,20,0.00007041,2
1550,1643.293,0.049753,0.948021,0.973724,0.922318,20,0.00008176,2
1575,1669.515,0.049387,0.948791,0.974214,0.923369,20,0.00011988,2
1600,1695.820,0.050488,0.946964,0.974829,0.919099,20,0.00005142,2
1625,1721.879,0.050024,0.948766,0.975996,0.921536,20,0.00006878,2
1650,1748.055,0.049898,0.947297,0.974842,0.919752,20,0.00011434,3
1675,1774.399,0.049630,0.949088,0.975845,0.922332,20,0.00011561,2
1700,1800.522,0.050489,0.947616,0.976349,0.918882,20,0.00009116,2
1725,1826.857,0.050575,0.948295,0.976016,0.920575,20,0.00013139,3
1750,1853.093,0.051179,0.947870,0.975383,0.920357,20,0.00015177,3
1775,1879.320,0.051669,0.947046,0.977375,0.916717,20,0.00014342,1
1800,1905.759,0.052462,0.946726,0.976559,0.916893,20,0.00014754,3
1825,1932.097,0.052688,0.945657,0.977311,0.914003,20,0.00018985,2
1850,1958.333,0.051842,0.947193,0.974954,0.919433,20,0.00020713,3
1875,1984.362,0.052243,0.946429,0.974180,0.918678,20,0.00030900,1
1900,2010.469,0.050822,0.947893,0.975496,0.920290,20,0.00023994,1
1925,2036.300,0.049746,0.948742,0.977019,0.920465,20,0.00022866,1
1950,2062.086,0.049960,0.947676,0.977996,0.917357,20,0.00023689,1
1975,2088.213,0.049555,0.948875,0.975500,0.922251,20,0.00018879,1
2000,2114.145,0.048917,0.950372,0.977167,0.923577,20,0.00030582,1
