step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1175,4219.868,0.061362,0.929038,0.967645,0.890432,18,0.00007741,0,0.016181,0.005871,0.026491,0.982919,0.994004,0.971833,0.943673,0.973327,0.914020,0.000701,0.003920,0.003751,0.014374
1200,4364.991,0.061868,0.928503,0.967044,0.889962,18,0.00010507,0,0.017110,0.007885,0.026336,0.981975,0.991975,0.971975,0.944035,0.974669,0.913400,0.000886,0.003934,0.003743,0.014445
1225,4389.273,0.061366,0.927804,0.965087,0.890521,18,0.00013415,2,0.016071,0.009059,0.023083,0.983037,0.990783,0.975290,0.942453,0.973830,0.911077,0.000974,0.003441,0.003885,0.014332
1250,4544.673,0.062083,0.927594,0.963431,0.891757,18,0.00019917,3,0.017704,0.009227,0.026181,0.981393,0.990600,0.972186,0.943712,0.972320,0.915105,0.001038,0.003724,0.004177,0.014090
1275,4569.183,0.062132,0.928597,0.964304,0.892890,18,0.00018485,1,0.017207,0.010401,0.024012,0.981924,0.989438,0.974410,0.944332,0.974333,0.914330,0.001255,0.003625,0.004081,0.014147
1300,4720.835,0.066851,0.923418,0.960729,0.886107,17,0.00053988,2,0.019685,0.012414,0.026956,0.979314,0.987398,0.971230,0.941324,0.972656,0.909992,0.001486,0.003954,0.004458,0.014980
1325,4744.091,0.071330,0.918578,0.963098,0.874058,17,0.00050711,2,0.021053,0.013756,0.028350,0.977765,0.986106,0.969424,0.937592,0.976346,0.898838,0.001648,0.004124,0.004210,0.016562
1350,4888.684,0.073276,0.914545,0.959504,0.869585,17,0.00051534,1,0.020633,0.014930,0.026336,0.978118,0.984900,0.971337,0.933158,0.973830,0.892486,0.001705,0.003742,0.004478,0.017103
1375,4911.267,0.075310,0.912242,0.959484,0.864999,17,0.00040768,1,0.021311,0.014427,0.028195,0.977333,0.985394,0.969272,0.931357,0.973327,0.889388,0.001689,0.004017,0.004447,0.017708
1400,5056.304,0.073234,0.915221,0.962461,0.867981,17,0.00037557,2,0.021776,0.014427,0.029125,0.976932,0.985439,0.968425,0.934804,0.976346,0.893261,0.001690,0.004009,0.004215,0.017259
1425,5078.710,0.072788,0.915133,0.960629,0.869637,17,0.00040683,2,0.019827,0.014092,0.025562,0.978939,0.985741,0.972138,0.933016,0.974165,0.891867,0.001698,0.003715,0.004319,0.017143
1450,5222.648,0.073683,0.913676,0.960535,0.866817,17,0.00050648,3,0.021524,0.015937,0.027111,0.977190,0.983931,0.970449,0.933080,0.975843,0.890318,0.001821,0.003757,0.004252,0.017402
