step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
250,1157.315,0.487233,0.670110,0.633632,0.706588,31,0.00074749,1,0.107549,0.030444,0.184653,0.887361,0.955450,0.819271,0.744992,0.652922,0.837061,0.010375,0.025831,0.102334,0.041800,0.000000
275,1195.900,0.452482,0.694582,0.667409,0.721756,31,0.00084712,1,0.107449,0.028449,0.186449,0.890701,0.960203,0.821199,0.771361,0.686396,0.856327,0.010013,0.025994,0.092833,0.039793,0.000000
300,1436.171,0.424836,0.714394,0.691620,0.737167,30,0.00085456,1,0.107559,0.025567,0.189551,0.893734,0.965209,0.822260,0.793101,0.709303,0.876898,0.009470,0.026292,0.086105,0.037427,0.000000
325,1472.597,0.416180,0.723606,0.701633,0.745578,30,0.00081115,0,0.113523,0.027045,0.200000,0.890564,0.963827,0.817301,0.807651,0.720609,0.894694,0.009861,0.027603,0.083318,0.036487,0.000000
350,1708.241,0.409229,0.726347,0.702284,0.750411,30,0.00071525,0,0.108702,0.025567,0.191837,0.894553,0.965719,0.823388,0.807303,0.720239,0.894367,0.009315,0.026486,0.082888,0.035454,0.000000
375,1744.900,0.401138,0.732065,0.705106,0.759025,30,0.00068884,1,0.104793,0.024607,0.184980,0.898241,0.967062,0.829419,0.810942,0.722456,0.899429,0.009065,0.025604,0.082162,0.034056,0.000000
400,1981.354,0.390260,0.738915,0.715305,0.762524,30,0.00059789,0,0.102366,0.024976,0.179755,0.900258,0.967057,0.833459,0.816381,0.733171,0.899592,0.009136,0.025023,0.079285,0.033583,0.000000
425,2017.815,0.385923,0.741449,0.718085,0.764812,30,0.00068062,0,0.100888,0.025124,0.176653,0.901454,0.966997,0.835911,0.818022,0.736127,0.899918,0.009139,0.024769,0.078318,0.033211,0.000000
450,2254.450,0.378691,0.747261,0.723614,0.770909,30,0.00068164,0,0.100782,0.026380,0.175184,0.901832,0.965699,0.837964,0.824331,0.742703,0.905959,0.009534,0.024297,0.077057,0.032099,0.000000
475,2290.753,0.370641,0.752160,0.727934,0.776385,30,0.00067182,0,0.099069,0.025567,0.172571,0.903766,0.966887,0.840645,0.828456,0.746545,0.910367,0.009425,0.023811,0.075681,0.031091,0.000000
500,2526.084,0.375304,0.750876,0.717941,0.783810,32,0.00064074,0,0.095880,0.028006,0.163755,0.905621,0.963442,0.847800,0.825106,0.738048,0.912163,0.010224,0.022502,0.078846,0.029743,0.000000
525,2565.038,0.373705,0.753688,0.724961,0.782415,32,0.00075913,0,0.102478,0.031405,0.173551,0.900364,0.959693,0.841035,0.832966,0.747728,0.918204,0.011576,0.023466,0.077118,0.029752,0.000000
550,2816.554,0.359022,0.763967,0.731831,0.796103,32,0.00064245,0,0.094638,0.033030,0.156245,0.906514,0.958138,0.854890,0.838247,0.756004,0.920490,0.012090,0.021339,0.075219,0.027591,0.000000
575,2854.839,0.347834,0.771125,0.744693,0.797556,32,0.00064749,0,0.091534,0.033843,0.149224,0.908940,0.957893,0.859988,0.843234,0.769896,0.916571,0.012551,0.020558,0.071738,0.027501,0.000000
600,3104.585,0.336525,0.780319,0.758989,0.801649,32,0.00048691,0,0.093039,0.037833,0.148245,0.907730,0.954171,0.861289,0.854097,0.787704,0.920490,0.014135,0.020307,0.068032,0.026808,0.000000
625,3143.370,0.322138,0.791797,0.774695,0.808899,32,0.00049607,0,0.093061,0.041306,0.144816,0.908028,0.951290,0.864766,0.866368,0.806695,0.926041,0.015233,0.020179,0.063538,0.026020,0.000000
650,3390.419,0.316851,0.794713,0.781794,0.807632,32,0.00048305,0,0.093627,0.040641,0.146612,0.907870,0.952422,0.863318,0.869804,0.813567,0.926041,0.015149,0.020285,0.061675,0.026112,0.000000
675,3428.868,0.318301,0.793898,0.782421,0.805375,32,0.00040217,0,0.097944,0.041602,0.154286,0.904546,0.951432,0.857659,0.872302,0.814971,0.929633,0.015383,0.021093,0.061380,0.026388,0.000000
700,3672.019,0.313792,0.797981,0.787778,0.808184,31,0.00030510,0,0.097511,0.045962,0.149061,0.904427,0.947167,0.861688,0.876319,0.823986,0.928653,0.016657,0.020574,0.059932,0.025979,0.000000
725,3708.972,0.318922,0.794875,0.785105,0.804645,31,0.00031746,0,0.097283,0.048770,0.145796,0.903769,0.944082,0.863456,0.872677,0.823395,0.921959,0.018028,0.019948,0.060990,0.026255,0.000000
750,3956.634,0.318739,0.794222,0.787533,0.800910,31,0.00035048,1,0.099202,0.050321,0.148082,0.901973,0.942653,0.861294,0.873337,0.827163,0.919510,0.018826,0.019667,0.060485,0.026433,0.000000
775,3994.497,0.315933,0.797463,0.788864,0.806062,31,0.00018789,1,0.094440,0.052390,0.136490,0.905483,0.940640,0.870327,0.873137,0.830193,0.916082,0.019419,0.018835,0.060062,0.026078,0.000000
800,4236.810,0.309373,0.800990,0.791041,0.810940,31,0.00017034,1,0.088807,0.052390,0.125224,0.910060,0.940793,0.879327,0.872487,0.832484,0.912490,0.019519,0.017241,0.059541,0.025164,0.000000
825,4274.328,0.310273,0.803440,0.790045,0.816836,31,0.00013922,1,0.090196,0.055494,0.124898,0.908971,0.937604,0.880338,0.876372,0.833888,0.918857,0.020667,0.017326,0.059891,0.024504,0.000000
850,4513.515,0.308513,0.804206,0.790877,0.817536,31,0.00016330,1,0.091345,0.056159,0.126531,0.908105,0.937003,0.879208,0.878136,0.835292,0.920980,0.020819,0.017344,0.059545,0.024173,0.000000
875,4549.556,0.309645,0.803998,0.793892,0.814104,31,0.00011562,1,0.094675,0.057267,0.132082,0.905391,0.936130,0.874651,0.880494,0.839356,0.921633,0.021086,0.018154,0.058757,0.024811,0.000000
900,4783.976,0.308290,0.806215,0.799651,0.812779,31,0.00009247,1,0.096158,0.057785,0.134531,0.904368,0.936054,0.872682,0.883990,0.845858,0.922122,0.021597,0.018632,0.057379,0.025248,0.000000
925,4819.928,0.306823,0.805066,0.799398,0.810733,31,0.00008291,1,0.094105,0.056455,0.131755,0.905889,0.937341,0.874436,0.881040,0.844528,0.917551,0.020872,0.018334,0.057164,0.025488,0.000000
950,5061.033,0.312333,0.803438,0.798909,0.807967,31,0.00007578,1,0.100167,0.056824,0.143510,0.901248,0.936941,0.865555,0.884112,0.844307,0.923918,0.021273,0.019877,0.057513,0.026006,0.000000
975,5097.904,0.304407,0.808696,0.800322,0.817070,31,0.00007037,1,0.094524,0.054681,0.134367,0.906272,0.939160,0.873385,0.885471,0.844085,0.926857,0.020436,0.018832,0.056965,0.024854,0.000000
1000,5340.772,0.304439,0.807817,0.802731,0.812903,31,0.00006399,1,0.096987,0.055198,0.138776,0.904226,0.938821,0.869632,0.886377,0.847041,0.925714,0.020491,0.019291,0.056213,0.025361,0.000000
1025,5377.914,0.306985,0.806294,0.802315,0.810273,31,0.00006812,0,0.100384,0.059706,0.141061,0.901005,0.934384,0.867627,0.887395,0.850218,0.924571,0.021178,0.019793,0.055860,0.025967,0.000000
1050,5616.405,0.305032,0.807897,0.808649,0.807145,31,0.00001873,0,0.102406,0.057711,0.147102,0.899848,0.936792,0.862903,0.890597,0.855317,0.925878,0.021256,0.020476,0.054423,0.026385,0.000000
1075,5652.360,0.303097,0.806259,0.815274,0.797244,31,0.00002241,0,0.102351,0.055642,0.149061,0.899665,0.939274,0.860055,0.888359,0.860637,0.916082,0.020622,0.020668,0.052663,0.027719,0.000000
1100,5891.972,0.309081,0.800492,0.809761,0.791223,31,0.00001536,0,0.102449,0.055346,0.149551,0.898985,0.939175,0.858795,0.882064,0.854578,0.909551,0.020407,0.020553,0.054082,0.028461,0.000000
1125,5928.666,0.308158,0.802505,0.811278,0.793731,31,0.00000120,0,0.103660,0.050913,0.156408,0.899028,0.943649,0.854407,0.885230,0.852583,0.917878,0.018989,0.021980,0.053606,0.028628,0.000000
1150,6169.322,0.299824,0.807497,0.813503,0.801491,32,0.00003292,0,0.105036,0.049583,0.160490,0.898981,0.945117,0.852844,0.891981,0.853839,0.930122,0.018377,0.021795,0.052864,0.026983,0.000000
1175,6207.518,0.300355,0.808038,0.817836,0.798241,32,0.00000317,0,0.109555,0.049804,0.169306,0.895817,0.945172,0.846461,0.895978,0.858568,0.933388,0.018449,0.023148,0.051555,0.027764,0.000000
1200,6443.005,0.293261,0.812888,0.820672,0.805104,30,0.00000190,0,0.105517,0.046627,0.164408,0.899652,0.948511,0.850793,0.898203,0.858937,0.937469,0.017375,0.022829,0.050714,0.026937,0.000000
1225,6478.228,0.295556,0.811516,0.822948,0.800083,30,0.00000478,0,0.110756,0.047144,0.174367,0.895800,0.948130,0.843471,0.900669,0.861745,0.939592,0.017424,0.024151,0.049904,0.027826,0.000000
1250,6704.754,0.281748,0.816578,0.832010,0.801147,30,0.00000007,0,0.104999,0.042489,0.167510,0.900707,0.953301,0.848113,0.901354,0.867361,0.935347,0.015775,0.022936,0.047266,0.027295,0.000000
1275,6740.921,0.281820,0.818936,0.835327,0.802545,30,0.00001018,0,0.105849,0.044188,0.167510,0.900059,0.951782,0.848337,0.904609,0.872238,0.936980,0.016530,0.023424,0.046439,0.027522,0.000000
1300,6973.061,0.280141,0.819159,0.838874,0.799444,30,0.00001118,0,0.109292,0.044706,0.173878,0.897573,0.951464,0.843681,0.907413,0.876376,0.938449,0.016736,0.023804,0.045427,0.027681,0.000000
1325,7008.787,0.276009,0.821184,0.841251,0.801117,30,0.00006532,0,0.107914,0.046848,0.168980,0.898316,0.949490,0.847142,0.908576,0.880662,0.936490,0.017235,0.023060,0.044583,0.027257,0.000000
1350,7238.877,0.273267,0.823431,0.840637,0.806225,30,0.00002429,0,0.106626,0.048844,0.164408,0.899240,0.947511,0.850969,0.910236,0.881697,0.938776,0.017945,0.022278,0.044758,0.026214,0.000000
1375,7274.339,0.269064,0.828050,0.842603,0.813497,30,0.00002046,0,0.101665,0.046922,0.156408,0.903468,0.949495,0.857440,0.911437,0.882140,0.940735,0.017620,0.021766,0.044370,0.025620,0.000000
1400,7505.250,0.265180,0.829123,0.845959,0.812288,30,0.00001190,0,0.101790,0.047661,0.155918,0.903279,0.948967,0.857590,0.912608,0.886278,0.938939,0.017487,0.021607,0.043237,0.025606,0.000000
1425,7540.835,0.264223,0.830353,0.848295,0.812412,30,0.00001445,0,0.101817,0.048696,0.154939,0.903188,0.948102,0.858274,0.913944,0.889603,0.938286,0.018188,0.021513,0.042777,0.025443,0.000000
1450,7770.051,0.264549,0.830275,0.850591,0.809959,30,0.00001352,0,0.105561,0.050469,0.160653,0.900293,0.946536,0.854049,0.916801,0.893520,0.940082,0.018845,0.021838,0.042123,0.025715,0.000000
1475,7804.845,0.259704,0.832752,0.854995,0.810508,30,0.00001442,0,0.102308,0.051799,0.152816,0.902487,0.945536,0.859438,0.916825,0.899283,0.934367,0.019095,0.021026,0.040835,0.025669,0.000000
1500,8030.634,0.259767,0.833825,0.859307,0.808343,30,0.00000972,0,0.106052,0.053573,0.158531,0.899679,0.944132,0.855226,0.920916,0.905342,0.936490,0.019689,0.021819,0.039665,0.026168,0.000000
1525,8065.958,0.260100,0.832641,0.864722,0.800559,30,0.00001060,0,0.110242,0.051504,0.168980,0.896722,0.946393,0.847052,0.922548,0.909259,0.935837,0.019194,0.023105,0.038223,0.027325,0.000000
1550,8294.132,0.270133,0.827604,0.867869,0.787339,30,0.00001237,0,0.122283,0.053055,0.191510,0.887800,0.945132,0.830467,0.926018,0.913914,0.938122,0.019887,0.026007,0.037538,0.029557,0.000000
1575,8328.868,0.274526,0.823558,0.866535,0.780581,30,0.00000742,0,0.123477,0.049730,0.197224,0.886949,0.948163,0.825736,0.922079,0.909628,0.934531,0.018576,0.027142,0.037673,0.030974,0.000000
1600,8555.951,0.277020,0.821389,0.866563,0.776214,30,0.00000680,0,0.128323,0.049952,0.206694,0.883588,0.947956,0.819220,0.923252,0.909850,0.936653,0.018726,0.027869,0.037681,0.031360,0.000000
1625,8590.854,0.281589,0.818906,0.863936,0.773875,30,0.00000967,0,0.130300,0.051947,0.208653,0.881771,0.945931,0.817611,0.922081,0.908815,0.935347,0.019182,0.028227,0.038370,0.031786,0.000000
1650,8818.088,0.280906,0.822034,0.861885,0.782182,30,0.00002192,0,0.125719,0.052908,0.198531,0.885074,0.944910,0.825237,0.922477,0.907485,0.937469,0.019890,0.027298,0.039213,0.030823,0.000000
1675,8852.907,0.282138,0.820508,0.857273,0.783743,30,0.00002655,0,0.125113,0.055125,0.195102,0.885085,0.942558,0.827611,0.920591,0.904530,0.936653,0.020418,0.026514,0.040381,0.030193,0.000000
1700,9082.310,0.282076,0.820180,0.859542,0.780818,32,0.00002671,0,0.124585,0.055863,0.193306,0.885099,0.942016,0.828182,0.919657,0.907559,0.931755,0.020767,0.026251,0.039914,0.030596,0.000000
1725,9119.791,0.278135,0.822403,0.869047,0.775759,32,0.00004920,1,0.128872,0.053499,0.204245,0.882693,0.944792,0.820594,0.924872,0.915540,0.934204,0.020107,0.027694,0.037166,0.031633,0.000000
1750,9368.482,0.265980,0.829000,0.877719,0.780281,32,0.00000552,1,0.124435,0.053277,0.195592,0.886095,0.945511,0.826678,0.928689,0.924481,0.932898,0.019753,0.026886,0.034363,0.030976,0.000000
1775,9406.232,0.266564,0.828130,0.878482,0.777778,32,0.00000766,1,0.126596,0.055642,0.197551,0.884207,0.943396,0.825018,0.929396,0.927363,0.931429,0.020546,0.026804,0.034064,0.031113,0.000000
