step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.510,0.830884,0.142461,0.117786,0.167136,5,0.00028114,0,0.172118,0.133702,0.210534,0.494871,0.499686,0.490056,0.167929,0.133535,0.202324,0.018194,0.031145,0.120898,0.131328,0.010000,0,0,0
25,7.409,0.651124,0.218045,0.166826,0.269264,5,0.00000000,0,0.063215,0.052843,0.073586,0.782909,0.768722,0.797095,0.232360,0.175642,0.289078,0.007042,0.010708,0.105920,0.102246,0.010000,0,0,0
50,52.454,0.570728,0.294946,0.253578,0.336313,8,0.00020000,0,0.044268,0.031371,0.057165,0.877192,0.892898,0.861486,0.308536,0.261533,0.355538,0.003991,0.008190,0.092812,0.091294,0.010000,2,1,0
75,63.170,0.492442,0.378625,0.344446,0.412805,8,0.00001243,1,0.029676,0.016440,0.042912,0.932254,0.955149,0.909359,0.390314,0.350109,0.430519,0.002120,0.006143,0.080350,0.079663,0.010000,2,1,0
100,119.348,0.422332,0.466267,0.435214,0.497319,9,0.00092340,1,0.026940,0.013756,0.040124,0.948890,0.969764,0.928016,0.479237,0.441201,0.517273,0.001695,0.005751,0.068948,0.067891,0.010000,5,1,2
125,131.529,0.352776,0.550821,0.515021,0.586621,9,0.00116909,3,0.021790,0.010736,0.032843,0.964186,0.979792,0.948581,0.563219,0.520550,0.605887,0.001347,0.004696,0.058979,0.055319,0.010000,5,1,2
150,212.884,0.285385,0.641457,0.603462,0.679451,9,0.00057673,2,0.027778,0.017447,0.038110,0.960555,0.972370,0.948739,0.659668,0.613991,0.705345,0.002032,0.005474,0.048257,0.042984,0.010000,5,1,2
175,225.174,0.253115,0.687474,0.645417,0.729530,9,0.00084895,1,0.031974,0.015769,0.048180,0.958620,0.976512,0.940728,0.710137,0.655595,0.764679,0.001825,0.007127,0.043030,0.036668,0.010000,5,1,2
200,306.039,0.226131,0.725067,0.671351,0.778783,9,0.00068557,1,0.038210,0.014763,0.061658,0.954696,0.978790,0.930602,0.754031,0.681262,0.826801,0.001641,0.009058,0.039830,0.030038,0.010000,5,1,2
225,318.416,0.220706,0.733971,0.678140,0.789802,9,0.00074806,2,0.040108,0.013756,0.066460,0.953625,0.980383,0.926867,0.764881,0.687469,0.842293,0.001654,0.009797,0.039002,0.028667,0.010000,5,1,2
250,398.750,0.214705,0.741380,0.690003,0.792757,9,0.00053963,0,0.039405,0.013588,0.065221,0.954622,0.980941,0.928304,0.771920,0.699379,0.844462,0.001480,0.009709,0.037443,0.028405,0.010000,5,1,2
275,411.154,0.209051,0.749416,0.697412,0.801420,9,0.00044326,1,0.040012,0.011240,0.068784,0.954989,0.984313,0.925665,0.780898,0.705251,0.856545,0.001425,0.010125,0.036682,0.027123,0.010000,5,1,2
300,491.148,0.204706,0.753607,0.703501,0.803714,9,0.00067820,1,0.039463,0.011072,0.067854,0.955702,0.984673,0.926731,0.784770,0.711290,0.858249,0.001097,0.009986,0.035763,0.026773,0.010000,5,1,2
325,503.761,0.203581,0.756905,0.707807,0.806003,9,0.00066009,2,0.039186,0.009898,0.068474,0.956344,0.986343,0.926346,0.788003,0.714813,0.861193,0.001240,0.010074,0.035454,0.026595,0.010000,5,1,2
350,585.763,0.199549,0.759893,0.709806,0.809980,9,0.00068535,1,0.039541,0.011072,0.068009,0.955960,0.984807,0.927113,0.791365,0.717665,0.865066,0.001061,0.009934,0.034915,0.025945,0.010000,5,1,2
375,598.289,0.195978,0.764344,0.717974,0.810713,9,0.00061286,1,0.037140,0.007046,0.067235,0.959122,0.990349,0.927895,0.794127,0.723033,0.865221,0.000759,0.009852,0.034018,0.025859,0.010000,5,1,2
400,678.248,0.195917,0.763060,0.714904,0.811216,9,0.00045154,2,0.035449,0.007381,0.063517,0.960641,0.989855,0.931427,0.791462,0.720181,0.862742,0.000820,0.009294,0.034457,0.025686,0.010000,5,1,2
425,690.749,0.195823,0.763690,0.711580,0.815801,9,0.00070781,1,0.037243,0.009730,0.064756,0.958631,0.986639,0.930622,0.793566,0.718504,0.868629,0.000946,0.009541,0.034752,0.025114,0.010000,5,1,2
450,770.709,0.195570,0.764090,0.717236,0.810945,9,0.00049288,0,0.035914,0.007381,0.064446,0.960208,0.989887,0.930528,0.792868,0.722530,0.863207,0.000832,0.009490,0.034202,0.025712,0.010000,5,1,2
475,783.022,0.191025,0.768917,0.720899,0.816934,9,0.00073920,2,0.034287,0.007381,0.061193,0.962003,0.989938,0.934068,0.796573,0.726220,0.866925,0.000808,0.009004,0.033728,0.024869,0.010000,5,1,2
