step,loss
1,0.665099
10,0.535514
20,0.450420
30,0.401237
40,0.356443
50,0.316308
60,0.282373
70,0.254476
80,0.235410
90,0.209808
100,0.189329
110,0.173990
120,0.163205
130,0.152682
140,0.143844
150,0.138067
160,0.130388
170,0.120749
180,0.112281
190,0.108355
200,0.104993
210,0.103815
220,0.097634
230,0.095579
240,0.091068
250,0.086400
260,0.084466
270,0.083569
280,0.084069
290,0.084797
300,0.084633
310,0.084171
320,0.083345
330,0.082873
340,0.083309
350,0.081644
360,0.080491
370,0.084517
380,0.082159
390,0.082197
400,0.080101
410,0.079285
420,0.077523
430,0.077158
440,0.075707
450,0.074955
460,0.074063
470,0.075008
480,0.074645
490,0.073643
500,0.072308
510,0.075850
520,0.073447
530,0.072267
540,0.071090
550,0.069606
560,0.068772
570,0.068185
580,0.070122
590,0.071314
600,0.071968
610,0.070625
620,0.069422
630,0.068510
640,0.067590
650,0.067916
660,0.068875
670,0.072117
680,0.070780
690,0.070593
700,0.068073
710,0.068733
720,0.068246
730,0.070031
740,0.067984
750,0.069112
760,0.068046
770,0.068361
780,0.068734
790,0.070050
800,0.068339
810,0.068522
820,0.068664
830,0.067823
840,0.068064
850,0.068426
860,0.070031
870,0.068771
880,0.069091
890,0.068215
900,0.067903
910,0.067463
920,0.066834
930,0.066715
940,0.065425
950,0.068106
960,0.068072
970,0.067714
980,0.067236
990,0.067348
1000,0.070561
