step,loss
1,1.060740
10,0.962958
20,0.894660
30,0.834117
40,0.771077
50,0.703933
60,0.637021
70,0.575185
80,0.522011
90,0.478375
100,0.440494
110,0.410447
120,0.392907
130,0.381102
140,0.363714
150,0.351266
160,0.338915
170,0.330093
180,0.325289
190,0.319812
200,0.316286
210,0.310490
220,0.309003
230,0.307855
240,0.300705
250,0.296802
260,0.291198
270,0.283023
280,0.273656
290,0.267423
300,0.265327
310,0.263300
320,0.263151
330,0.259961
340,0.260578
350,0.258470
360,0.254972
370,0.253026
380,0.252441
390,0.250573
400,0.250410
410,0.252144
420,0.249552
430,0.248879
440,0.250455
450,0.247771
460,0.245482
470,0.245910
480,0.246872
490,0.247898
500,0.245852
510,0.242950
520,0.241288
530,0.240556
540,0.238203
550,0.238852
560,0.239889
570,0.238800
580,0.236395
590,0.237463
600,0.238299
610,0.237773
620,0.237240
630,0.237795
640,0.238036
650,0.237504
660,0.237333
670,0.237597
680,0.238256
690,0.239088
700,0.237914
710,0.239603
720,0.238818
730,0.237265
740,0.236934
750,0.237649
760,0.238830
770,0.240724
780,0.238249
790,0.240587
800,0.241382
810,0.241779
820,0.241665
830,0.241043
840,0.239912
850,0.241581
860,0.242632
870,0.242261
880,0.237176
890,0.239423
900,0.233129
910,0.234736
920,0.233272
930,0.231326
940,0.234151
950,0.234764
960,0.232327
970,0.231287
980,0.231077
990,0.231377
1000,0.230074
1010,0.237272
1020,0.237872
1030,0.237403
1040,0.236557
1050,0.236127
1060,0.235712
1070,0.233633
1080,0.232141
1090,0.229857
1100,0.230502
1110,0.231896
1120,0.229384
1130,0.229938
1140,0.229575
1150,0.228999
1160,0.228488
1170,0.230923
1180,0.234563
1190,0.235381
1200,0.232079
1210,0.234682
1220,0.235097
1230,0.232150
1240,0.235373
1250,0.231056
1260,0.228570
1270,0.229605
1280,0.230029
1290,0.228499
1300,0.227987
1310,0.227705
1320,0.229239
1330,0.227657
1340,0.227865
1350,0.227777
1360,0.228104
1370,0.228500
1380,0.228129
1390,0.229764
1400,0.228855
1410,0.228576
1420,0.228107
1430,0.229103
1440,0.227271
1450,0.229136
1460,0.228056
1470,0.226979
1480,0.228565
1490,0.229134
1500,0.234295
1510,0.234152
1520,0.229096
1530,0.229496
1540,0.234338
1550,0.229835
1560,0.230959
1570,0.229290
1580,0.233797
1590,0.229515
1600,0.228598
1610,0.230199
1620,0.234744
1630,0.231430
1640,0.231877
1650,0.229391
1660,0.229436
1670,0.233183
1680,0.234368
1690,0.230465
1700,0.228772
1710,0.229303
1720,0.230211
1730,0.229886
1740,0.228942
1750,0.229082
1760,0.228548
1770,0.228240
1780,0.226303
1790,0.230000
1800,0.230730
1810,0.229702
1820,0.230122
1830,0.229707
1840,0.228994
1850,0.226727
1860,0.225402
1870,0.226418
1880,0.226929
1890,0.228372
1900,0.230329
1910,0.231796
1920,0.229785
1930,0.229357
1940,0.229818
1950,0.228668
1960,0.225286
1970,0.225594
1980,0.225743
1990,0.225351
2000,0.225225
