step,loss
1,0.969468
10,0.842052
20,0.756908
30,0.710131
40,0.655662
50,0.603188
60,0.552818
70,0.506725
80,0.465348
90,0.434693
100,0.410930
110,0.390647
120,0.376103
130,0.357759
140,0.343164
150,0.318413
160,0.292328
170,0.274140
180,0.257897
190,0.246739
200,0.234115
210,0.218422
220,0.206245
230,0.192957
240,0.189116
250,0.184087
260,0.184420
270,0.180403
280,0.180750
290,0.178951
300,0.175148
310,0.176053
320,0.172039
330,0.169848
340,0.169868
350,0.165625
360,0.164339
370,0.160631
380,0.161427
390,0.160557
400,0.159233
410,0.152929
420,0.150385
430,0.153565
440,0.150762
450,0.149989
460,0.146494
470,0.144137
480,0.143583
490,0.144269
500,0.141919
510,0.146458
520,0.146442
530,0.143117
540,0.142042
550,0.142868
560,0.142092
570,0.141963
580,0.139921
590,0.140548
600,0.140041
610,0.139639
620,0.139273
630,0.141292
640,0.138702
650,0.140610
660,0.146715
670,0.147712
680,0.144535
690,0.143776
700,0.142738
710,0.141175
720,0.140699
730,0.139808
740,0.137869
750,0.137259
760,0.142385
770,0.140550
780,0.139830
790,0.139280
800,0.139611
810,0.143655
820,0.141660
830,0.140815
840,0.144492
850,0.142972
860,0.141047
870,0.137308
880,0.138151
890,0.137936
900,0.136634
910,0.141481
920,0.140418
930,0.140826
940,0.142317
950,0.143204
960,0.140806
970,0.138817
980,0.140500
990,0.137919
1000,0.137824
1010,0.139209
1020,0.137908
1030,0.136544
1040,0.135729
1050,0.133593
1060,0.133771
1070,0.131961
1080,0.132154
1090,0.130908
1100,0.132903
1110,0.132022
1120,0.131837
1130,0.131019
1140,0.132645
1150,0.131194
1160,0.131240
1170,0.132046
1180,0.131010
1190,0.131382
1200,0.131936
1210,0.130984
1220,0.133199
1230,0.132906
1240,0.131884
1250,0.133547
1260,0.134294
1270,0.134817
1280,0.133086
1290,0.133458
1300,0.132876
1310,0.132074
1320,0.132699
1330,0.132889
1340,0.132530
1350,0.134638
1360,0.131075
1370,0.132598
1380,0.131136
1390,0.131108
1400,0.131169
1410,0.133528
1420,0.130435
1430,0.129492
1440,0.130959
1450,0.129840
1460,0.135407
1470,0.135553
1480,0.133558
1490,0.132604
1500,0.131588
1510,0.130762
1520,0.130267
1530,0.132741
1540,0.132876
1550,0.130561
1560,0.131143
1570,0.129853
1580,0.128636
1590,0.130071
1600,0.128929
1610,0.128635
1620,0.129658
1630,0.133037
1640,0.130847
1650,0.130528
1660,0.130309
1670,0.129783
1680,0.128867
1690,0.129028
1700,0.131969
1710,0.135342
1720,0.126588
1730,0.129433
1740,0.129961
1750,0.129368
1760,0.131067
1770,0.130922
1780,0.128227
1790,0.130659
1800,0.132360
1810,0.132197
1820,0.131035
1830,0.131461
1840,0.130604
1850,0.131773
1860,0.134035
1870,0.134198
1880,0.137929
1890,0.135364
1900,0.138057
1910,0.138954
1920,0.142779
1930,0.146534
1940,0.146622
1950,0.144115
1960,0.143013
1970,0.144051
1980,0.143718
1990,0.144153
2000,0.145901
