step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
575,2905.199,0.152937,0.868612,0.814558,0.922667,28,0.00013942,1,0.061301,0.093822,0.028780,0.937651,0.904730,0.970573,0.920101,0.890981,0.949222,0.012045,0.008354,0.023255,0.017492,0.000000
600,3144.691,0.149241,0.873639,0.824441,0.922837,28,0.00013365,1,0.058315,0.086720,0.029910,0.940620,0.911750,0.969490,0.923188,0.895937,0.950439,0.011638,0.008490,0.022310,0.017342,0.000000
625,3181.872,0.148693,0.875058,0.824189,0.925926,28,0.00011055,1,0.060232,0.089858,0.030606,0.938992,0.909061,0.968924,0.926257,0.898249,0.954265,0.011732,0.009114,0.022083,0.017033,0.000000
650,3423.297,0.149034,0.873412,0.822071,0.924754,28,0.00011937,1,0.062853,0.092666,0.033041,0.936527,0.906484,0.966570,0.926779,0.898249,0.955308,0.011497,0.009757,0.021882,0.017141,0.000000
675,3460.697,0.143880,0.876384,0.825231,0.927536,28,0.00012224,1,0.061297,0.090684,0.031910,0.938103,0.908469,0.967736,0.928600,0.900066,0.957134,0.011244,0.009145,0.021421,0.016316,0.000000
700,3700.938,0.145287,0.875570,0.821192,0.929948,28,0.00012197,1,0.063205,0.097456,0.028954,0.936522,0.902415,0.970630,0.929048,0.901222,0.956873,0.012228,0.008529,0.022141,0.015881,0.000000
725,3738.132,0.148166,0.872893,0.816280,0.929506,28,0.00010870,1,0.063849,0.097787,0.029910,0.935657,0.901612,0.969702,0.926705,0.896102,0.957308,0.012618,0.008475,0.023075,0.015742,0.000000
750,3980.260,0.143404,0.877909,0.824947,0.930871,28,0.00012619,1,0.059363,0.089858,0.028867,0.939939,0.909136,0.970741,0.928409,0.899075,0.957743,0.011757,0.008399,0.022058,0.015636,0.000000
775,4017.940,0.140285,0.879917,0.826614,0.933220,28,0.00011361,1,0.058580,0.089858,0.027302,0.940807,0.909303,0.972310,0.929796,0.900892,0.958699,0.011508,0.008158,0.021599,0.015303,0.000000
800,4261.460,0.142789,0.879952,0.830049,0.929856,28,0.00011349,1,0.057328,0.089528,0.025128,0.942119,0.909922,0.974316,0.928791,0.904361,0.953221,0.012048,0.007494,0.021677,0.016122,0.000000
825,4299.151,0.141527,0.879965,0.828071,0.931859,28,0.00010885,1,0.059619,0.093327,0.025911,0.940081,0.906550,0.973612,0.930678,0.905352,0.956004,0.012422,0.007513,0.021818,0.015365,0.000000
850,4542.400,0.141367,0.879340,0.829080,0.929600,28,0.00010526,1,0.060166,0.093987,0.026346,0.939617,0.906106,0.973129,0.930547,0.907004,0.954091,0.012201,0.007582,0.021452,0.015755,0.000000
875,4580.213,0.138046,0.882487,0.832855,0.932119,28,0.00020782,1,0.059993,0.093987,0.025998,0.940013,0.906491,0.973535,0.933742,0.911133,0.956352,0.012014,0.007628,0.020816,0.015330,0.000000
900,4825.751,0.140009,0.883205,0.836562,0.929848,28,0.00014173,1,0.058884,0.091510,0.026259,0.941066,0.908912,0.973220,0.933690,0.913115,0.954265,0.012300,0.007652,0.020833,0.015828,0.000000
925,4863.567,0.140117,0.883707,0.838710,0.928704,28,0.00015447,1,0.062553,0.095804,0.029302,0.937929,0.905599,0.970259,0.937489,0.919062,0.955917,0.012407,0.008414,0.020173,0.016086,0.000000
950,5109.222,0.140769,0.884166,0.840724,0.927609,28,0.00013310,1,0.060440,0.095144,0.025737,0.940002,0.906341,0.973663,0.936098,0.920714,0.951482,0.012807,0.007538,0.020296,0.016424,0.000000
975,5147.261,0.140170,0.884039,0.837911,0.930168,28,0.00017176,1,0.063905,0.100595,0.027215,0.936977,0.901647,0.972306,0.938841,0.922200,0.955482,0.013039,0.007948,0.020359,0.015830,0.000000
1000,5392.536,0.140202,0.885923,0.842949,0.928898,28,0.00007390,1,0.065339,0.102246,0.028432,0.935981,0.900865,0.971098,0.942223,0.929138,0.955308,0.013488,0.008196,0.019814,0.016060,0.000000
1025,5429.970,0.137890,0.888450,0.847011,0.929890,28,0.00004671,1,0.061914,0.096961,0.026867,0.939069,0.905505,0.972633,0.942006,0.929138,0.954873,0.012940,0.008008,0.019460,0.016019,0.000000
1050,5672.124,0.140156,0.885537,0.845586,0.925489,28,0.00001576,1,0.064014,0.096465,0.031562,0.936879,0.905761,0.967998,0.940928,0.927156,0.954700,0.012447,0.009006,0.019193,0.016795,0.000000
1075,5709.983,0.137736,0.887896,0.845367,0.930425,28,0.00001942,2,0.063318,0.098117,0.028519,0.937735,0.904409,0.971061,0.942636,0.928312,0.956960,0.012870,0.008460,0.019379,0.015863,0.000000
1100,5954.060,0.139995,0.886284,0.845251,0.927317,28,0.00000788,1,0.063644,0.097291,0.029997,0.937306,0.905061,0.969550,0.941310,0.927486,0.955134,0.013030,0.008558,0.019658,0.016211,0.000000
1125,5991.804,0.138134,0.888510,0.845159,0.931861,28,0.00001057,1,0.062996,0.098778,0.027215,0.938107,0.903859,0.972355,0.942932,0.928642,0.957221,0.013267,0.008112,0.019776,0.015576,0.000000
1150,6235.792,0.138619,0.887524,0.843665,0.931382,28,0.00001896,2,0.062718,0.097787,0.027650,0.938212,0.904501,0.971923,0.941649,0.926165,0.957134,0.013185,0.008092,0.020041,0.015522,0.000000
1175,6273.393,0.139549,0.888588,0.846674,0.930502,28,0.00000971,2,0.064792,0.099934,0.029650,0.936537,0.903091,0.969982,0.944688,0.931285,0.958091,0.013561,0.008676,0.019736,0.015659,0.000000
1200,6512.330,0.141935,0.886119,0.841436,0.930802,28,0.00001876,2,0.067287,0.104229,0.030345,0.934233,0.899137,0.969329,0.944092,0.929138,0.959047,0.014117,0.008759,0.020430,0.015439,0.000000
1225,6549.493,0.141364,0.887571,0.843750,0.931392,28,0.00000313,1,0.067535,0.104724,0.030345,0.934172,0.898996,0.969348,0.945883,0.932111,0.959656,0.014053,0.008938,0.020009,0.015616,0.000000
1250,6792.527,0.136683,0.887391,0.840495,0.934287,28,0.00000696,1,0.066908,0.107037,0.026780,0.934837,0.896832,0.972842,0.944884,0.930459,0.959308,0.013770,0.007856,0.019895,0.014851,0.000000
1275,6829.959,0.137816,0.888185,0.843178,0.933192,28,0.00001436,2,0.064309,0.101751,0.026867,0.937005,0.901282,0.972727,0.943619,0.928973,0.958264,0.013709,0.007866,0.020086,0.015061,0.000000
1300,7068.064,0.136734,0.888403,0.843455,0.933350,28,0.00001560,2,0.064792,0.101586,0.027998,0.936545,0.901442,0.971647,0.944310,0.929138,0.959482,0.013572,0.007918,0.019963,0.014866,0.000000
1325,7105.347,0.136860,0.889433,0.844794,0.934072,28,0.00001167,2,0.064983,0.102577,0.027389,0.936525,0.900799,0.972252,0.945553,0.931450,0.959656,0.013825,0.007970,0.019890,0.014829,0.000000
1350,7347.082,0.136241,0.890004,0.844428,0.935579,28,0.00000845,2,0.065678,0.104229,0.027128,0.936002,0.899458,0.972545,0.946701,0.932441,0.960960,0.014013,0.007851,0.020004,0.014476,0.000000
1375,7384.071,0.139313,0.888167,0.841414,0.934919,28,0.00000455,1,0.067295,0.107202,0.027389,0.934540,0.896804,0.972276,0.946070,0.931615,0.960525,0.014436,0.008076,0.020414,0.014767,0.000000
1400,7626.791,0.134994,0.890922,0.845888,0.935956,28,0.00001596,1,0.064248,0.100760,0.027737,0.937163,0.902353,0.971973,0.946518,0.931120,0.961916,0.013715,0.007925,0.019835,0.014340,0.000000
1425,7663.994,0.133711,0.891476,0.846928,0.936024,28,0.00001746,1,0.063540,0.099604,0.027476,0.937803,0.903381,0.972225,0.946514,0.931285,0.961742,0.013536,0.007904,0.019598,0.014248,0.000000
1450,7904.054,0.132942,0.892318,0.847147,0.937489,28,0.00001617,1,0.063309,0.100099,0.026519,0.938096,0.903009,0.973182,0.947148,0.931946,0.962351,0.013617,0.007705,0.019666,0.013982,0.000000
1475,7941.055,0.134202,0.892160,0.847122,0.937198,28,0.00001875,2,0.064692,0.102081,0.027302,0.936930,0.901435,0.972425,0.948192,0.933598,0.962786,0.013775,0.007986,0.019627,0.014222,0.000000
1500,8181.619,0.132929,0.889860,0.842844,0.936876,28,0.00001156,1,0.066639,0.105715,0.027563,0.935144,0.898122,0.972166,0.947322,0.931946,0.962699,0.013375,0.008041,0.019300,0.014298,0.000000
1525,8218.807,0.135333,0.890637,0.843503,0.937770,28,0.00001396,2,0.066382,0.107202,0.025563,0.935571,0.897033,0.974108,0.947835,0.933928,0.961742,0.014411,0.007512,0.020074,0.014072,0.000000
1550,8460.600,0.138011,0.889180,0.844750,0.933609,28,0.00001032,2,0.066891,0.104394,0.029389,0.934845,0.899363,0.970327,0.946992,0.932937,0.961047,0.013943,0.008553,0.019709,0.015044,0.000000
1575,8497.401,0.134742,0.890402,0.846845,0.933959,28,0.00000849,1,0.065252,0.102246,0.028258,0.936346,0.901276,0.971416,0.946892,0.933432,0.960351,0.013231,0.008368,0.019079,0.015034,0.000000
1600,8735.520,0.142471,0.886698,0.838839,0.934557,28,0.00000723,1,0.069178,0.110010,0.028345,0.932843,0.894336,0.971351,0.946083,0.931120,0.961047,0.014976,0.008368,0.020905,0.014911,0.000000
1625,8772.832,0.134888,0.891254,0.847008,0.935500,28,0.00000798,1,0.064235,0.101255,0.027215,0.937268,0.902077,0.972459,0.946866,0.932772,0.960960,0.013664,0.007968,0.019534,0.014611,0.000000
1650,9016.289,0.132101,0.891656,0.847353,0.935959,28,0.00000857,1,0.064009,0.101586,0.026432,0.937537,0.901851,0.973223,0.947066,0.933432,0.960699,0.013178,0.007744,0.019072,0.014499,0.000000
1675,9053.598,0.134907,0.891953,0.848739,0.935167,28,0.00000980,1,0.064031,0.100760,0.027302,0.937508,0.902649,0.972366,0.947479,0.934258,0.960699,0.013638,0.008056,0.019450,0.014670,0.000000
1700,9295.830,0.134848,0.889912,0.843637,0.936186,28,0.00001456,1,0.063379,0.100760,0.025998,0.937883,0.902118,0.973647,0.944584,0.928642,0.960525,0.013644,0.007595,0.019987,0.014339,0.000000
1725,9333.539,0.131920,0.891127,0.846823,0.935432,28,0.00001803,1,0.064779,0.102081,0.027476,0.936806,0.901404,0.972208,0.947201,0.933267,0.961134,0.013167,0.007827,0.019044,0.014428,0.000000
1750,9577.271,0.132780,0.891272,0.846119,0.936425,28,0.00002244,1,0.064074,0.102412,0.025737,0.937487,0.901069,0.973905,0.946648,0.932772,0.960525,0.013613,0.007363,0.019508,0.014259,0.000000
1775,9614.815,0.131957,0.893144,0.848867,0.937421,28,0.00000770,1,0.062992,0.100595,0.025389,0.938530,0.902793,0.974266,0.947740,0.934258,0.961221,0.013596,0.007365,0.019433,0.014071,0.000000
1800,9855.262,0.131280,0.893139,0.849096,0.937182,28,0.00001154,1,0.061223,0.096796,0.025650,0.939929,0.905848,0.974009,0.946253,0.931285,0.961221,0.013243,0.007322,0.019448,0.014027,0.000000
1825,9892.346,0.131065,0.891577,0.848058,0.935096,28,0.00000928,1,0.063714,0.101255,0.026172,0.937818,0.902186,0.973450,0.946748,0.933928,0.959569,0.013131,0.007494,0.019028,0.014346,0.000000
1850,10133.495,0.132340,0.890135,0.842207,0.938062,28,0.00002275,1,0.067726,0.110671,0.024780,0.934537,0.894205,0.974870,0.948361,0.935415,0.961308,0.014021,0.007308,0.019550,0.013893,0.000000
1875,10170.232,0.134647,0.890901,0.843666,0.938136,28,0.00001647,1,0.067178,0.108358,0.025998,0.934927,0.896153,0.973700,0.948805,0.935084,0.962525,0.014513,0.007515,0.020030,0.013835,0.000000
1900,10407.145,0.134937,0.890498,0.843172,0.937823,28,0.00001771,1,0.067230,0.108028,0.026432,0.934815,0.896355,0.973275,0.948435,0.934258,0.962612,0.014317,0.007765,0.020006,0.013928,0.000000
1925,10443.720,0.133519,0.891179,0.846085,0.936273,28,0.00001340,1,0.066387,0.105385,0.027389,0.935523,0.898730,0.972315,0.948583,0.935249,0.961916,0.013808,0.007937,0.019401,0.014230,0.000000
1950,10680.936,0.131778,0.892670,0.847389,0.937950,28,0.00002735,1,0.063248,0.100760,0.025737,0.938228,0.902509,0.973946,0.947431,0.932772,0.962090,0.013531,0.007536,0.019425,0.013961,0.000000
1975,10717.160,0.133078,0.891596,0.846349,0.936843,28,0.00001626,1,0.064857,0.104063,0.025650,0.936896,0.899793,0.974000,0.947648,0.934424,0.960873,0.013834,0.007502,0.019529,0.014159,0.000000
2000,10956.126,0.132571,0.893072,0.849110,0.937035,28,0.00001973,1,0.065974,0.104559,0.027389,0.936018,0.899699,0.972337,0.950296,0.937892,0.962699,0.013761,0.008003,0.019051,0.014253,0.000000
2025,10993.161,0.132309,0.890476,0.844501,0.936451,28,0.00001887,1,0.066522,0.106871,0.026172,0.935443,0.897399,0.973487,0.947857,0.934754,0.960960,0.013647,0.007659,0.019266,0.014179,0.000000
2050,11230.713,0.130789,0.893761,0.849550,0.937972,28,0.00002526,1,0.062396,0.100099,0.024694,0.939104,0.903257,0.974951,0.947861,0.934589,0.961134,0.013491,0.007333,0.019103,0.014075,0.000000
2075,11267.666,0.130044,0.893284,0.849196,0.937373,28,0.00001340,1,0.063001,0.098612,0.027389,0.938375,0.904404,0.972347,0.947992,0.932937,0.963047,0.012932,0.007952,0.018875,0.014028,0.000000
2100,11505.215,0.130927,0.892111,0.844737,0.939484,28,0.00002366,2,0.063835,0.103238,0.024433,0.937757,0.900271,0.975242,0.947192,0.931946,0.962438,0.013429,0.007334,0.019443,0.013812,0.000000
2125,11542.143,0.132029,0.893127,0.849295,0.936959,28,0.00002538,0,0.062605,0.100429,0.024780,0.938905,0.902968,0.974841,0.947383,0.934589,0.960177,0.013622,0.007252,0.019350,0.014217,0.000000
2150,11779.006,0.131262,0.893639,0.850811,0.936468,28,0.00001113,2,0.062935,0.099438,0.026432,0.938574,0.903911,0.973237,0.948318,0.935415,0.961221,0.013310,0.007648,0.018956,0.014317,0.000000
2175,11815.655,0.133191,0.892725,0.847738,0.937712,28,0.00002312,2,0.066269,0.106541,0.025998,0.935848,0.898008,0.973689,0.950074,0.938057,0.962090,0.014150,0.007609,0.019396,0.014116,0.000000
2200,12055.763,0.133169,0.892957,0.848154,0.937760,28,0.00006491,3,0.065304,0.105220,0.025389,0.936678,0.899081,0.974275,0.949483,0.937397,0.961569,0.014247,0.007370,0.019519,0.014047,0.000000
2225,12092.339,0.131314,0.895747,0.854344,0.937151,28,0.00008127,3,0.065539,0.104559,0.026519,0.936712,0.900252,0.973173,0.952838,0.943674,0.962003,0.014195,0.007656,0.018759,0.014068,0.000000
2250,12333.141,0.132465,0.894146,0.852139,0.936152,28,0.00004753,3,0.068182,0.108193,0.028171,0.934385,0.897207,0.971564,0.953430,0.944334,0.962525,0.014086,0.008301,0.018453,0.014498,0.000000
2275,12370.176,0.136958,0.892706,0.851714,0.933698,28,0.00003372,4,0.070221,0.108358,0.032084,0.932406,0.897033,0.967779,0.953830,0.944004,0.963655,0.014453,0.009268,0.018832,0.014953,0.000000
2300,12610.323,0.134234,0.891702,0.847939,0.935465,28,0.00004648,3,0.069086,0.110175,0.027998,0.933467,0.895225,0.971710,0.951508,0.941361,0.961656,0.014325,0.008083,0.018985,0.014546,0.000000
2325,12647.394,0.134930,0.890001,0.846691,0.933311,28,0.00003422,2,0.069764,0.110836,0.028693,0.932781,0.894580,0.970981,0.950313,0.940535,0.960090,0.014033,0.008165,0.018959,0.014910,0.000000
2350,12889.014,0.135586,0.892572,0.850157,0.934988,28,0.00004893,2,0.068843,0.107863,0.029823,0.933602,0.897246,0.969957,0.952365,0.941857,0.962873,0.014478,0.008620,0.019022,0.014613,0.000000
2375,12925.980,0.134874,0.892229,0.849538,0.934920,28,0.00003455,2,0.068891,0.107697,0.030084,0.933507,0.897307,0.969708,0.952039,0.941031,0.963047,0.014140,0.008605,0.018967,0.014610,0.000000
