step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1,2.556,1.740832,0.161532,0.164919,0.158144,20,0.00000000,0
25,43.749,1.397249,0.294250,0.300964,0.287535,20,0.00000000,0
50,320.384,1.075969,0.448600,0.434139,0.463060,23,0.00000000,0
75,369.525,0.835707,0.566706,0.533125,0.600287,23,0.00024903,1
100,659.123,0.707994,0.634839,0.611250,0.658428,23,0.00084172,1
125,709.047,0.604809,0.685463,0.660121,0.710804,23,0.00167908,0
150,1013.140,0.528134,0.725998,0.698783,0.753213,25,0.00211654,1
175,1067.133,0.462432,0.759414,0.730163,0.788665,25,0.00256313,0
200,1402.407,0.404113,0.791763,0.762610,0.820916,27,0.00125697,2
225,1460.771,0.364992,0.812741,0.783126,0.842355,27,0.00104915,2
250,1831.716,0.339832,0.825892,0.789612,0.862172,30,0.00034304,2
275,1896.612,0.312676,0.842223,0.811783,0.872663,30,0.00009762,2
300,2303.867,0.294861,0.849655,0.813919,0.885390,30,0.00001380,0
325,2368.588,0.277057,0.856482,0.813855,0.899108,30,0.00002338,2
350,2782.422,0.262212,0.865713,0.831680,0.899746,33,0.00008483,1
375,2853.838,0.251774,0.872199,0.842929,0.901469,33,0.00003617,1
400,3307.940,0.233992,0.881028,0.846457,0.915599,35,0.00005742,2
425,3384.383,0.205787,0.895307,0.853078,0.937537,35,0.00009844,2
450,3854.618,0.194806,0.900674,0.856969,0.944379,36,0.00007071,1
475,3932.896,0.183720,0.905730,0.862891,0.948570,36,0.00006265,1
500,4422.042,0.177084,0.909589,0.863838,0.955340,35,0.00007511,3
525,4496.172,0.178881,0.908196,0.868020,0.948371,35,0.00003890,1
550,4979.728,0.173016,0.913018,0.877496,0.948541,35,0.00003590,1
575,5053.293,0.168589,0.915473,0.884033,0.946914,35,0.00001520,0
600,5534.213,0.164740,0.917359,0.885335,0.949384,35,0.00002167,2
625,5608.854,0.165003,0.917818,0.890839,0.944798,35,0.00001802,1
650,6096.455,0.161854,0.919950,0.895204,0.944697,36,0.00002484,2
675,6173.716,0.160414,0.920582,0.896676,0.944488,36,0.00002467,2
700,6659.623,0.162950,0.919957,0.898558,0.941356,36,0.00004108,0
725,6737.148,0.166024,0.918934,0.901671,0.936196,36,0.00006510,1
750,7210.074,0.167861,0.918421,0.901136,0.935705,36,0.00002289,0
775,7284.992,0.166522,0.919082,0.902587,0.935578,36,0.00001653,0
800,7778.153,0.168333,0.918907,0.901167,0.936646,36,0.00004554,1
825,7854.529,0.168992,0.918343,0.899351,0.937334,36,0.00003383,1
850,8338.849,0.164517,0.919511,0.897362,0.941661,36,0.00002073,0
875,8414.310,0.163579,0.919914,0.899340,0.940489,36,0.00003632,1
900,8900.032,0.164073,0.919110,0.900228,0.937992,36,0.00003749,2
925,8975.250,0.163329,0.920081,0.905039,0.935123,36,0.00000810,0
950,9470.067,0.161192,0.920728,0.904846,0.936610,36,0.00000514,0
975,9545.596,0.162131,0.921223,0.906729,0.935717,36,0.00000387,0
1000,10006.178,0.159683,0.922287,0.907818,0.936757,35,0.00000273,0
