job	pair	arm	config	stop_reason	final_step	final_loss	final_mean_iou	final_view1_iou	final_view2_iou	best_mean_iou	best_mean_iou_step	final_mean_tversky	best_mean_tversky	final_patches	start_patches	max_patches	min_patches	mean_patches	final_mean_spill	final_mean_precision	final_mean_coverage	final_overlap	srd_total_adds	srd_total_splits	srd_total_deletes	total_seconds
neg_sun_moon_hinge2_restart_aw0p1875	sun_moon	hinge2_restart	aw0p1875	shed_converged	2025	0.136619	0.911290	0.859929	0.962652	0.950388	425	0.963838	0.980341	16	20	33	16	19.366	0.032448	0.966514	0.939535	0.00022845	16	2	22	17653.603
neg_water_fire_hinge2_restart_aw0p1875	water_fire	hinge2_restart	aw0p1875	shed_converged	1525	0.105856	0.917986	0.944860	0.891113	0.954401	575	0.963553	0.975962	7	20	28	7	14.032	0.034276	0.965070	0.949373	0.00087026	11	4	28	9182.247
neg_cat_face_bass_hinge2_restart_aw0p1875	cat_face_bass	hinge2_restart	aw0p1875	shed_converged	1525	0.145882	0.915366	0.881483	0.949248	0.936328	625	0.956488	0.970898	11	20	29	11	17.290	0.043102	0.957111	0.953955	0.00405332	15	2	26	11035.057
neg_dance_argument_hinge2_restart_aw0p1875	dance_argument	hinge2_restart	aw0p1875	converged	1950	0.171586	0.878774	0.846742	0.910807	0.879773	1650	0.917385	0.923303	31	20	33	20	30.595	0.090973	0.916218	0.956967	0.00000271	20	1	10	19846.431
neg_acm_scf_hinge2_restart_aw0p1875	acm_scf	hinge2_restart	aw0p1875	converged	1500	0.280974	0.811828	0.809069	0.814587	0.817283	1075	0.889212	0.8983	28	20	32	20	28.918	0.114786	0.896293	0.905231	0.00013371	16	2	10	15252.585
neg_teapot_droplets_hinge2_restart_aw0p1875	teapot_droplets	hinge2_restart	aw0p1875	converged	1675	0.163057	0.824858	0.910778	0.738937	0.832970	1375	0.864925	0.886653	27	20	28	20	26.912	0.157417	0.870087	0.943421	0.00004190	11	1	5	14852.866
neg_robot_man_hinge2_restart_aw0p1875	robot_man	hinge2_restart	aw0p1875	shed_converged	1500	0.095672	0.912510	0.910009	0.915011	0.937833	525	0.946848	0.959702	10	20	30	10	17.574	0.056084	0.946105	0.963750	0.00019083	13	2	25	17661.437
