step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.389,0.222455,0.192561,0.252349,1.095034,20
25,27.257,0.357967,0.349436,0.366498,0.804394,20
50,53.133,0.469752,0.486622,0.452883,0.654701,20
75,78.778,0.540106,0.565809,0.514402,0.566075,20
100,104.700,0.598379,0.618164,0.578593,0.498605,20
125,130.478,0.645128,0.623743,0.666514,0.447508,20
150,156.132,0.684819,0.621224,0.748414,0.407056,20
175,181.586,0.707199,0.633073,0.781326,0.382578,20
200,206.878,0.718267,0.627403,0.809132,0.372701,20
225,231.383,0.730323,0.624779,0.835866,0.360297,20
250,255.998,0.741860,0.629381,0.854338,0.344002,20
275,280.564,0.747871,0.635958,0.859784,0.335433,20
300,304.811,0.754137,0.645091,0.863182,0.326795,20
325,328.946,0.762468,0.654560,0.870377,0.318217,20
350,352.811,0.771325,0.663626,0.879024,0.308043,20
375,376.839,0.778732,0.674502,0.882961,0.297434,20
400,401.058,0.789540,0.689919,0.889161,0.285259,20
425,425.172,0.799254,0.709633,0.888876,0.273664,20
450,449.439,0.804238,0.716640,0.891835,0.267136,20
475,473.310,0.807056,0.713890,0.900222,0.266089,20
500,497.394,0.812400,0.719297,0.905504,0.259086,20
525,521.536,0.822239,0.730467,0.914011,0.244501,20
550,545.587,0.824773,0.732704,0.916843,0.241296,20
575,569.975,0.826367,0.730478,0.922256,0.241181,20
600,593.844,0.825211,0.729366,0.921056,0.242233,20
625,617.810,0.825527,0.729570,0.921484,0.242101,20
650,642.404,0.824336,0.730285,0.918386,0.242117,20
675,667.382,0.825001,0.730439,0.919563,0.241516,20
700,692.083,0.822295,0.729360,0.915230,0.244118,20
725,717.641,0.823617,0.729953,0.917281,0.244680,20
750,743.028,0.825452,0.731218,0.919686,0.241518,20
775,768.684,0.826351,0.729851,0.922850,0.238528,20
800,794.218,0.825988,0.728106,0.923871,0.239974,20
825,819.607,0.826542,0.728859,0.924225,0.238667,20
850,844.479,0.828236,0.729304,0.927168,0.237203,20
875,869.066,0.825669,0.729498,0.921840,0.239034,20
900,894.064,0.829496,0.732125,0.926867,0.234167,20
925,918.946,0.830219,0.733387,0.927050,0.232263,20
950,943.434,0.828800,0.733200,0.924399,0.232397,20
975,968.000,0.828238,0.731812,0.924664,0.231700,20
1000,992.395,0.827310,0.731336,0.923285,0.233631,20
1025,1016.739,0.828046,0.731803,0.924289,0.233080,20
1050,1041.178,0.828765,0.731688,0.925843,0.230293,20
1075,1065.962,0.827602,0.730758,0.924446,0.231800,20
1100,1090.247,0.831575,0.740308,0.922841,0.225535,20
1125,1114.231,0.830714,0.744851,0.916578,0.224486,20
1150,1138.279,0.828335,0.745294,0.911376,0.224760,20
1175,1162.518,0.823706,0.745740,0.901672,0.226525,20
1200,1187.130,0.823592,0.747703,0.899481,0.224601,20
1225,1211.072,0.824518,0.745777,0.903260,0.223771,20
1250,1235.682,0.824536,0.747857,0.901216,0.224118,20
1275,1259.957,0.823847,0.746786,0.900908,0.224149,20
1300,1284.416,0.824525,0.747576,0.901475,0.223170,20
1325,1308.943,0.823623,0.745867,0.901380,0.224723,20
1350,1333.621,0.827607,0.749005,0.906209,0.220226,20
1375,1358.329,0.827372,0.748622,0.906121,0.220869,20
1400,1383.070,0.830511,0.746732,0.914289,0.217353,20
1425,1408.490,0.833147,0.747601,0.918692,0.214535,20
1450,1434.060,0.834269,0.748189,0.920350,0.213872,20
1475,1459.686,0.833731,0.746943,0.920520,0.213465,20
1500,1485.079,0.835380,0.750255,0.920506,0.211322,20
1525,1510.436,0.831069,0.743392,0.918746,0.215336,20
1550,1535.573,0.832393,0.748749,0.916037,0.214424,20
1575,1560.917,0.833468,0.750663,0.916272,0.212659,20
1600,1586.406,0.832546,0.751397,0.913695,0.215243,20
1625,1611.398,0.835275,0.754150,0.916401,0.211228,20
1650,1636.199,0.834371,0.754790,0.913952,0.212165,20
1675,1660.929,0.834832,0.752207,0.917456,0.213099,20
1700,1685.610,0.835527,0.754250,0.916805,0.210921,20
1725,1710.521,0.836700,0.754573,0.918826,0.209155,20
1750,1735.255,0.835424,0.754782,0.916067,0.209819,20
1775,1759.835,0.834273,0.754702,0.913844,0.212907,20
1800,1784.525,0.835161,0.756575,0.913746,0.210704,20
1825,1809.308,0.834721,0.756374,0.913069,0.211620,20
1850,1834.021,0.835440,0.758104,0.912777,0.210729,20
1875,1858.676,0.836025,0.757437,0.914613,0.209407,20
1900,1883.486,0.836810,0.759416,0.914205,0.208944,20
1925,1908.267,0.837456,0.760996,0.913915,0.208327,20
1950,1933.174,0.836108,0.760608,0.911609,0.209648,20
1975,1958.012,0.836524,0.760641,0.912407,0.208636,20
2000,1982.856,0.836244,0.762347,0.910142,0.209237,20
2025,2007.135,0.836564,0.763341,0.909787,0.208629,20
2050,2031.568,0.833221,0.760420,0.906021,0.211058,20
2075,2055.936,0.833523,0.761672,0.905374,0.212130,20
