step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,0.492,1.293429,0.096720,0.041825,0.151616,5,0.00072083,0,0.126505,0.070642,0.182367,0.441838,0.387964,0.495711,0.112022,0.044779,0.179265,0.026414,0.025576,0.281308,0.123672,0.000000,0,0,0
25,7.374,1.185100,0.107316,0.038222,0.176409,5,0.00012451,0,0.059021,0.034287,0.083755,0.615452,0.535536,0.695368,0.115358,0.039533,0.191184,0.012835,0.011518,0.272936,0.109892,0.000000,0,0,0
50,55.492,1.133348,0.119366,0.045997,0.192736,8,0.00042972,1,0.035811,0.015296,0.056327,0.768285,0.753278,0.783291,0.125146,0.046701,0.203592,0.005816,0.007719,0.265876,0.105039,0.000000,1,2,0
75,66.552,1.097572,0.137379,0.061681,0.213076,8,0.00000357,0,0.025604,0.009902,0.041306,0.852949,0.862845,0.843052,0.142085,0.062292,0.221878,0.003745,0.005695,0.260072,0.101065,0.000000,1,2,0
100,125.206,1.061836,0.169177,0.083443,0.254911,9,0.00000000,0,0.024195,0.009532,0.038857,0.885194,0.898345,0.872043,0.174527,0.084239,0.264816,0.003711,0.005356,0.254052,0.095359,0.000000,4,2,2
125,137.301,1.014468,0.208792,0.126751,0.290832,9,0.00000000,0,0.028114,0.012636,0.043592,0.892395,0.910377,0.874412,0.215932,0.128353,0.303510,0.004144,0.005902,0.242256,0.090876,0.000000,4,2,2
150,212.397,0.939256,0.277113,0.200816,0.353410,11,0.00000000,0,0.039895,0.014483,0.065306,0.892904,0.933627,0.852180,0.290107,0.203724,0.376490,0.004624,0.008954,0.221845,0.084451,0.000000,7,2,3
175,227.388,0.874939,0.335336,0.255170,0.415502,11,0.00000000,0,0.044495,0.014705,0.074286,0.901791,0.946260,0.857322,0.352645,0.258923,0.446367,0.005178,0.010325,0.207004,0.076891,0.000000,7,2,3
200,322.600,0.818153,0.388065,0.298657,0.477473,13,0.00000000,0,0.051484,0.012192,0.090776,0.906403,0.961231,0.851575,0.411557,0.302298,0.520816,0.004266,0.012622,0.194465,0.069808,0.000000,10,2,4
225,340.779,0.757773,0.440694,0.340631,0.540757,13,0.00000000,0,0.054377,0.009163,0.099592,0.915287,0.974037,0.856538,0.469182,0.343752,0.594612,0.003365,0.013715,0.182429,0.061622,0.000000,10,2,4
250,454.524,0.705261,0.490706,0.394085,0.587327,16,0.00000000,0,0.071536,0.011971,0.131102,0.903019,0.970858,0.835181,0.531565,0.398803,0.664327,0.003610,0.018108,0.167372,0.056856,0.000000,13,2,4
275,476.437,0.653667,0.535778,0.442658,0.628898,16,0.00000000,0,0.078334,0.015444,0.141224,0.901183,0.966783,0.835583,0.583604,0.449494,0.717714,0.004815,0.019582,0.154398,0.051293,0.000000,13,2,4
300,617.749,0.589451,0.580226,0.502875,0.657577,19,0.00000000,0,0.076501,0.015370,0.137633,0.907693,0.970778,0.844608,0.629343,0.510604,0.748082,0.004971,0.018921,0.137523,0.047015,0.000000,16,2,4
325,643.217,0.528007,0.622361,0.574613,0.670109,19,0.00000000,0,0.077936,0.017587,0.138286,0.908666,0.970801,0.846530,0.673747,0.584719,0.762776,0.006237,0.018998,0.118074,0.045311,0.000000,16,2,4
350,809.038,0.482540,0.653207,0.617647,0.688767,22,0.00000000,0,0.075187,0.022538,0.127837,0.912117,0.965545,0.858690,0.704192,0.631567,0.776816,0.007493,0.017655,0.105964,0.042309,0.000000,19,2,4
375,839.007,0.436325,0.690172,0.668733,0.711610,22,0.00000000,0,0.079293,0.025198,0.133388,0.911318,0.964549,0.858086,0.746057,0.685583,0.806531,0.009070,0.018430,0.092374,0.039317,0.000000,19,2,4
400,1022.570,0.408019,0.712226,0.710854,0.713599,24,0.00001592,0,0.091140,0.027341,0.154939,0.902834,0.963913,0.841754,0.777226,0.730289,0.824163,0.010020,0.021179,0.080637,0.039766,0.000000,22,2,5
425,1055.525,0.378766,0.731976,0.742045,0.721908,24,0.00000080,0,0.090006,0.026380,0.153633,0.905390,0.966523,0.844257,0.797218,0.761620,0.832816,0.009812,0.021300,0.071966,0.038733,0.000000,22,2,5
450,1265.650,0.356228,0.745537,0.766921,0.724153,24,0.00000004,0,0.091075,0.026232,0.155918,0.905362,0.967745,0.842979,0.812050,0.787039,0.837061,0.009714,0.021236,0.064909,0.038358,0.000000,22,2,5
475,1298.188,0.344448,0.755704,0.781457,0.729951,24,0.00000000,0,0.092448,0.026528,0.158367,0.905120,0.967989,0.842251,0.823869,0.802187,0.845551,0.009815,0.022100,0.060844,0.038015,0.000000,22,2,5
