job	pair	arm	config	seed	stop_reason	final_step	final_loss	final_mean_iou	final_view1_iou	final_view2_iou	best_mean_iou	best_mean_iou_step	final_mean_tversky	best_mean_tversky	final_patches	start_patches	max_patches	min_patches	mean_patches	final_mean_spill	final_mean_precision	final_mean_coverage	final_overlap	srd_total_adds	srd_total_splits	srd_total_deletes	total_seconds
neg_sun_moon_hinge2_restart_importnet_nonorm1p25	sun_moon	hinge2_restart_importnet	nonorm1p25	0	converged	1500	0.400762	0.463650	0.470594	0.456705	0.478055	800	0.87962	0.886896	4	5	5	4	4.066	0.012447	0.975177	0.469496	0.00000000	0	0	1	1563.951
neg_water_fire_hinge2_restart_importnet_nonorm1p25	water_fire	hinge2_restart_importnet	nonorm1p25	0	converged	2750	0.171151	0.712444	0.650392	0.774495	0.720099	2100	0.927066	0.927066	4	5	5	4	4.036	0.035438	0.954788	0.738194	0.00000000	0	0	1	3789.652
neg_cat_face_bass_hinge2_restart_importnet_nonorm1p25	cat_face_bass	hinge2_restart_importnet	nonorm1p25	0	converged	2150	0.147191	0.871755	0.851498	0.892012	0.872385	1925	0.954268	0.954663	5	5	5	5	5.000	0.037509	0.960159	0.904237	0.00000000	0	0	0	2186.141
neg_horse_circle_hinge2_restart_importnet_nonorm1p25	horse_circle	hinge2_restart_importnet	nonorm1p25	0	converged	1775	0.174122	0.844865	0.697010	0.992720	0.845459	1475	0.959035	0.959346	5	5	5	5	5.000	0.025703	0.967230	0.862790	0.00006123	0	0	0	2282.456
neg_robot_man_hinge2_restart_importnet_nonorm1p25	robot_man	hinge2_restart_importnet	nonorm1p25	0	converged	2075	0.133857	0.775938	0.748389	0.803488	0.776794	1900	0.942947	0.943829	5	5	5	5	5.000	0.031774	0.963767	0.801201	0.00028157	0	0	0	1977.784
