config	arm	n	final_mean_iou	best_mean_iou	final_mean_tversky	best_mean_tversky	final_patches	max_patches	final_mean_spill	final_mean_coverage	srd_total_deletes	final_step	total_seconds
nonorm1p25	hinge2_restart_importnet	5	0.73373	0.738558	0.932587	0.93436	4.6	5	0.0285742	0.755184	0.4	2050	2360
