step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1075,5673.597,0.242409,0.814939,0.818674,0.811203,32,0.00005869,2,0.079684,0.128675,0.030693,0.921178,0.877766,0.964590,0.880059,0.924017,0.836101,0.017137,0.008770,0.023621,0.044215
1100,5937.377,0.243926,0.814678,0.810760,0.818597,32,0.00003586,2,0.083844,0.139082,0.028606,0.918128,0.869112,0.967143,0.882768,0.923522,0.842014,0.018725,0.008409,0.025117,0.042616
1125,5978.816,0.241260,0.815749,0.807803,0.823694,32,0.00002954,3,0.085652,0.143046,0.028258,0.916787,0.865861,0.967713,0.885163,0.923356,0.846970,0.019168,0.008106,0.025444,0.041332
1150,6242.927,0.235601,0.822193,0.812698,0.831688,34,0.00002704,2,0.087652,0.144698,0.030606,0.915460,0.865396,0.965524,0.893718,0.930294,0.857143,0.019609,0.008700,0.025050,0.039322
1175,6286.902,0.224403,0.830228,0.808739,0.851717,34,0.00005814,1,0.091607,0.152957,0.030258,0.912872,0.859078,0.966667,0.904965,0.932441,0.877489,0.020286,0.008889,0.025474,0.034726
1200,6575.842,0.216960,0.834168,0.807687,0.860650,34,0.00007288,1,0.089143,0.147506,0.030780,0.914584,0.862700,0.966468,0.906983,0.926825,0.887140,0.019770,0.008864,0.025609,0.032376
1225,6620.026,0.210898,0.838570,0.809092,0.868047,34,0.00006151,1,0.088386,0.148167,0.028606,0.915700,0.862444,0.968956,0.910926,0.928973,0.892879,0.019972,0.008302,0.025518,0.030630
1250,6910.388,0.204008,0.842349,0.813839,0.870859,34,0.00001573,2,0.084922,0.141064,0.028780,0.918502,0.868128,0.968876,0.912282,0.928642,0.895922,0.018758,0.008309,0.024513,0.029953
1275,6954.411,0.203839,0.843586,0.816129,0.871044,34,0.00004399,1,0.085578,0.140899,0.030258,0.917975,0.868567,0.967382,0.914260,0.931120,0.897400,0.019061,0.008524,0.024511,0.029632
1300,7241.059,0.204099,0.844407,0.813496,0.875317,34,0.00005016,0,0.089543,0.150479,0.028606,0.915347,0.861487,0.969206,0.918133,0.935910,0.900356,0.020103,0.008292,0.024880,0.028944
1325,7285.427,0.211923,0.840141,0.806061,0.874220,34,0.00004541,0,0.095789,0.160885,0.030693,0.910175,0.853291,0.967059,0.918399,0.935745,0.901052,0.021604,0.008880,0.026223,0.029166
1350,7576.160,0.216405,0.838509,0.800847,0.876170,34,0.00005913,2,0.100127,0.169475,0.030780,0.906908,0.846774,0.967042,0.919855,0.936571,0.903139,0.023025,0.009047,0.027323,0.028763
1375,7620.120,0.226377,0.832939,0.789225,0.876652,34,0.00002033,0,0.111160,0.189627,0.032693,0.898557,0.831967,0.965146,0.922098,0.938883,0.905313,0.025580,0.009502,0.029313,0.028599
1400,7909.549,0.236649,0.828201,0.783070,0.873332,34,0.00001179,1,0.117928,0.200033,0.035823,0.893201,0.824493,0.961908,0.922163,0.939709,0.904617,0.027223,0.010436,0.030549,0.029502
1425,7952.607,0.249429,0.821606,0.766680,0.876532,34,0.00001204,0,0.130690,0.225471,0.035910,0.884211,0.806465,0.961957,0.923776,0.939544,0.908008,0.030736,0.010521,0.033794,0.028718
1450,8237.890,0.269460,0.808140,0.752701,0.863580,34,0.00000383,0,0.141175,0.238355,0.043996,0.874915,0.796359,0.953471,0.916842,0.932111,0.901574,0.031712,0.012868,0.035541,0.031989
1475,8281.153,0.279683,0.805432,0.747666,0.863199,34,0.00000288,0,0.152139,0.256194,0.048083,0.867610,0.785685,0.949535,0.921959,0.939214,0.904704,0.034208,0.014111,0.036835,0.032232
1500,8562.251,0.291640,0.802117,0.732708,0.871526,35,0.00004927,0,0.164862,0.284770,0.044953,0.860355,0.767749,0.952962,0.926032,0.941361,0.910703,0.039013,0.013268,0.040772,0.030290
1525,8607.797,0.234199,0.829483,0.772231,0.886734,35,0.00002104,0,0.123331,0.211100,0.035562,0.889283,0.815850,0.962716,0.926759,0.935249,0.918268,0.028468,0.010550,0.032018,0.026534
1550,8890.239,0.227886,0.834158,0.776559,0.891756,33,0.00001080,1,0.121406,0.204988,0.037823,0.890519,0.820301,0.960737,0.930615,0.935745,0.925485,0.027692,0.011056,0.031413,0.025172
