pair,arm,config,step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes,count_active,target_reached
sun_moon,srd_restart,aw0p125,1,1.536,0.920100,0.251737,0.206422,0.297052,20,0.00021183,0,0.118542,0.147256,0.089827,0.699696,0.616596,0.782796,0.280278,0.236819,0.323736,0.033040,0.018148,0.757724,0.672678,0.050000,0,0,0,0,0
sun_moon,srd_restart,aw0p125,25,27.616,0.679174,0.383481,0.361376,0.405586,20,0.00059805,2,0.049912,0.064607,0.035217,0.889415,0.856215,0.922614,0.402296,0.384723,0.419869,0.014370,0.007134,0.610028,0.575448,0.050000,0,0,0,0,0
sun_moon,srd_restart,aw0p125,50,349.345,0.557856,0.489064,0.490974,0.487153,20,0.00084583,4,0.042985,0.053371,0.032600,0.922798,0.906457,0.939138,0.510106,0.517178,0.503034,0.011639,0.006504,0.477203,0.492181,0.050000,0,0,0,0,0
sun_moon,srd_restart,aw0p125,75,376.100,0.439188,0.605656,0.590134,0.621179,20,0.00115532,3,0.044605,0.057800,0.031410,0.934260,0.915254,0.953266,0.632467,0.624244,0.640690,0.012728,0.006129,0.371141,0.354760,0.050000,0,0,0,0,0
sun_moon,srd_restart,aw0p125,100,678.336,0.386065,0.651567,0.608061,0.695074,19,0.00070181,6,0.039845,0.050778,0.028911,0.943762,0.926378,0.961145,0.677053,0.638937,0.715170,0.010968,0.005762,0.356270,0.281042,0.050000,0,0,1,0,0
sun_moon,srd_restart,aw0p125,125,704.128,0.361729,0.674722,0.620331,0.729114,19,0.00015477,5,0.039110,0.050022,0.028198,0.946216,0.928681,0.963750,0.700517,0.651361,0.749673,0.010921,0.005612,0.344233,0.246745,0.050000,0,0,1,0,0
sun_moon,srd_restart,aw0p125,150,988.347,0.344378,0.690061,0.617175,0.762948,18,0.00009683,4,0.038077,0.049265,0.026889,0.948060,0.929302,0.966818,0.715521,0.647580,0.783462,0.010766,0.005231,0.348394,0.212246,0.050000,0,0,2,0,0
sun_moon,srd_restart,aw0p125,175,1012.681,0.322414,0.710872,0.617093,0.804651,18,0.00008706,3,0.036827,0.050454,0.023200,0.950190,0.927787,0.972593,0.735774,0.648228,0.823319,0.010850,0.004668,0.347327,0.173236,0.050000,0,0,2,0,0
sun_moon,srd_restart,aw0p125,200,1299.014,0.297899,0.731793,0.620700,0.842885,18,0.00009647,3,0.034162,0.049049,0.019274,0.954003,0.929949,0.978058,0.755138,0.651145,0.859131,0.010603,0.003659,0.343949,0.137616,0.050000,0,0,2,0,0
sun_moon,srd_restart,aw0p125,225,1323.320,0.282563,0.747281,0.629405,0.865157,18,0.00011077,2,0.032668,0.051534,0.013801,0.956134,0.927760,0.984509,0.769469,0.661841,0.877097,0.011224,0.002632,0.334019,0.120104,0.050000,0,0,2,0,0
sun_moon,srd_restart,aw0p125,250,1609.165,0.269201,0.756206,0.625657,0.886755,18,0.00020075,2,0.029073,0.048509,0.009637,0.960248,0.931146,0.989351,0.775654,0.656007,0.895300,0.010370,0.001834,0.338984,0.101500,0.050000,0,0,2,0,0
sun_moon,srd_restart,aw0p125,275,1633.314,0.259570,0.766990,0.625980,0.908000,18,0.00028685,3,0.029204,0.047105,0.011303,0.960397,0.932954,0.987841,0.786865,0.655467,0.918263,0.010373,0.002115,0.339674,0.079164,0.050000,0,0,2,0,0
sun_moon,srd_restart,aw0p125,300,1908.014,0.252839,0.773549,0.625064,0.922033,18,0.00034802,3,0.028057,0.047429,0.008685,0.961599,0.932451,0.990748,0.792376,0.654710,0.930042,0.010581,0.001696,0.339620,0.067358,0.050000,0,0,2,0,0
sun_moon,srd_restart,aw0p125,325,1931.662,0.246720,0.776581,0.627486,0.925676,18,0.00018494,1,0.025058,0.043215,0.006901,0.965361,0.938071,0.992651,0.793333,0.654602,0.932064,0.009649,0.001350,0.340035,0.065155,0.050000,0,0,2,0,0
sun_moon,srd_restart,aw0p125,350,2209.176,0.241254,0.782643,0.630365,0.934921,18,0.00011684,1,0.026890,0.044620,0.009161,0.963462,0.936540,0.990383,0.800989,0.658492,0.943486,0.009597,0.001849,0.336854,0.053918,0.050000,0,0,2,0,0
sun_moon,srd_restart,aw0p125,375,2232.880,0.238372,0.785776,0.632947,0.938605,18,0.00011699,1,0.026534,0.043431,0.009637,0.964115,0.938296,0.989933,0.804043,0.660436,0.947650,0.009476,0.001956,0.335405,0.049724,0.050000,0,0,2,0,0
sun_moon,srd_restart,aw0p125,400,2508.705,0.233587,0.789249,0.635496,0.943002,18,0.00011076,1,0.026660,0.040946,0.012374,0.964457,0.941710,0.987205,0.808093,0.661517,0.954670,0.008941,0.002299,0.334243,0.042860,0.050000,0,0,2,0,0
sun_moon,srd_restart,aw0p125,425,2532.560,0.231954,0.791491,0.635496,0.947486,18,0.00013858,2,0.025708,0.040946,0.010470,0.965446,0.941710,0.989183,0.809462,0.661517,0.957406,0.009205,0.002081,0.333902,0.039526,0.050000,0,0,2,0,0
sun_moon,srd_restart,aw0p125,450,2794.497,0.228058,0.796873,0.638423,0.955322,17,0.00003851,2,0.026788,0.044296,0.009280,0.964083,0.937699,0.990467,0.815445,0.666703,0.964188,0.009825,0.001739,0.329382,0.034170,0.050000,0,0,3,0,0
sun_moon,srd_restart,aw0p125,475,2817.084,0.226340,0.798438,0.638616,0.958259,17,0.00005011,3,0.026268,0.046348,0.006187,0.964381,0.935138,0.993624,0.816202,0.668215,0.964188,0.010000,0.001287,0.328217,0.034101,0.050000,0,0,3,0,0
sun_moon,srd_restart,aw0p125,500,3075.406,0.224182,0.800289,0.640848,0.959731,17,0.00009525,2,0.026112,0.044728,0.007496,0.964842,0.937377,0.992308,0.818218,0.669512,0.966924,0.009871,0.001377,0.326402,0.031848,0.050000,0,0,3,0,0
sun_moon,srd_restart,aw0p125,525,3097.839,0.221434,0.801392,0.638694,0.964091,17,0.00004624,2,0.024651,0.045376,0.003926,0.966162,0.936364,0.995960,0.817776,0.667675,0.967876,0.009853,0.000747,0.328285,0.029714,0.050000,0,0,3,0,0
sun_moon,srd_restart,aw0p125,550,3355.185,0.217696,0.805281,0.644824,0.965738,17,0.00008075,1,0.023608,0.043647,0.003569,0.967712,0.939092,0.996331,0.821077,0.672969,0.969185,0.009641,0.000720,0.322577,0.029809,0.050000,0,0,3,0,0
sun_moon,srd_restart,aw0p125,575,3377.757,0.213262,0.806495,0.646979,0.966011,17,0.00004878,3,0.022739,0.040838,0.004640,0.969032,0.942823,0.995242,0.821947,0.673401,0.970494,0.008625,0.000826,0.322937,0.027912,0.050000,0,0,3,0,0
sun_moon,srd_restart,aw0p125,600,3642.109,0.205894,0.809905,0.652974,0.966836,17,0.00004215,3,0.019060,0.033600,0.004521,0.973972,0.952577,0.995366,0.823061,0.674914,0.971208,0.007119,0.000696,0.321306,0.027901,0.050000,0,0,3,0,0
sun_moon,srd_restart,aw0p125,625,3665.002,0.198420,0.814442,0.660358,0.968527,17,0.00007532,2,0.014613,0.027442,0.001785,0.979645,0.961126,0.998164,0.824367,0.678479,0.970256,0.006052,0.000320,0.317579,0.028181,0.050000,0,0,3,0,0
