step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.357,1.152610,0.188629,0.206117,0.171142,20,0.00000464,0,0.208281,0.263793,0.152769,0.530218,0.496849,0.563587,0.228888,0.260489,0.197287,0.036081,0.045266,0.122050,0.221479,0.000000,0,0,0
25,24.746,0.871730,0.307010,0.359446,0.254574,20,0.00005177,0,0.095561,0.121738,0.069385,0.782494,0.768093,0.796895,0.337721,0.403204,0.272237,0.016410,0.020540,0.087104,0.184987,0.000000,0,0,0
50,179.112,0.708515,0.430050,0.485719,0.374381,23,0.00004455,0,0.081559,0.110340,0.052778,0.856031,0.830155,0.881907,0.466726,0.539313,0.394140,0.014591,0.015197,0.068805,0.152462,0.000000,2,1,0
75,206.982,0.563056,0.547995,0.596074,0.499917,23,0.00015287,2,0.076507,0.110671,0.042344,0.890811,0.856776,0.924846,0.591563,0.662042,0.521085,0.014729,0.012246,0.053723,0.120439,0.000000,2,1,0
100,378.213,0.447754,0.636771,0.661821,0.611720,24,0.00004340,1,0.072429,0.113644,0.031215,0.909629,0.866408,0.952850,0.683924,0.737033,0.630815,0.015306,0.008847,0.045080,0.092085,0.000000,5,1,2
125,408.102,0.371040,0.698457,0.694754,0.702160,24,0.00031648,2,0.078854,0.127189,0.030519,0.909905,0.860279,0.959530,0.753354,0.783119,0.723589,0.016563,0.008611,0.040480,0.070539,0.000000,5,1,2
150,600.941,0.297204,0.750790,0.723493,0.778088,27,0.00009143,2,0.070030,0.112322,0.027737,0.922000,0.877522,0.966478,0.802213,0.804757,0.799670,0.014509,0.007770,0.036042,0.051865,0.000000,7,2,2
175,634.901,0.250282,0.783037,0.740484,0.825589,27,0.00003016,2,0.061714,0.097952,0.025476,0.931631,0.892475,0.970788,0.829819,0.813016,0.846622,0.012549,0.006954,0.033248,0.040421,0.000000,7,2,2
200,829.698,0.222184,0.805330,0.754500,0.856161,27,0.00000189,1,0.058306,0.092005,0.024607,0.936132,0.899549,0.972715,0.850573,0.823918,0.877228,0.012118,0.006804,0.031561,0.033039,0.000000,10,2,5
225,863.095,0.198898,0.823837,0.764340,0.883333,27,0.00003699,1,0.058137,0.088537,0.027737,0.937088,0.903822,0.970353,0.869923,0.832012,0.907834,0.011328,0.008019,0.029798,0.026819,0.000000,10,2,5
250,1072.663,0.180963,0.837830,0.780745,0.894915,26,0.00007381,1,0.054294,0.082590,0.025998,0.941725,0.910985,0.972465,0.881704,0.845226,0.918181,0.010482,0.007361,0.027407,0.023975,0.000000,10,2,6
275,1104.758,0.179104,0.841923,0.782192,0.901653,26,0.00004282,2,0.055398,0.085233,0.025563,0.940926,0.908753,0.973099,0.886781,0.848860,0.924702,0.011418,0.007388,0.027856,0.022433,0.000000,10,2,6
300,1307.883,0.172236,0.843623,0.785409,0.901838,25,0.00011192,3,0.054433,0.082260,0.026606,0.941915,0.911765,0.972065,0.887925,0.850017,0.925833,0.009723,0.007710,0.026145,0.022524,0.000000,10,2,7
325,1339.107,0.169942,0.848034,0.792236,0.903832,25,0.00013146,2,0.052238,0.076478,0.027998,0.944226,0.917704,0.970749,0.890981,0.852825,0.929137,0.009598,0.008202,0.025729,0.021988,0.000000,10,2,7
350,1540.081,0.172007,0.848822,0.791451,0.906192,25,0.00009798,3,0.056902,0.085894,0.027911,0.940023,0.909139,0.970908,0.895458,0.859432,0.931484,0.011242,0.008001,0.026306,0.021385,0.000000,10,2,7
375,1571.038,0.163318,0.857004,0.805195,0.908814,25,0.00011775,2,0.054029,0.081103,0.026954,0.943351,0.914772,0.971930,0.901904,0.870499,0.933310,0.010566,0.007706,0.024437,0.020838,0.000000,10,2,7
400,1764.608,0.159559,0.859559,0.814775,0.904343,25,0.00016408,3,0.052221,0.075487,0.028954,0.945255,0.920687,0.969823,0.903404,0.876280,0.930528,0.009407,0.008232,0.022618,0.021711,0.000000,10,2,7
425,1795.048,0.159167,0.862461,0.814491,0.910430,25,0.00008891,2,0.052668,0.078295,0.027041,0.945021,0.918149,0.971893,0.906656,0.878262,0.935049,0.010409,0.007971,0.023340,0.020505,0.000000,10,2,7
