step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.384,1.095125,0.222408,0.192544,0.252272,20,0.00000000,0,0.178780,0.179451,0.178108,0.591939,0.558597,0.625282,0.262150,0.227096,0.297204,0.040569,0.035884,0.177669,0.149146
25,26.767,0.797285,0.364217,0.354434,0.374001,20,0.00000003,0,0.090185,0.093993,0.086377,0.814785,0.804889,0.824680,0.397027,0.387748,0.406306,0.020869,0.017323,0.131327,0.115338
50,192.476,0.626720,0.490605,0.509878,0.471331,23,0.00005790,1,0.073621,0.082757,0.064485,0.877875,0.869639,0.886111,0.526900,0.552074,0.501725,0.018183,0.012747,0.098354,0.095074
75,222.232,0.528551,0.565914,0.590977,0.540851,23,0.00011603,0,0.062812,0.080056,0.045568,0.906992,0.888555,0.925428,0.601893,0.638289,0.565497,0.017645,0.008986,0.081699,0.081142
100,412.081,0.467486,0.617652,0.625789,0.609514,25,0.00047111,4,0.060639,0.078328,0.042951,0.916354,0.895998,0.936711,0.655249,0.674806,0.635693,0.017217,0.008277,0.074450,0.068521
125,445.112,0.416454,0.663426,0.637733,0.689119,25,0.00164231,2,0.058089,0.082865,0.033314,0.924085,0.892862,0.955307,0.701328,0.690579,0.712076,0.018104,0.006501,0.072207,0.053925
150,656.547,0.358669,0.724454,0.657409,0.791499,28,0.00122853,3,0.066873,0.100908,0.032838,0.919509,0.877637,0.961382,0.770618,0.723747,0.817490,0.022130,0.006278,0.069279,0.035787
175,692.943,0.330575,0.752777,0.682649,0.822905,28,0.00075879,3,0.070805,0.099611,0.041999,0.918077,0.882846,0.953307,0.804057,0.750648,0.857466,0.022260,0.008128,0.064230,0.030591
200,926.513,0.307359,0.776185,0.705262,0.847108,31,0.00022925,3,0.075863,0.106634,0.045092,0.915665,0.879795,0.951535,0.832887,0.780467,0.885306,0.023741,0.008664,0.059934,0.026263
225,967.128,0.280263,0.794532,0.722782,0.866282,31,0.00029627,4,0.067406,0.104473,0.030339,0.925701,0.884275,0.967126,0.845428,0.798293,0.892564,0.023258,0.005855,0.056073,0.022722
250,1229.833,0.259954,0.809751,0.740577,0.878925,34,0.00015539,2,0.063790,0.100691,0.026889,0.930563,0.890055,0.971070,0.858852,0.815147,0.902558,0.022459,0.005094,0.052360,0.020478
275,1274.320,0.248325,0.817838,0.750222,0.885453,34,0.00019100,3,0.060565,0.093885,0.027246,0.934129,0.897342,0.970917,0.865117,0.820657,0.909578,0.021085,0.005196,0.050279,0.019311
300,1551.774,0.237160,0.826573,0.759400,0.893746,35,0.00015465,1,0.059094,0.094749,0.023438,0.936353,0.897690,0.975016,0.873023,0.831353,0.914694,0.021197,0.004491,0.048213,0.017960
325,1598.244,0.217051,0.839514,0.779531,0.899497,35,0.00017786,3,0.053230,0.088375,0.018084,0.943149,0.905663,0.980634,0.882094,0.848423,0.915764,0.019678,0.003469,0.043922,0.016813
350,1891.093,0.192876,0.862045,0.808709,0.915381,36,0.00022952,1,0.054845,0.091724,0.017965,0.943486,0.905886,0.981085,0.907357,0.882887,0.931826,0.020565,0.003515,0.038082,0.014116
375,1939.028,0.167999,0.883562,0.833136,0.933988,36,0.00037840,5,0.055293,0.092264,0.018322,0.944522,0.907944,0.981100,0.930552,0.910004,0.951101,0.020609,0.003583,0.032965,0.010850
400,2241.852,0.148523,0.901107,0.857115,0.945100,35,0.00065295,6,0.056709,0.094857,0.018560,0.944641,0.908197,0.981084,0.950530,0.938418,0.962641,0.021228,0.003438,0.028278,0.008744
425,2288.173,0.136218,0.911038,0.870292,0.951785,35,0.00059573,3,0.054731,0.092805,0.016657,0.947086,0.911095,0.983077,0.959349,0.951059,0.967638,0.020728,0.003209,0.025592,0.007706
450,2588.977,0.127892,0.916993,0.878172,0.955813,35,0.00060858,3,0.052499,0.089888,0.015110,0.949406,0.914147,0.984666,0.963682,0.957109,0.970256,0.020254,0.002877,0.023986,0.006937
475,2635.565,0.122893,0.921281,0.880662,0.961900,35,0.00060740,4,0.050887,0.089996,0.011779,0.951162,0.914283,0.988042,0.966574,0.959918,0.973230,0.020165,0.002346,0.023433,0.006134
500,2936.595,0.115531,0.924737,0.883770,0.965705,35,0.00071609,5,0.045871,0.085674,0.006068,0.955911,0.918028,0.993793,0.965525,0.959486,0.971565,0.019300,0.001208,0.022724,0.005365
525,2982.939,0.111704,0.924397,0.894399,0.954395,35,0.00076607,4,0.041647,0.076275,0.007020,0.959665,0.926581,0.992749,0.961857,0.962619,0.961095,0.017080,0.001543,0.020288,0.007457
550,3275.801,0.102355,0.928954,0.902370,0.955537,35,0.00080449,3,0.037786,0.066768,0.008804,0.963044,0.935139,0.990949,0.963284,0.962619,0.963950,0.014778,0.001752,0.018483,0.007183
575,3322.639,0.095112,0.933410,0.911588,0.955231,35,0.00072737,2,0.035890,0.061906,0.009875,0.964880,0.939893,0.989867,0.966342,0.968021,0.964664,0.013638,0.001929,0.016562,0.007188
600,3627.646,0.089856,0.936166,0.917390,0.954942,35,0.00046869,1,0.033351,0.058016,0.008685,0.967331,0.943598,0.991064,0.966925,0.970614,0.963236,0.012742,0.001700,0.015324,0.007297
