step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
325,1381.899,0.138857,0.826720,0.798832,0.854607,29,0.00000785,3,0.076884,0.089920,0.063849,0.920386,0.906390,0.934381,0.889918,0.870663,0.909173,0.009625,0.007841,0.021030,0.016521,0.000100
350,1602.308,0.120563,0.848206,0.816976,0.879436,29,0.00003023,5,0.071364,0.083556,0.059173,0.927011,0.913753,0.940269,0.908357,0.885239,0.931475,0.008777,0.007142,0.018861,0.013360,0.000100
375,1639.364,0.117103,0.853516,0.818011,0.889022,29,0.00010198,2,0.071566,0.089715,0.053417,0.927299,0.908558,0.946039,0.913954,0.891398,0.936511,0.009504,0.006440,0.018887,0.012152,0.000100
400,1861.632,0.114734,0.858261,0.822956,0.893566,26,0.00014475,2,0.072860,0.094642,0.051079,0.926674,0.904929,0.948420,0.920025,0.900842,0.939209,0.010013,0.006240,0.018398,0.011686,0.000100
425,1895.495,0.115576,0.859433,0.821948,0.896918,26,0.00007174,2,0.075170,0.099979,0.050360,0.924843,0.900429,0.949257,0.923106,0.904126,0.942086,0.010720,0.006138,0.018743,0.011337,0.000100
450,2108.708,0.116692,0.856825,0.819858,0.893792,26,0.00010316,3,0.076826,0.102032,0.051619,0.923236,0.898530,0.947941,0.921719,0.903511,0.939928,0.010632,0.006356,0.018692,0.011687,0.000100
475,2141.809,0.111291,0.865061,0.825876,0.904246,26,0.00013882,2,0.073717,0.101211,0.046223,0.926637,0.899858,0.953417,0.927754,0.909464,0.946043,0.010733,0.005799,0.018198,0.010601,0.000100
500,2351.343,0.116079,0.859486,0.828433,0.890540,26,0.00008583,2,0.078251,0.103264,0.053237,0.922388,0.898486,0.946289,0.925965,0.913981,0.937950,0.010937,0.006451,0.017992,0.011987,0.000100
525,2383.885,0.116704,0.858556,0.827009,0.890102,26,0.00005745,1,0.078816,0.103675,0.053957,0.921807,0.898000,0.945613,0.925439,0.912749,0.938129,0.011070,0.006416,0.018146,0.011999,0.000100
550,2596.978,0.117045,0.858759,0.828270,0.889249,27,0.00002043,1,0.081883,0.108191,0.055576,0.919330,0.894558,0.944103,0.928275,0.917881,0.938669,0.011395,0.006607,0.017923,0.012086,0.000100
575,2631.541,0.111923,0.865362,0.837305,0.893420,27,0.00001482,2,0.076247,0.102854,0.049640,0.924753,0.899780,0.949727,0.930597,0.923424,0.937770,0.010927,0.006131,0.016966,0.011809,0.000100
600,2854.992,0.104725,0.873983,0.848655,0.899312,27,0.00001392,1,0.071856,0.098748,0.044964,0.929289,0.904240,0.954338,0.936103,0.932457,0.939748,0.010617,0.005489,0.015828,0.011024,0.000100
625,2889.931,0.104852,0.872203,0.847230,0.897175,27,0.00001618,1,0.072420,0.100595,0.044245,0.928763,0.902623,0.954904,0.934664,0.932457,0.936871,0.010724,0.005201,0.015915,0.011070,0.000100
650,3115.546,0.103512,0.872160,0.848400,0.895920,27,0.00003271,1,0.068594,0.096900,0.040288,0.932129,0.905694,0.958565,0.931312,0.930610,0.932014,0.010209,0.004845,0.015660,0.011309,0.000100
675,3150.327,0.102279,0.874306,0.849374,0.899238,27,0.00000909,0,0.068696,0.098542,0.038849,0.932276,0.904478,0.960074,0.933623,0.933073,0.934173,0.010395,0.004748,0.015604,0.010915,0.000100
700,3368.783,0.101021,0.873633,0.852985,0.894281,26,0.00000926,2,0.065590,0.093410,0.037770,0.934929,0.908964,0.960894,0.930360,0.932663,0.928058,0.009970,0.004434,0.015191,0.011278,0.000100
725,3402.587,0.101871,0.873052,0.847131,0.898972,26,0.00002955,2,0.065548,0.098542,0.032554,0.935183,0.904249,0.966118,0.929424,0.930610,0.928237,0.010491,0.003862,0.015893,0.010881,0.000100
750,3609.555,0.090246,0.886283,0.860522,0.912044,24,0.00001890,2,0.059038,0.093615,0.024460,0.942006,0.909524,0.974489,0.937716,0.941080,0.934353,0.009943,0.002903,0.014335,0.009320,0.000100
775,3641.120,0.088486,0.888668,0.861226,0.916110,24,0.00003623,1,0.057215,0.091768,0.022662,0.943731,0.911080,0.976382,0.938565,0.940259,0.936871,0.009750,0.002750,0.014355,0.008882,0.000100
800,3845.383,0.089914,0.888119,0.858400,0.917837,24,0.00000948,1,0.060270,0.096079,0.024460,0.940995,0.907345,0.974646,0.940581,0.940875,0.940288,0.010172,0.002953,0.014647,0.008759,0.000100
825,3877.376,0.089352,0.889409,0.858157,0.920660,24,0.00005906,2,0.061591,0.098542,0.024640,0.939954,0.905363,0.974545,0.943034,0.942722,0.943345,0.010565,0.002922,0.014808,0.008219,0.000100
850,4078.648,0.087617,0.891485,0.860326,0.922645,24,0.00004275,2,0.060925,0.096489,0.025360,0.940550,0.907206,0.973894,0.944691,0.943338,0.946043,0.010275,0.003038,0.014455,0.008085,0.000100
875,4110.673,0.087557,0.891723,0.858859,0.924588,24,0.00003339,3,0.059680,0.093821,0.025540,0.941485,0.909199,0.973772,0.943819,0.939437,0.948201,0.010076,0.003096,0.014641,0.007951,0.000100
900,4313.924,0.088610,0.890512,0.858191,0.922834,24,0.00003264,1,0.058551,0.091562,0.025540,0.942342,0.910960,0.973723,0.941586,0.936769,0.946403,0.009929,0.003173,0.014785,0.008193,0.000100
925,4345.528,0.088754,0.890897,0.857732,0.924062,24,0.00003908,1,0.060399,0.095258,0.025540,0.940847,0.907937,0.973757,0.943550,0.939437,0.947662,0.010231,0.003056,0.014883,0.008049,0.000100
950,4545.666,0.090229,0.887594,0.854556,0.920632,24,0.00002518,1,0.061925,0.099569,0.024281,0.939543,0.904188,0.974898,0.941314,0.939643,0.942986,0.010435,0.002954,0.014924,0.008452,0.000100
975,4576.591,0.092331,0.884959,0.856044,0.913875,24,0.00004326,1,0.059590,0.093821,0.025360,0.941289,0.908928,0.973650,0.936704,0.936358,0.937050,0.010126,0.002988,0.015105,0.009105,0.000100
1000,4773.404,0.092671,0.883533,0.858565,0.908500,24,0.00004118,0,0.058550,0.092999,0.024101,0.942292,0.909833,0.974750,0.934403,0.938411,0.930396,0.010080,0.002858,0.014754,0.009658,0.000100
1025,4804.473,0.092757,0.881685,0.859646,0.903725,24,0.00002338,1,0.056728,0.089715,0.023741,0.943791,0.912600,0.974981,0.930974,0.936769,0.925180,0.009471,0.002788,0.014462,0.010322,0.000100
1050,4998.863,0.087466,0.887232,0.870649,0.903816,24,0.00003346,1,0.051043,0.079245,0.022842,0.949056,0.922224,0.975888,0.932052,0.939643,0.924460,0.008566,0.002649,0.013328,0.010212,0.000100
1075,5030.258,0.087615,0.887234,0.866819,0.907649,24,0.00006055,1,0.049771,0.079039,0.020504,0.950212,0.922081,0.978343,0.930795,0.935332,0.926259,0.008493,0.002572,0.013636,0.010023,0.000100
1100,5232.856,0.086461,0.888667,0.868436,0.908899,24,0.00005106,2,0.051812,0.082940,0.020683,0.948574,0.918957,0.978191,0.934081,0.940464,0.927698,0.008724,0.002565,0.013365,0.009799,0.000100
1125,5264.449,0.086521,0.889169,0.869359,0.908979,24,0.00006759,2,0.051169,0.082735,0.019604,0.949246,0.919206,0.979285,0.934042,0.941285,0.926799,0.008903,0.002411,0.013451,0.009717,0.000100
1150,5468.804,0.085042,0.888641,0.868962,0.908320,24,0.00007949,2,0.048808,0.079450,0.018165,0.951325,0.921913,0.980736,0.931410,0.938000,0.924820,0.008285,0.002264,0.013169,0.009885,0.000100
1175,5500.519,0.083173,0.891901,0.873119,0.910683,24,0.00007692,1,0.047254,0.077602,0.016906,0.952939,0.923806,0.982071,0.933477,0.940875,0.926079,0.008363,0.002063,0.013006,0.009488,0.000100
1200,5696.512,0.084890,0.887637,0.869590,0.905684,23,0.00001366,2,0.049452,0.076781,0.022122,0.950438,0.924215,0.976660,0.931039,0.936358,0.925719,0.008159,0.002363,0.013252,0.009781,0.000100
1225,5727.087,0.084983,0.888275,0.866591,0.909959,23,0.00003071,1,0.048499,0.080271,0.016727,0.951634,0.921026,0.982242,0.930666,0.936153,0.925180,0.008483,0.002011,0.013558,0.009515,0.000100
1250,5920.390,0.084751,0.889508,0.871048,0.907969,23,0.00001972,3,0.048976,0.077807,0.020144,0.951090,0.923465,0.978715,0.932540,0.938822,0.926259,0.008268,0.002441,0.013141,0.009751,0.000100
1275,5950.763,0.083680,0.891209,0.871771,0.910648,23,0.00000894,3,0.049603,0.080682,0.018525,0.950767,0.921116,0.980418,0.934812,0.942106,0.927518,0.008507,0.002221,0.013028,0.009499,0.000100
1300,6144.321,0.084132,0.889564,0.869284,0.909845,23,0.00001231,3,0.048411,0.077397,0.019424,0.951578,0.923669,0.979487,0.932041,0.936563,0.927518,0.008304,0.002265,0.013311,0.009446,0.000100
1325,6174.769,0.085985,0.888292,0.867060,0.909524,23,0.00002167,3,0.049617,0.079450,0.019784,0.950435,0.921755,0.979115,0.931733,0.935947,0.927518,0.008625,0.002329,0.013646,0.009534,0.000100
1350,6363.826,0.086351,0.885918,0.865359,0.906476,22,0.00001499,4,0.048629,0.078013,0.019245,0.951211,0.922827,0.979596,0.928394,0.932868,0.923921,0.008252,0.002332,0.013551,0.009937,0.000100
1375,6392.879,0.084717,0.888588,0.866895,0.910281,22,0.00006330,2,0.048011,0.079655,0.016367,0.952093,0.921569,0.982617,0.930564,0.935947,0.925180,0.008440,0.002016,0.013481,0.009515,0.000100
1400,6579.716,0.084131,0.888417,0.870063,0.906771,22,0.00005696,2,0.045354,0.075960,0.014748,0.954587,0.924949,0.984225,0.928148,0.936153,0.920144,0.008096,0.001790,0.013218,0.009869,0.000100
1425,6608.678,0.082925,0.890781,0.871472,0.910090,22,0.00003373,2,0.045392,0.076576,0.014209,0.954690,0.924540,0.984840,0.930614,0.938206,0.923022,0.008129,0.001714,0.013086,0.009626,0.000100
1450,6796.325,0.083863,0.890229,0.870741,0.909717,22,0.00002323,2,0.048204,0.078423,0.017986,0.951935,0.922922,0.980949,0.932553,0.939027,0.926079,0.008296,0.002121,0.013122,0.009618,0.000100
1475,6825.510,0.086332,0.884422,0.862167,0.906676,22,0.00009012,1,0.047754,0.079860,0.015647,0.952145,0.920999,0.983292,0.925942,0.931020,0.920863,0.008233,0.001894,0.013811,0.009882,0.000100
1500,7013.035,0.086504,0.885708,0.862003,0.909413,22,0.00003973,2,0.048306,0.080066,0.016547,0.951614,0.920812,0.982416,0.927740,0.931020,0.924460,0.008442,0.001959,0.013980,0.009645,0.000100
1525,7042.220,0.084061,0.888758,0.865601,0.911916,22,0.00003588,2,0.045597,0.078423,0.012770,0.954431,0.922499,0.986362,0.928523,0.933484,0.923561,0.008316,0.001547,0.013689,0.009392,0.000100
1550,7229.044,0.085399,0.889294,0.866730,0.911858,22,0.00003276,1,0.049563,0.082940,0.016187,0.950821,0.918810,0.982831,0.932618,0.938616,0.926619,0.008892,0.002018,0.013681,0.009323,0.000100
1575,7258.359,0.084239,0.891349,0.869292,0.913405,22,0.00001222,1,0.047343,0.079039,0.015647,0.952849,0.922285,0.983413,0.932849,0.938000,0.927698,0.008615,0.001940,0.013516,0.009283,0.000100
1600,7444.833,0.083805,0.890299,0.868140,0.912458,22,0.00003125,1,0.046162,0.077397,0.014928,0.953856,0.923576,0.984136,0.930705,0.935332,0.926079,0.008353,0.001856,0.013528,0.009296,0.000100
1625,7474.138,0.084884,0.889126,0.865779,0.912473,22,0.00002174,1,0.047484,0.079860,0.015108,0.952627,0.921303,0.983951,0.930590,0.934921,0.926259,0.008565,0.001889,0.013717,0.009346,0.000100
1650,7662.437,0.086198,0.888117,0.864803,0.911431,22,0.00006373,1,0.046482,0.079655,0.013309,0.953594,0.921394,0.985794,0.928625,0.933689,0.923561,0.008644,0.001719,0.013985,0.009551,0.000100
1675,7691.565,0.086028,0.887808,0.866717,0.908898,22,0.00001772,1,0.047472,0.078218,0.016727,0.952493,0.922765,0.982221,0.929306,0.934510,0.924101,0.008492,0.002052,0.013723,0.009676,0.000100
1700,7878.672,0.083798,0.890639,0.871800,0.909477,22,0.00001756,1,0.044905,0.074523,0.015288,0.955011,0.926309,0.983713,0.930075,0.936769,0.923381,0.008201,0.001812,0.013296,0.009626,0.000100
1725,7907.853,0.083573,0.891014,0.870857,0.911170,22,0.00002641,1,0.046098,0.077807,0.014388,0.954061,0.923450,0.984671,0.931448,0.938616,0.924281,0.008423,0.001781,0.013233,0.009517,0.000100
