step,loss
1,0.785565
10,0.709563
20,0.649126
30,0.606673
40,0.573757
50,0.540971
60,0.502090
70,0.473295
80,0.437328
90,0.397870
100,0.368890
110,0.343360
120,0.323614
130,0.305250
140,0.287983
150,0.268035
160,0.256226
170,0.249587
180,0.238803
190,0.228880
200,0.222246
210,0.213285
220,0.207064
230,0.201549
240,0.195509
250,0.188536
260,0.178378
270,0.174573
280,0.168425
290,0.164521
300,0.162754
310,0.159145
320,0.158205
330,0.154216
340,0.153981
350,0.152717
360,0.154015
370,0.154843
380,0.150856
390,0.148734
400,0.149211
410,0.151185
420,0.150936
430,0.147359
440,0.148797
450,0.145879
460,0.143511
470,0.141934
480,0.138659
490,0.135991
500,0.133041
510,0.132623
520,0.132239
530,0.129671
540,0.127584
550,0.129318
560,0.129754
570,0.125016
580,0.125586
590,0.122432
600,0.122768
610,0.125190
620,0.123576
630,0.120278
640,0.119006
650,0.116411
660,0.118308
670,0.115598
680,0.114803
690,0.115325
700,0.112756
710,0.112525
720,0.110393
730,0.106053
740,0.110999
750,0.106447
760,0.106270
770,0.104637
780,0.102509
790,0.103288
800,0.103895
810,0.103050
820,0.104835
830,0.103477
840,0.105404
850,0.102710
860,0.101330
870,0.101332
880,0.101354
890,0.103323
900,0.103769
910,0.102309
920,0.101233
930,0.101862
940,0.101050
950,0.101396
960,0.101445
970,0.099933
980,0.099188
990,0.096583
1000,0.095963
1010,0.092157
1020,0.088466
1030,0.087505
1040,0.086566
1050,0.087739
1060,0.087565
1070,0.087178
1080,0.086298
1090,0.085094
1100,0.084735
1110,0.084776
1120,0.086375
1130,0.084435
1140,0.086096
1150,0.084447
1160,0.082960
1170,0.087179
1180,0.088196
1190,0.088807
1200,0.085135
1210,0.085270
1220,0.086668
1230,0.086388
1240,0.087134
1250,0.086232
1260,0.087547
1270,0.088105
1280,0.086889
1290,0.088014
1300,0.086891
1310,0.090874
1320,0.090239
1330,0.092703
1340,0.089817
1350,0.093705
1360,0.091969
1370,0.090299
1380,0.089474
1390,0.089284
1400,0.090009
1410,0.090444
1420,0.090227
1430,0.091302
1440,0.092856
1450,0.092506
1460,0.092664
1470,0.091997
1480,0.092408
1490,0.091702
1500,0.094558
1510,0.093724
1520,0.094877
1530,0.094731
1540,0.094497
1550,0.099806
1560,0.099519
1570,0.097181
1580,0.096534
1590,0.094356
1600,0.096714
1610,0.100081
1620,0.098517
1630,0.100406
1640,0.101533
1650,0.102996
1660,0.107055
1670,0.103946
1680,0.105155
1690,0.100696
1700,0.103766
1710,0.106037
1720,0.108795
1730,0.105513
1740,0.107338
1750,0.107186
1760,0.106165
1770,0.105669
1780,0.107125
1790,0.107082
1800,0.105054
1810,0.110592
1820,0.105926
1830,0.106398
1840,0.103092
1850,0.102595
1860,0.104149
1870,0.106602
1880,0.104503
1890,0.101837
1900,0.107052
1910,0.109405
1920,0.106792
1930,0.105488
1940,0.107326
1950,0.107065
1960,0.113457
1970,0.111606
1980,0.111127
1990,0.114690
2000,0.113252
