step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.388,0.827046,0.198164,0.185583,0.210744,20,0.00001341,0,0.343975,0.125539,0.562410,0.496937,0.624607,0.369268,0.269075,0.208881,0.329268,0.029487,0.032944,0.175920,0.068544
25,26.725,0.616350,0.308030,0.286317,0.329743,20,0.00003189,0,0.173120,0.047459,0.298780,0.726211,0.863375,0.589048,0.364085,0.299905,0.428264,0.010904,0.017214,0.143293,0.048090
50,194.988,0.520235,0.395399,0.395228,0.395571,23,0.00005424,1,0.155701,0.031990,0.279412,0.785782,0.927273,0.644292,0.456984,0.407871,0.506098,0.007311,0.015892,0.119442,0.042355
75,224.910,0.428546,0.489963,0.521322,0.458604,23,0.00001504,3,0.150416,0.031464,0.269369,0.814189,0.944722,0.683656,0.559931,0.537725,0.582138,0.007003,0.015389,0.094075,0.037575
100,420.337,0.353670,0.572511,0.620143,0.524879,26,0.00004491,1,0.145313,0.029149,0.261478,0.836608,0.956323,0.716893,0.650171,0.638220,0.662123,0.006662,0.014886,0.074539,0.032567
125,454.721,0.292333,0.635481,0.718766,0.552197,26,0.00003276,4,0.155830,0.030096,0.281564,0.838157,0.960940,0.715373,0.724037,0.740398,0.707676,0.006752,0.016120,0.054792,0.031209
150,678.095,0.256566,0.668966,0.778695,0.559236,29,0.00018324,2,0.154962,0.032306,0.277618,0.840769,0.961364,0.720174,0.759171,0.803851,0.714491,0.007432,0.015901,0.043211,0.030602
175,716.167,0.230945,0.693769,0.809601,0.577937,29,0.00007644,4,0.143207,0.034621,0.251793,0.851063,0.960309,0.741817,0.780544,0.837630,0.723458,0.007961,0.014419,0.037094,0.028680
200,951.126,0.213297,0.708711,0.829425,0.587997,31,0.00000164,3,0.134591,0.032095,0.237088,0.859023,0.963863,0.754184,0.791724,0.856045,0.727403,0.007359,0.013551,0.033008,0.027635
225,991.098,0.192937,0.737529,0.844288,0.630769,31,0.00004533,0,0.122480,0.032621,0.212339,0.873303,0.963933,0.782673,0.818268,0.871830,0.764706,0.007505,0.012165,0.030221,0.024246
250,1245.443,0.189017,0.751451,0.850411,0.652491,33,0.00000535,1,0.133774,0.036199,0.231349,0.868486,0.960541,0.776430,0.842319,0.881195,0.803443,0.008382,0.013242,0.029136,0.023057
275,1288.909,0.180761,0.760436,0.864865,0.656007,33,0.00003431,1,0.140326,0.035673,0.244978,0.865478,0.961699,0.769257,0.856216,0.895717,0.816714,0.008188,0.014031,0.026101,0.023035
300,1562.245,0.169791,0.773456,0.876297,0.670615,32,0.00004554,1,0.137901,0.034410,0.241392,0.869322,0.963427,0.775217,0.869474,0.906451,0.832496,0.007892,0.013806,0.023772,0.021965
325,1604.250,0.167398,0.776958,0.870213,0.683703,32,0.00008029,1,0.129319,0.030517,0.228121,0.876726,0.967090,0.786362,0.868220,0.896769,0.839670,0.007164,0.012943,0.025043,0.020684
350,1874.211,0.164006,0.781792,0.869916,0.693667,32,0.00008575,1,0.123749,0.029780,0.217719,0.881449,0.967826,0.795071,0.870257,0.895822,0.844692,0.006885,0.012408,0.024964,0.020038
375,1915.408,0.161136,0.783972,0.873189,0.694755,32,0.00008869,1,0.124412,0.031464,0.217360,0.880896,0.966245,0.795547,0.873215,0.900663,0.845768,0.007076,0.012325,0.024202,0.019789
400,2181.687,0.157531,0.788656,0.878673,0.698638,32,0.00008024,1,0.121437,0.031253,0.211621,0.883330,0.966659,0.800000,0.876310,0.906135,0.846485,0.007172,0.012129,0.023284,0.019557
425,2222.033,0.157680,0.788535,0.878878,0.698192,32,0.00010068,1,0.120541,0.031253,0.209828,0.883844,0.966667,0.801020,0.875518,0.906345,0.844692,0.007252,0.012004,0.023355,0.019554
450,2484.200,0.160434,0.785829,0.875013,0.696646,32,0.00012317,1,0.120718,0.033042,0.208393,0.883153,0.964735,0.801571,0.872874,0.903925,0.841822,0.007783,0.011789,0.024212,0.019451
475,2524.611,0.167573,0.781242,0.869812,0.692671,32,0.00008817,0,0.126617,0.039461,0.213773,0.877729,0.958180,0.797279,0.872441,0.904136,0.840746,0.009164,0.012172,0.025320,0.019849
500,2789.173,0.171002,0.780252,0.870770,0.689735,32,0.00008970,1,0.139112,0.044723,0.233501,0.868897,0.953142,0.784651,0.880251,0.909713,0.850789,0.010286,0.013109,0.025117,0.020166
525,2829.757,0.177908,0.777545,0.860938,0.694152,32,0.00011266,1,0.138125,0.049563,0.226686,0.868878,0.948002,0.789754,0.877558,0.903609,0.851506,0.011754,0.012564,0.027417,0.019700
550,3095.155,0.176707,0.781087,0.858417,0.703758,35,0.00004379,0,0.135929,0.050195,0.221664,0.871141,0.947258,0.795025,0.880630,0.901505,0.859756,0.011633,0.012504,0.027812,0.019012
575,3140.135,0.165043,0.793313,0.867225,0.719401,35,0.00008184,1,0.132899,0.043776,0.222023,0.876121,0.953870,0.798371,0.892156,0.905188,0.879125,0.010062,0.012501,0.025763,0.017951
600,3430.434,0.165440,0.794321,0.866451,0.722190,36,0.00010998,1,0.136689,0.041671,0.231707,0.874607,0.955868,0.793346,0.896042,0.902557,0.889527,0.009691,0.012887,0.026029,0.017803
625,3476.849,0.161517,0.799956,0.871033,0.728878,36,0.00010214,2,0.131422,0.044407,0.218436,0.878025,0.953458,0.802593,0.898902,0.909713,0.888092,0.010217,0.012340,0.025081,0.017456
650,3778.602,0.153975,0.808114,0.879401,0.736827,36,0.00007877,2,0.132672,0.040093,0.225251,0.879163,0.958007,0.800318,0.908728,0.914659,0.902798,0.009339,0.012737,0.023290,0.016978
675,3824.623,0.153420,0.808001,0.885524,0.730478,36,0.00008986,2,0.136699,0.042408,0.230990,0.875848,0.956076,0.795620,0.911144,0.923077,0.899211,0.009851,0.013115,0.022176,0.017460
700,4119.327,0.156866,0.806375,0.880864,0.731886,35,0.00009131,3,0.135152,0.047564,0.222740,0.875844,0.950981,0.800706,0.908834,0.922761,0.894907,0.011002,0.012708,0.023066,0.017346
725,4164.202,0.159209,0.803705,0.875214,0.732195,35,0.00013975,1,0.131390,0.043986,0.218795,0.878585,0.954071,0.803099,0.903054,0.913711,0.892396,0.010209,0.012504,0.024371,0.017310
750,4459.820,0.164104,0.797262,0.871895,0.722628,35,0.00018156,3,0.137495,0.046512,0.228479,0.873403,0.951498,0.795308,0.900091,0.912449,0.887733,0.010715,0.012883,0.024964,0.017896
775,4505.685,0.161188,0.798984,0.872105,0.725863,35,0.00013637,3,0.135451,0.044933,0.225968,0.875251,0.953010,0.797493,0.900588,0.911291,0.889885,0.010254,0.012601,0.024754,0.017516
800,4813.504,0.154555,0.808058,0.877613,0.738502,36,0.00011661,2,0.129367,0.042092,0.216643,0.880863,0.956000,0.805725,0.906523,0.914553,0.898494,0.009774,0.012282,0.023656,0.016807
825,4859.876,0.149156,0.812898,0.881459,0.744337,36,0.00010661,1,0.128886,0.038619,0.219154,0.882500,0.959524,0.805476,0.911480,0.915500,0.907461,0.008846,0.012215,0.022963,0.016200
850,5160.627,0.146646,0.815814,0.877818,0.753809,37,0.00010439,1,0.118298,0.036094,0.200502,0.890227,0.961830,0.818624,0.907226,0.909502,0.904950,0.008261,0.011294,0.023587,0.015493
875,5208.305,0.143802,0.819169,0.875292,0.763046,37,0.00013041,0,0.108362,0.034515,0.182209,0.897619,0.963282,0.831955,0.903792,0.905504,0.902080,0.007930,0.010329,0.024043,0.014731
900,5522.690,0.138465,0.822729,0.880322,0.765135,37,0.00012916,0,0.106064,0.033147,0.178981,0.899638,0.964836,0.834439,0.905791,0.909502,0.902080,0.007535,0.010001,0.022948,0.014409
925,5570.863,0.135246,0.824252,0.889602,0.758902,37,0.00013383,0,0.110959,0.033253,0.188666,0.896059,0.965087,0.827031,0.910632,0.919183,0.902080,0.007652,0.010527,0.021116,0.014845
950,5874.302,0.133324,0.829151,0.891262,0.767040,36,0.00015225,0,0.109259,0.034515,0.184003,0.897722,0.963916,0.831527,0.915101,0.922025,0.908178,0.007932,0.010301,0.020862,0.014428
975,5921.075,0.140878,0.820133,0.885970,0.754296,36,0.00014894,0,0.111655,0.033568,0.189742,0.895054,0.964638,0.825470,0.906564,0.915711,0.897418,0.007743,0.010904,0.021998,0.015603
