step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
650,3148.880,0.113210,0.926846,0.913173,0.940519,24,0.00023555,4,0.036885,0.045018,0.028751,0.963046,0.954950,0.971142,0.960921,0.954282,0.967560,0.011206,0.006337,0.017971,0.010939,0.000100
675,3182.008,0.112000,0.927083,0.915916,0.938250,24,0.00019945,6,0.037986,0.044618,0.031355,0.962029,0.955445,0.968614,0.962226,0.956783,0.967668,0.010901,0.006833,0.017112,0.011308,0.000100
700,3390.152,0.108607,0.929405,0.919605,0.939206,23,0.00027752,5,0.036873,0.044018,0.029728,0.963170,0.956162,0.970178,0.963605,0.960084,0.967126,0.010555,0.006588,0.016262,0.011303,0.000100
725,3421.998,0.110402,0.927385,0.918991,0.935779,23,0.00027473,5,0.037870,0.043517,0.032223,0.962154,0.956591,0.967717,0.962458,0.958984,0.965933,0.010341,0.007012,0.016245,0.011815,0.000100
750,3625.575,0.109184,0.928206,0.920154,0.936257,23,0.00036696,5,0.036940,0.042417,0.031464,0.963049,0.957651,0.968447,0.962450,0.959184,0.965716,0.010014,0.006982,0.015918,0.011893,0.000100
775,3657.395,0.108254,0.928908,0.922552,0.935264,23,0.00045498,4,0.037592,0.041116,0.034067,0.962461,0.958949,0.965973,0.963805,0.960484,0.967126,0.009527,0.007581,0.015382,0.012042,0.000100
800,3854.878,0.111208,0.927381,0.922566,0.932196,23,0.00033389,4,0.037802,0.038715,0.036888,0.962204,0.961168,0.963239,0.962433,0.958283,0.966583,0.009303,0.008091,0.015742,0.012552,0.000100
825,3886.321,0.116214,0.923790,0.919538,0.928043,23,0.00029995,4,0.039888,0.039416,0.040360,0.960134,0.960394,0.959875,0.960640,0.955782,0.965499,0.009350,0.008837,0.016165,0.013409,0.000100
850,4085.402,0.129384,0.915674,0.913709,0.917639,23,0.00051309,5,0.045563,0.039916,0.051210,0.954637,0.959685,0.949589,0.957405,0.950180,0.964631,0.009277,0.011298,0.017189,0.015531,0.000100
875,4115.855,0.133149,0.913301,0.912002,0.914600,23,0.00044569,5,0.047340,0.040216,0.054465,0.952938,0.959332,0.946545,0.956547,0.948679,0.964414,0.009300,0.011868,0.017570,0.016125,0.000100
900,4314.479,0.136714,0.911696,0.908592,0.914800,23,0.00036062,5,0.047687,0.039716,0.055658,0.952581,0.959654,0.945507,0.955197,0.944678,0.965716,0.009362,0.012385,0.018340,0.016274,0.000100
925,4344.928,0.140448,0.910751,0.913207,0.908294,23,0.00040157,3,0.051644,0.038515,0.064772,0.949102,0.960973,0.937231,0.957753,0.948379,0.967126,0.009234,0.014254,0.017510,0.017468,0.000100
950,4534.701,0.144527,0.909038,0.912705,0.905371,23,0.00035041,5,0.053992,0.039416,0.068569,0.946962,0.960109,0.933815,0.958065,0.948679,0.967451,0.009388,0.015244,0.017555,0.018223,0.000100
975,4565.324,0.146397,0.908838,0.914541,0.903134,23,0.00039595,4,0.056267,0.039516,0.073017,0.945013,0.960093,0.929932,0.959880,0.950680,0.969079,0.009266,0.016377,0.017132,0.018753,0.000100
1000,4759.811,0.145563,0.908431,0.915566,0.901296,23,0.00038310,5,0.054815,0.037915,0.071715,0.946259,0.961632,0.930887,0.958106,0.950280,0.965933,0.008857,0.016011,0.016869,0.019128,0.000100
