step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.401,0.679646,0.259741,0.306756,0.212725,20,0.00052127,0,0.257278,0.197290,0.317266,0.559770,0.650545,0.468995,0.323746,0.367276,0.280216,0.021057,0.039344,0.080982,0.115245
25,26.822,0.440401,0.403069,0.403710,0.402427,20,0.00000000,0,0.092503,0.073496,0.111511,0.827726,0.855002,0.800451,0.440342,0.433381,0.447302,0.007688,0.013617,0.062607,0.073541
50,199.879,0.311348,0.557646,0.542802,0.572491,21,0.00117968,2,0.059807,0.055225,0.064388,0.908247,0.912063,0.904431,0.591065,0.572778,0.609353,0.005666,0.007735,0.046743,0.050064
75,228.071,0.239099,0.661447,0.638055,0.684840,21,0.00122385,3,0.055937,0.059536,0.052338,0.925678,0.919062,0.932294,0.698363,0.676042,0.720683,0.006141,0.006177,0.037057,0.036199
100,405.355,0.205701,0.712144,0.683997,0.740291,22,0.00076621,2,0.056732,0.062205,0.051259,0.929670,0.921135,0.938205,0.752391,0.726545,0.778237,0.006448,0.006231,0.032313,0.029736
125,434.457,0.176101,0.753554,0.725528,0.781579,22,0.00083863,2,0.055211,0.069596,0.040827,0.934954,0.917698,0.952211,0.794755,0.776021,0.813489,0.007109,0.004844,0.027993,0.024536
150,614.898,0.162666,0.767179,0.736415,0.797943,21,0.00071979,1,0.046622,0.061589,0.031655,0.944971,0.926972,0.962971,0.802486,0.781770,0.823201,0.006272,0.003651,0.026753,0.022340
175,642.701,0.155968,0.777195,0.746811,0.807578,21,0.00080943,1,0.046120,0.062205,0.030036,0.946218,0.927286,0.965150,0.812550,0.793266,0.831835,0.006425,0.003408,0.025702,0.021182
200,812.904,0.151950,0.784803,0.757868,0.811738,20,0.00066905,1,0.047983,0.063231,0.032734,0.944829,0.927238,0.962420,0.822049,0.805789,0.838309,0.006393,0.003924,0.024373,0.020962
225,839.254,0.153808,0.783639,0.759152,0.808126,20,0.00041637,1,0.050640,0.065490,0.035791,0.942047,0.925100,0.958994,0.822960,0.808869,0.837050,0.006647,0.004168,0.024427,0.021337
250,1006.033,0.148565,0.790916,0.764525,0.817308,20,0.00051951,1,0.047954,0.067132,0.028777,0.945440,0.923971,0.966908,0.828338,0.815849,0.840827,0.006947,0.003405,0.024020,0.020204
275,1031.723,0.142859,0.800019,0.769674,0.830363,20,0.00023689,0,0.049546,0.069596,0.029496,0.944349,0.922051,0.966646,0.839048,0.823240,0.854856,0.007355,0.003280,0.023635,0.018612
300,1196.229,0.138825,0.805930,0.781636,0.830225,20,0.00009925,0,0.048046,0.064258,0.031835,0.946232,0.928293,0.964170,0.844258,0.831862,0.856655,0.006829,0.003746,0.022221,0.018743
325,1220.901,0.138960,0.807088,0.780088,0.834089,20,0.00004416,0,0.054192,0.076370,0.032014,0.940386,0.916629,0.964142,0.850227,0.839663,0.860791,0.007837,0.003634,0.022366,0.018208
350,1384.359,0.138926,0.807008,0.778965,0.835050,20,0.00007591,0,0.052972,0.075549,0.030396,0.941582,0.917285,0.965879,0.849124,0.837816,0.860432,0.007825,0.003463,0.022539,0.018107
375,1409.950,0.138721,0.810262,0.784175,0.836348,20,0.00002898,1,0.055477,0.076781,0.034173,0.939320,0.916648,0.961992,0.854657,0.844385,0.864928,0.007879,0.004127,0.022029,0.018201
400,1570.401,0.134706,0.814703,0.784448,0.844957,21,0.00009576,1,0.053074,0.077192,0.028957,0.942032,0.916296,0.967768,0.857213,0.845001,0.869424,0.008111,0.003399,0.022140,0.016985
425,1597.153,0.125932,0.826299,0.784154,0.868444,21,0.00004575,2,0.052918,0.080476,0.025360,0.942782,0.913255,0.972310,0.868863,0.847259,0.890468,0.008298,0.002921,0.022080,0.014277
450,1769.829,0.123348,0.830122,0.779921,0.880324,21,0.00002461,2,0.053878,0.085814,0.021942,0.942090,0.907990,0.976190,0.873244,0.846849,0.899640,0.009013,0.002389,0.022758,0.012651
475,1796.546,0.123342,0.829452,0.780640,0.878264,21,0.00004583,1,0.051593,0.083761,0.019424,0.944340,0.909914,0.978765,0.870676,0.846028,0.895324,0.008782,0.002245,0.022580,0.013010
500,1968.663,0.120546,0.830654,0.782567,0.878740,21,0.00002439,1,0.049156,0.076370,0.021942,0.946510,0.916872,0.976149,0.870177,0.842332,0.898022,0.007986,0.002287,0.022349,0.012691
525,1994.978,0.121418,0.827623,0.774386,0.880860,21,0.00004448,2,0.044844,0.069185,0.020504,0.950291,0.922883,0.977700,0.863441,0.827961,0.898921,0.007218,0.002250,0.023068,0.012660
550,2167.671,0.118275,0.834864,0.783015,0.886713,21,0.00011709,2,0.047500,0.075754,0.019245,0.948319,0.917487,0.979150,0.873055,0.842332,0.903777,0.007930,0.002263,0.022227,0.012075
575,2194.640,0.116304,0.836552,0.786644,0.886460,21,0.00057680,1,0.046512,0.072880,0.020144,0.949360,0.920511,0.978210,0.874146,0.843975,0.904317,0.007533,0.002224,0.021760,0.011995
600,2368.459,0.113661,0.840699,0.792352,0.889046,21,0.00004191,2,0.045844,0.073701,0.017986,0.950395,0.920275,0.980514,0.877893,0.850749,0.905036,0.007578,0.002110,0.021109,0.011924
625,2395.205,0.111391,0.843934,0.800038,0.887829,21,0.00006548,2,0.045523,0.072880,0.018165,0.951019,0.921737,0.980300,0.881151,0.858345,0.903957,0.007604,0.002098,0.020398,0.011867
650,2565.332,0.105480,0.850989,0.807493,0.894485,21,0.00011318,2,0.041389,0.068569,0.014209,0.955481,0.926383,0.984579,0.885028,0.862862,0.907194,0.007107,0.001638,0.019525,0.011236
675,2591.995,0.102365,0.853831,0.817970,0.889692,21,0.00010183,2,0.039289,0.057894,0.020683,0.957511,0.937292,0.977730,0.886709,0.865325,0.908094,0.005893,0.002409,0.018169,0.011778
700,2761.463,0.101235,0.854278,0.822153,0.886404,20,0.00039514,2,0.036992,0.052761,0.021223,0.959818,0.942544,0.977092,0.885373,0.865531,0.905216,0.005440,0.002380,0.017709,0.012034
725,2787.384,0.103467,0.854119,0.827278,0.880961,20,0.00045235,2,0.041281,0.056662,0.025899,0.955634,0.939127,0.972142,0.888965,0.874153,0.903777,0.005771,0.003028,0.017180,0.012804
750,2949.478,0.102808,0.856007,0.833009,0.879005,20,0.00073516,2,0.041602,0.056046,0.027158,0.955452,0.940105,0.970799,0.891287,0.879696,0.902878,0.005762,0.003219,0.016628,0.012979
775,2974.412,0.103703,0.855009,0.834495,0.875524,20,0.00063176,4,0.045389,0.060563,0.030216,0.951770,0.935953,0.967586,0.893506,0.885034,0.901978,0.006116,0.003484,0.016305,0.013315
800,3135.560,0.100916,0.858832,0.840830,0.876834,20,0.00058311,2,0.044208,0.058920,0.029496,0.953145,0.937933,0.968358,0.896535,0.890372,0.902698,0.006015,0.003334,0.015695,0.013133
825,3160.928,0.103811,0.856519,0.838603,0.874434,20,0.00042581,2,0.045519,0.058304,0.032734,0.951687,0.938355,0.965020,0.895277,0.887497,0.903058,0.006087,0.003740,0.016106,0.013485
850,3316.612,0.108348,0.850956,0.832915,0.868998,19,0.00000444,2,0.048317,0.062821,0.033813,0.948733,0.933738,0.963728,0.891810,0.885239,0.898381,0.006486,0.004076,0.016604,0.014230
875,3340.815,0.104481,0.853810,0.833430,0.874190,19,0.00000923,1,0.044425,0.062410,0.026439,0.952767,0.934156,0.971379,0.891373,0.885444,0.897302,0.006365,0.003081,0.016574,0.013528
900,3496.900,0.101867,0.857012,0.842616,0.871409,19,0.00000646,1,0.042256,0.057894,0.026619,0.955059,0.939014,0.971105,0.893001,0.891398,0.894604,0.006011,0.003052,0.015650,0.013773
