step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,2.630,0.147421,0.116076,0.178766,0.990655,20
25,42.619,0.220934,0.169433,0.272435,0.759150,20
50,298.919,0.297461,0.249552,0.345369,0.670395,23
75,346.325,0.359360,0.313048,0.405671,0.613636,23
100,623.184,0.397041,0.349719,0.444363,0.578920,23
125,672.338,0.420977,0.372163,0.469791,0.546571,23
150,977.326,0.460810,0.422451,0.499170,0.510555,25
175,1031.631,0.495371,0.455251,0.535492,0.481060,25
200,1330.311,0.523497,0.488211,0.558783,0.451165,24
225,1381.713,0.545048,0.515799,0.574298,0.426783,24
250,1684.597,0.562463,0.537053,0.587872,0.413359,24
275,1735.657,0.583133,0.558283,0.607982,0.395194,24
300,2066.636,0.601555,0.580828,0.622283,0.378303,24
325,2117.809,0.615782,0.599144,0.632419,0.366666,24
350,2439.321,0.635142,0.620406,0.649879,0.343998,26
375,2496.099,0.650382,0.633591,0.667173,0.330891,26
400,2853.752,0.669754,0.651384,0.688125,0.317988,28
425,2915.794,0.685623,0.674747,0.696499,0.302837,28
450,3313.877,0.701902,0.699324,0.704480,0.288819,28
475,3376.133,0.719454,0.730071,0.708838,0.270244,28
500,3774.344,0.733289,0.760660,0.705918,0.259096,28
525,3836.626,0.730816,0.769382,0.692251,0.264582,28
550,4235.288,0.733673,0.766260,0.701085,0.265924,31
575,4304.037,0.741094,0.765550,0.716637,0.262026,31
600,4719.670,0.742970,0.769660,0.716280,0.260341,29
625,4784.220,0.749174,0.769080,0.729269,0.252737,29
650,5198.395,0.751028,0.768120,0.733935,0.252391,29
675,5263.062,0.750651,0.769537,0.731765,0.255094,29
700,5670.131,0.759804,0.780804,0.738805,0.248888,29
725,5732.641,0.762153,0.779528,0.744779,0.243559,29
750,6133.387,0.764830,0.780068,0.749592,0.240313,29
775,6195.999,0.768943,0.780937,0.756950,0.237245,29
800,6598.804,0.773461,0.791156,0.755766,0.234618,29
825,6661.629,0.771277,0.782886,0.759667,0.235370,29
850,7060.386,0.774026,0.783629,0.764424,0.228845,28
875,7122.399,0.776420,0.787635,0.765206,0.230700,28
900,7516.454,0.779749,0.787690,0.771807,0.231573,28
925,7578.060,0.777087,0.786867,0.767307,0.231925,28
950,7969.966,0.769977,0.784233,0.755722,0.235805,28
975,8031.104,0.776169,0.791528,0.760811,0.228853,28
1000,8420.251,0.775182,0.789325,0.761039,0.229635,28
1025,8481.309,0.775128,0.785084,0.765173,0.231355,28
1050,8869.644,0.769537,0.785967,0.753107,0.236395,28
1075,8929.882,0.769620,0.787069,0.752171,0.234003,28
1100,9321.388,0.769930,0.788548,0.751312,0.232830,28
1125,9381.967,0.771680,0.790007,0.753353,0.234658,28
