step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes
1,1.401,1.489770,0.161199,0.164435,0.157964,20,0.00000000,0,0.076986,0.090495,0.063476,0.695182,0.664598,0.725765,0.173653,0.179315,0.167990,0.024774,0.027771,0.196353,0.273964,0.000000,0,0,0
25,26.993,1.182863,0.290809,0.296457,0.285161,20,0.00000000,0,0.037297,0.050037,0.024557,0.891992,0.861519,0.922466,0.301727,0.311291,0.292163,0.013400,0.010479,0.158564,0.223785,0.000000,0,0,0
50,214.421,0.922921,0.440581,0.432987,0.448175,23,0.00000849,0,0.029624,0.038132,0.021115,0.938849,0.921800,0.955897,0.453568,0.449498,0.457638,0.010215,0.009006,0.125972,0.172055,0.000000,3,0,0
75,244.618,0.722332,0.556359,0.534754,0.577963,23,0.00005244,0,0.025069,0.034319,0.015819,0.957670,0.941577,0.973762,0.570106,0.553106,0.587106,0.009052,0.006519,0.102503,0.130476,0.000000,3,0,0
100,457.858,0.609317,0.624729,0.602038,0.647420,26,0.00071568,2,0.022357,0.031343,0.013370,0.965987,0.951946,0.980028,0.638492,0.620908,0.656076,0.008520,0.005657,0.087139,0.108711,0.000000,6,0,0
125,492.741,0.523256,0.676246,0.653585,0.698907,26,0.00058868,1,0.020002,0.028553,0.011451,0.971658,0.959257,0.984060,0.689579,0.672247,0.706910,0.007703,0.004995,0.075241,0.092691,0.000000,6,0,0
150,720.916,0.448459,0.723676,0.703377,0.743976,27,0.00078802,1,0.021843,0.032831,0.010855,0.971266,0.956761,0.985771,0.739261,0.726469,0.752052,0.008720,0.004523,0.064232,0.078450,0.000000,8,1,2
175,757.231,0.396990,0.756501,0.725574,0.787428,27,0.00003520,1,0.025127,0.040458,0.009796,0.968482,0.949135,0.987830,0.775035,0.754929,0.795142,0.010925,0.004125,0.059724,0.065073,0.000000,8,1,2
200,975.827,0.371581,0.776260,0.741509,0.811011,25,0.00000843,0,0.031447,0.054222,0.008671,0.962324,0.935136,0.989512,0.799879,0.781715,0.818043,0.014857,0.003643,0.056969,0.057639,0.000000,10,1,6
225,1009.589,0.341647,0.796471,0.759554,0.833388,25,0.00000817,0,0.034275,0.058687,0.009862,0.960200,0.931982,0.988417,0.822868,0.804129,0.841607,0.016056,0.004159,0.053066,0.050707,0.000000,10,1,6
250,1233.077,0.319814,0.810908,0.766570,0.855245,24,0.00000989,0,0.036836,0.062221,0.011451,0.957973,0.929011,0.986936,0.839653,0.814267,0.865038,0.017188,0.004617,0.051706,0.043994,0.000000,10,1,7
275,1264.811,0.304561,0.821310,0.772537,0.870083,24,0.00000384,0,0.038025,0.064732,0.011319,0.957172,0.927044,0.987300,0.851238,0.822545,0.879931,0.017953,0.004893,0.050493,0.039603,0.000000,10,1,7
300,1480.892,0.286748,0.833983,0.785159,0.882806,27,0.00000062,0,0.039873,0.065383,0.014363,0.955858,0.927503,0.984214,0.865991,0.836496,0.895486,0.018022,0.006435,0.047504,0.035850,0.000000,13,1,7
325,1516.443,0.270067,0.846072,0.802162,0.889982,27,0.00000172,0,0.041418,0.066685,0.016150,0.955077,0.927700,0.982455,0.880005,0.855655,0.904355,0.018307,0.007169,0.043611,0.033673,0.000000,13,1,7
350,1757.654,0.245536,0.864791,0.805112,0.924471,28,0.00001774,0,0.049975,0.084263,0.015687,0.947769,0.911970,0.983568,0.905963,0.872954,0.938973,0.023270,0.007056,0.043783,0.022895,0.000000,15,1,8
375,1795.498,0.235709,0.871830,0.802951,0.940708,28,0.00002919,1,0.055836,0.096912,0.014760,0.942824,0.900875,0.984773,0.917680,0.880766,0.954594,0.026520,0.006499,0.044439,0.017615,0.000000,15,1,8
400,2054.960,0.224289,0.881540,0.805245,0.957835,29,0.00009767,0,0.059501,0.106492,0.012510,0.940253,0.893240,0.987265,0.930407,0.890997,0.969817,0.029366,0.005774,0.044483,0.012687,0.000000,16,1,8
425,2093.767,0.218196,0.887570,0.807548,0.967593,29,0.00001927,0,0.064512,0.113932,0.015091,0.936226,0.887584,0.984868,0.940874,0.899554,0.982195,0.031613,0.006350,0.044521,0.009225,0.000000,16,1,8
450,2365.730,0.210745,0.891513,0.808481,0.974545,29,0.00001856,1,0.065271,0.116443,0.014098,0.935835,0.885735,0.985935,0.945454,0.902623,0.988284,0.031862,0.006310,0.043840,0.007318,0.000000,16,1,8
475,2404.699,0.210229,0.893295,0.806853,0.979737,29,0.00004805,0,0.066822,0.121001,0.012642,0.934712,0.882006,0.987418,0.948303,0.904483,0.992123,0.033360,0.005738,0.044779,0.005737,0.000000,16,1,8
500,2673.940,0.207492,0.895422,0.807012,0.983833,29,0.00003563,1,0.068033,0.124814,0.011252,0.933969,0.879121,0.988817,0.951321,0.907738,0.994903,0.034482,0.005082,0.044902,0.004472,0.000000,16,1,8
525,2712.970,0.210329,0.895092,0.803156,0.987027,29,0.00005956,2,0.070931,0.131603,0.010259,0.931665,0.873514,0.989816,0.953004,0.908854,0.997154,0.036365,0.004583,0.046156,0.003466,0.000000,16,1,8
550,2985.130,0.215663,0.894264,0.802994,0.985533,29,0.00001505,1,0.073966,0.136812,0.011120,0.929313,0.869662,0.988964,0.954673,0.912853,0.996492,0.037884,0.005001,0.046469,0.003973,0.000000,16,1,8
575,3023.836,0.223178,0.892647,0.800407,0.984887,29,0.00008452,2,0.077844,0.143973,0.011716,0.926253,0.864127,0.988379,0.956035,0.915644,0.996426,0.040118,0.005203,0.047588,0.004124,0.000000,16,1,8
600,3290.224,0.232550,0.889361,0.792485,0.986237,29,0.00009479,2,0.082903,0.155878,0.009929,0.922354,0.854577,0.990130,0.956022,0.916016,0.996029,0.043271,0.004454,0.049872,0.003760,0.000000,16,1,8
625,3328.332,0.236799,0.888607,0.791369,0.985845,29,0.00003851,1,0.084783,0.159505,0.010061,0.920955,0.851913,0.989997,0.956680,0.917597,0.995764,0.044479,0.004575,0.050555,0.003842,0.000000,16,1,8
650,3593.638,0.233958,0.888790,0.792577,0.985002,29,0.00002803,2,0.084197,0.157738,0.010657,0.921361,0.853313,0.989409,0.956548,0.917597,0.995499,0.043842,0.004534,0.049937,0.003855,0.000000,16,1,8
675,3631.595,0.234725,0.888808,0.793716,0.983899,29,0.00001229,1,0.084342,0.157366,0.011319,0.921250,0.853747,0.988753,0.956828,0.918620,0.995036,0.043650,0.004993,0.049603,0.004315,0.000000,16,1,8
700,3900.235,0.234794,0.889232,0.794491,0.983972,29,0.00002569,1,0.084946,0.158110,0.011782,0.920832,0.853360,0.988304,0.957837,0.920108,0.995565,0.044004,0.004897,0.049670,0.004138,0.000000,16,1,8
725,3938.606,0.235666,0.889446,0.793953,0.984940,29,0.00001639,1,0.085227,0.159598,0.010855,0.920737,0.852260,0.989215,0.958149,0.920666,0.995631,0.044417,0.004713,0.049957,0.004029,0.000000,16,1,8
750,4204.183,0.236571,0.889169,0.793272,0.985065,29,0.00001965,3,0.084470,0.158482,0.010458,0.921258,0.852913,0.989603,0.957179,0.918992,0.995367,0.044337,0.004671,0.050226,0.004122,0.000000,16,1,8
775,4242.243,0.237172,0.888939,0.794681,0.983197,29,0.00004112,2,0.086685,0.160993,0.012378,0.919573,0.851429,0.987718,0.958993,0.922619,0.995367,0.044756,0.005088,0.049804,0.004322,0.000000,16,1,8
800,4508.163,0.235291,0.890187,0.794724,0.985651,29,0.00006191,2,0.085035,0.159877,0.010193,0.921030,0.852193,0.989866,0.958740,0.921782,0.995698,0.044471,0.004723,0.049719,0.004100,0.000000,16,1,8
825,4546.506,0.233381,0.891015,0.797736,0.984294,29,0.00004370,2,0.084874,0.158296,0.011451,0.921186,0.853742,0.988629,0.959790,0.924014,0.995565,0.044252,0.004778,0.049114,0.004154,0.000000,16,1,8
850,4813.513,0.231244,0.891206,0.798324,0.984087,29,0.00001672,1,0.082543,0.154297,0.010789,0.922922,0.856575,0.989270,0.958104,0.921503,0.994705,0.042996,0.004822,0.048756,0.004412,0.000000,16,1,8
875,4852.216,0.225733,0.893728,0.800371,0.987085,29,0.00004187,1,0.081343,0.153088,0.009598,0.924092,0.857723,0.990461,0.959728,0.922898,0.996558,0.042775,0.004246,0.048210,0.003515,0.000000,16,1,8
900,5123.874,0.224948,0.893871,0.801307,0.986435,29,0.00001523,1,0.081481,0.152902,0.010061,0.923999,0.857994,0.990003,0.960094,0.923828,0.996360,0.042741,0.004423,0.047808,0.003589,0.000000,16,1,8
925,5162.949,0.222027,0.895537,0.804508,0.986567,29,0.00001146,1,0.080724,0.151321,0.010127,0.924756,0.859572,0.989940,0.961402,0.926246,0.996558,0.042410,0.004433,0.047069,0.003516,0.000000,16,1,8
950,5423.579,0.223378,0.896012,0.806233,0.985791,30,0.00000230,0,0.082855,0.154855,0.010855,0.923312,0.857400,0.989224,0.963787,0.931083,0.996492,0.043289,0.004779,0.046666,0.003759,0.000000,17,1,8
975,5464.119,0.219063,0.898959,0.812586,0.985333,30,0.00000796,2,0.081832,0.152809,0.010855,0.924486,0.859752,0.989219,0.966392,0.936756,0.996029,0.042797,0.004871,0.045239,0.003946,0.000000,17,1,8
1000,5742.302,0.213203,0.901115,0.815336,0.986893,30,0.00000382,1,0.079914,0.149833,0.009995,0.926137,0.862202,0.990072,0.967128,0.937500,0.996757,0.041975,0.004400,0.044396,0.003484,0.000000,17,1,8
1025,5782.218,0.209311,0.903719,0.819056,0.988383,30,0.00000701,0,0.079664,0.150856,0.008472,0.926806,0.862040,0.991572,0.969686,0.942615,0.996757,0.042170,0.003912,0.043553,0.003175,0.000000,17,1,8
1050,6060.231,0.206097,0.904368,0.819898,0.988838,30,0.00000832,0,0.078024,0.147972,0.008075,0.928054,0.864145,0.991964,0.969022,0.941220,0.996823,0.041362,0.003827,0.043002,0.003101,0.000000,17,1,8
1075,6100.100,0.204102,0.905311,0.822048,0.988574,30,0.00000903,1,0.078130,0.148251,0.008009,0.928143,0.864260,0.992027,0.970205,0.943917,0.996492,0.041497,0.003540,0.042578,0.002936,0.000000,17,1,8
1100,6369.704,0.196048,0.908943,0.824220,0.993666,30,0.00000572,1,0.075701,0.148158,0.003243,0.930695,0.864633,0.996757,0.971612,0.946336,0.996889,0.041541,0.001744,0.042130,0.001576,0.000000,18,1,9
1125,6409.671,0.194578,0.909331,0.825523,0.993139,30,0.00000103,1,0.075256,0.147135,0.003376,0.931073,0.865522,0.996624,0.971739,0.946987,0.996492,0.041188,0.001757,0.041705,0.001682,0.000000,18,1,9
1150,6687.742,0.192460,0.910527,0.827849,0.993206,30,0.00000696,1,0.075475,0.147507,0.003442,0.931076,0.865593,0.996558,0.973294,0.949963,0.996624,0.041323,0.001715,0.041083,0.001549,0.000000,18,1,9
1175,6727.967,0.192080,0.911897,0.830260,0.993534,30,0.00001412,2,0.076644,0.150112,0.003177,0.930488,0.864153,0.996822,0.975791,0.954892,0.996690,0.042022,0.001635,0.040698,0.001498,0.000000,18,1,9
1200,6998.943,0.191371,0.912492,0.831055,0.993929,30,0.00000937,1,0.076499,0.150019,0.002979,0.930675,0.864328,0.997021,0.976309,0.955729,0.996889,0.041990,0.001619,0.040498,0.001486,0.000000,18,1,9
1225,7038.805,0.190296,0.913343,0.832821,0.993864,30,0.00000071,1,0.076584,0.149926,0.003243,0.930699,0.864640,0.996758,0.977385,0.957682,0.997088,0.042033,0.001690,0.040075,0.001495,0.000000,18,1,9
1250,7302.145,0.190398,0.913031,0.831866,0.994196,30,0.00000315,1,0.077321,0.151135,0.003508,0.930091,0.863686,0.996496,0.977636,0.957589,0.997683,0.042089,0.001731,0.040154,0.001402,0.000000,18,1,9
1275,7341.870,0.186330,0.914018,0.834240,0.993796,30,0.00000246,0,0.074293,0.145740,0.002846,0.932425,0.867697,0.997152,0.976223,0.955822,0.996624,0.040748,0.001520,0.039481,0.001494,0.000000,18,1,9
1300,7617.486,0.186104,0.913325,0.832589,0.994060,30,0.00000050,0,0.074512,0.146112,0.002912,0.932150,0.867213,0.997087,0.975598,0.954241,0.996955,0.040576,0.001492,0.039672,0.001329,0.000000,18,1,9
1325,7657.443,0.184981,0.914028,0.833929,0.994127,30,0.00000948,1,0.073635,0.144159,0.003111,0.932817,0.868744,0.996890,0.975684,0.954148,0.997220,0.040247,0.001657,0.039278,0.001428,0.000000,18,1,9
1350,7920.805,0.181019,0.914948,0.836693,0.993203,30,0.00001181,1,0.071323,0.139602,0.003045,0.934620,0.872288,0.996953,0.974862,0.953497,0.996227,0.038975,0.001501,0.038498,0.001601,0.000000,18,1,9
1375,7960.901,0.180943,0.914933,0.836531,0.993336,30,0.00001472,1,0.071077,0.139044,0.003111,0.934773,0.872658,0.996888,0.974636,0.952846,0.996426,0.038766,0.001637,0.038478,0.001631,0.000000,18,1,9
1400,8239.692,0.182625,0.914291,0.836831,0.991751,30,0.00001549,2,0.070918,0.138858,0.002979,0.934921,0.872828,0.997015,0.973868,0.953032,0.994705,0.038794,0.001596,0.038495,0.002182,0.000000,18,1,9
1425,8279.778,0.180843,0.914814,0.837418,0.992210,30,0.00001263,1,0.070487,0.138393,0.002581,0.935322,0.873232,0.997412,0.974041,0.953311,0.994771,0.038633,0.001397,0.038242,0.002022,0.000000,18,1,9
1450,8549.107,0.182437,0.913769,0.836186,0.991352,30,0.00001501,1,0.071915,0.141183,0.002648,0.934230,0.871116,0.997343,0.974109,0.954241,0.993977,0.039122,0.001459,0.038319,0.002199,0.000000,18,1,9
1475,8589.114,0.180515,0.914689,0.837631,0.991748,30,0.00000835,1,0.071231,0.139881,0.002581,0.934814,0.872218,0.997411,0.974553,0.954799,0.994308,0.038915,0.001326,0.038033,0.002016,0.000000,18,1,9
1500,8866.762,0.179692,0.916212,0.839951,0.992473,30,0.00002592,1,0.070454,0.138393,0.002515,0.935522,0.873566,0.997478,0.975582,0.956194,0.994970,0.038836,0.001395,0.037835,0.001941,0.000000,18,1,9
1525,8907.492,0.178392,0.915924,0.839510,0.992339,30,0.00002600,1,0.070754,0.139323,0.002184,0.935333,0.872857,0.997808,0.975490,0.956473,0.994506,0.038724,0.001219,0.037645,0.001842,0.000000,18,1,9
1550,9189.442,0.176135,0.916925,0.840857,0.992993,30,0.00001193,0,0.069300,0.137277,0.001324,0.936569,0.874468,0.998670,0.975297,0.956287,0.994308,0.038377,0.000864,0.037392,0.001696,0.000000,18,1,9
1575,9229.911,0.173723,0.917740,0.842816,0.992665,30,0.00001388,1,0.068828,0.136068,0.001589,0.936989,0.875574,0.998405,0.975869,0.957496,0.994241,0.037877,0.000969,0.036679,0.001803,0.000000,18,1,9
1600,9510.568,0.173880,0.918370,0.843415,0.993326,30,0.00003176,1,0.068954,0.136254,0.001655,0.936930,0.875520,0.998340,0.976651,0.958333,0.994970,0.037979,0.001098,0.036713,0.001701,0.000000,18,1,9
1625,9551.220,0.174041,0.918142,0.843489,0.992794,30,0.00003119,1,0.068430,0.135603,0.001258,0.937363,0.875989,0.998736,0.975956,0.957868,0.994043,0.037980,0.000800,0.036828,0.001789,0.000000,18,1,9
1650,9832.390,0.173034,0.918841,0.844557,0.993126,30,0.00006016,2,0.069705,0.138021,0.001390,0.936517,0.874429,0.998604,0.977815,0.961124,0.994506,0.038361,0.000872,0.036358,0.001690,0.000000,18,1,9
1675,9872.870,0.168288,0.921075,0.848033,0.994117,30,0.00009520,1,0.068031,0.134673,0.001390,0.937916,0.877226,0.998606,0.978869,0.962240,0.995499,0.037476,0.000886,0.035506,0.001386,0.000000,18,1,9
1700,10154.885,0.169474,0.920197,0.847005,0.993390,30,0.00007726,1,0.068138,0.134952,0.001324,0.937785,0.876898,0.998671,0.978007,0.961310,0.994705,0.037649,0.000784,0.035713,0.001544,0.000000,18,1,9
1725,10195.595,0.166777,0.921215,0.848973,0.993458,30,0.00004743,1,0.066736,0.131882,0.001589,0.938863,0.879319,0.998406,0.977987,0.960938,0.995036,0.036741,0.000927,0.035218,0.001530,0.000000,18,1,9
1750,10478.497,0.165202,0.921539,0.848829,0.994250,30,0.00008698,1,0.066437,0.131417,0.001456,0.939086,0.879632,0.998540,0.978039,0.960379,0.995698,0.036552,0.000788,0.035133,0.001244,0.000000,18,1,9
1775,10519.358,0.164725,0.922381,0.850514,0.994249,30,0.00007875,1,0.065872,0.130487,0.001258,0.939621,0.880504,0.998738,0.978497,0.961496,0.995499,0.036581,0.000769,0.034932,0.001283,0.000000,18,1,9
1800,10801.111,0.162297,0.922634,0.850952,0.994316,30,0.00008629,1,0.065168,0.128813,0.001522,0.940114,0.881755,0.998474,0.978198,0.960565,0.995830,0.035931,0.000826,0.034514,0.001186,0.000000,18,1,9
1825,10841.662,0.166868,0.921228,0.848206,0.994249,30,0.00009491,1,0.067148,0.132906,0.001390,0.938551,0.878497,0.998606,0.978284,0.960938,0.995631,0.037110,0.000803,0.035397,0.001247,0.000000,18,1,9
1850,11120.071,0.164562,0.921812,0.850296,0.993328,30,0.00010902,1,0.066655,0.131324,0.001986,0.938945,0.879881,0.998009,0.978631,0.961961,0.995301,0.036445,0.000992,0.034621,0.001489,0.000000,18,1,9
1875,11160.149,0.163661,0.921921,0.850906,0.992935,30,0.00010136,1,0.065771,0.129092,0.002449,0.939548,0.881550,0.997546,0.978059,0.960751,0.995367,0.035891,0.001156,0.034411,0.001596,0.000000,18,1,9
1900,11440.551,0.160585,0.922487,0.851717,0.993256,30,0.00014346,1,0.062551,0.123977,0.001125,0.942106,0.885343,0.998870,0.975842,0.957310,0.994374,0.034676,0.000736,0.034239,0.001550,0.000000,18,1,9
1925,11480.861,0.160295,0.923206,0.853021,0.993391,30,0.00013478,1,0.063275,0.125093,0.001456,0.941613,0.884688,0.998538,0.977283,0.959728,0.994837,0.035014,0.000873,0.033948,0.001508,0.000000,18,1,9
1950,11759.610,0.160394,0.922813,0.853493,0.992134,30,0.00009190,1,0.063115,0.124907,0.001324,0.941774,0.884879,0.998669,0.976774,0.960100,0.993447,0.034924,0.000720,0.033866,0.001756,0.000000,18,1,9
1975,11799.728,0.159869,0.923261,0.854781,0.991740,30,0.00009754,1,0.063467,0.125279,0.001655,0.941550,0.884763,0.998337,0.977624,0.961868,0.993381,0.034748,0.000975,0.033363,0.002042,0.000000,18,1,9
2000,12078.046,0.160760,0.922613,0.852956,0.992270,30,0.00007291,1,0.064138,0.126488,0.001787,0.940938,0.883671,0.998205,0.977444,0.960844,0.994043,0.035090,0.000958,0.033733,0.001813,0.000000,18,1,9
2025,12118.289,0.159872,0.922420,0.852902,0.991939,30,0.00007735,1,0.063267,0.124814,0.001721,0.941574,0.884876,0.998271,0.976501,0.959356,0.993646,0.034486,0.000960,0.033576,0.001973,0.000000,18,1,9
2050,12389.466,0.158547,0.922643,0.852360,0.992927,30,0.00007663,1,0.063175,0.125093,0.001258,0.941673,0.884609,0.998737,0.976580,0.958984,0.994175,0.034513,0.000724,0.033604,0.001609,0.000000,18,1,9
2075,12429.838,0.159158,0.923060,0.851475,0.994644,30,0.00006407,1,0.063169,0.125279,0.001059,0.941653,0.884368,0.998938,0.976922,0.958147,0.995698,0.034820,0.000772,0.034140,0.001102,0.000000,18,1,9
2100,12691.872,0.156076,0.924118,0.853194,0.995041,30,0.00006557,1,0.062505,0.123884,0.001125,0.942229,0.885587,0.998872,0.977526,0.958891,0.996161,0.034310,0.000672,0.033535,0.000984,0.000000,18,1,9
2125,12731.718,0.156231,0.924137,0.854815,0.993458,30,0.00005031,1,0.062988,0.124256,0.001721,0.941891,0.885509,0.998274,0.978099,0.961031,0.995168,0.034473,0.000745,0.033220,0.001236,0.000000,18,1,9
2150,12998.496,0.157360,0.923995,0.853745,0.994245,30,0.00006730,1,0.063435,0.126209,0.000662,0.941651,0.883968,0.999335,0.978199,0.961496,0.994903,0.035003,0.000591,0.033450,0.001191,0.000000,18,1,9
