step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.402,0.161539,0.164934,0.158144,1.740854,20
25,27.656,0.292781,0.297383,0.288179,1.403824,20
50,54.612,0.432948,0.408890,0.457006,1.113527,20
75,81.536,0.537030,0.490928,0.583132,0.898339,20
100,108.828,0.597881,0.561658,0.634103,0.779932,20
125,136.360,0.656702,0.626995,0.686410,0.669412,20
150,163.090,0.692031,0.642845,0.741217,0.599821,20
175,189.808,0.725010,0.652342,0.797679,0.531839,20
200,216.535,0.746336,0.652072,0.840601,0.491315,20
225,243.172,0.750144,0.650739,0.849548,0.479215,20
250,270.042,0.756203,0.655927,0.856478,0.464762,20
275,296.871,0.763051,0.660839,0.865264,0.450999,20
300,323.698,0.768007,0.665470,0.870545,0.440088,20
325,350.601,0.775499,0.666667,0.884331,0.425099,20
350,377.529,0.785125,0.671698,0.898553,0.405382,20
375,404.588,0.798868,0.683169,0.914566,0.378919,20
400,431.313,0.802463,0.686008,0.918919,0.374625,20
425,458.110,0.810124,0.693543,0.926705,0.363240,20
450,485.007,0.814988,0.692395,0.937582,0.350841,20
475,511.678,0.819290,0.697825,0.940754,0.340279,20
500,538.442,0.820795,0.696217,0.945372,0.334428,20
525,565.343,0.822585,0.697108,0.948062,0.330238,20
550,592.233,0.820019,0.697103,0.942935,0.337385,20
575,618.990,0.821426,0.699033,0.943819,0.335109,20
600,645.925,0.820868,0.698471,0.943264,0.334770,20
625,672.834,0.819912,0.697394,0.942430,0.336186,20
650,699.358,0.819626,0.695446,0.943806,0.338776,20
675,726.041,0.819945,0.698848,0.941042,0.339184,20
700,752.027,0.819709,0.699438,0.939980,0.339799,20
725,777.972,0.819728,0.699578,0.939878,0.339403,20
750,803.950,0.819165,0.700887,0.937443,0.342719,20
775,830.253,0.818657,0.700597,0.936717,0.347197,20
