step,loss
1,0.964796
10,0.895034
20,0.832085
30,0.790941
40,0.777221
50,0.767222
60,0.761589
70,0.752693
80,0.745281
90,0.737242
100,0.733615
110,0.728040
120,0.724391
130,0.720996
140,0.715180
150,0.710168
160,0.705626
170,0.706979
180,0.705986
190,0.703457
200,0.700920
210,0.697720
220,0.697101
230,0.697367
240,0.695411
250,0.690359
260,0.687424
270,0.684699
280,0.680031
290,0.675204
300,0.673678
310,0.670246
320,0.669069
330,0.669979
340,0.670743
350,0.670180
360,0.670366
370,0.669419
380,0.668902
390,0.666939
400,0.667754
410,0.664476
420,0.662846
430,0.659758
440,0.656894
450,0.654636
460,0.651368
470,0.649657
480,0.648441
490,0.646874
500,0.644747
510,0.641689
520,0.639029
530,0.636396
540,0.634570
550,0.632626
560,0.631274
570,0.631368
580,0.630564
590,0.629658
600,0.627127
610,0.623667
620,0.619662
630,0.613802
640,0.606624
650,0.597830
660,0.585928
670,0.571501
680,0.554804
690,0.540022
700,0.522143
710,0.501699
720,0.477167
730,0.456171
740,0.440897
750,0.425413
760,0.407819
770,0.388522
780,0.375840
790,0.367207
800,0.367354
810,0.363424
820,0.361651
830,0.360082
840,0.361306
850,0.363554
860,0.362459
870,0.361257
880,0.360758
890,0.360534
900,0.360202
910,0.359538
920,0.359619
930,0.359985
940,0.360037
950,0.359845
960,0.359383
970,0.359701
980,0.359121
990,0.359304
1000,0.358743
