step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1,1.385,1.197701,0.159060,0.198465,0.119655,20,0.00016636,0,0.197997,0.226792,0.169203,0.485170,0.517738,0.452602,0.191688,0.243475,0.139901,0.030899,0.050479,0.119435,0.239071
25,26.703,0.974500,0.232767,0.279008,0.186525,20,0.00000685,0,0.106317,0.126032,0.086601,0.707164,0.713696,0.700631,0.258425,0.314172,0.202678,0.016939,0.025412,0.098547,0.205110
50,51.185,0.883422,0.294039,0.319947,0.268131,20,0.00000000,0,0.100030,0.127023,0.073037,0.768520,0.739499,0.797542,0.324151,0.360588,0.287714,0.017079,0.021413,0.093039,0.182189
75,75.721,0.805249,0.350062,0.359736,0.340387,20,0.00003584,0,0.096174,0.128180,0.064168,0.804743,0.759975,0.849511,0.384038,0.405847,0.362229,0.017281,0.018722,0.087609,0.162798
100,100.714,0.727529,0.404552,0.389086,0.420018,20,0.00022719,1,0.090740,0.119921,0.061560,0.831435,0.784185,0.878684,0.440810,0.435745,0.445874,0.015973,0.017898,0.082859,0.142662
125,125.567,0.665251,0.450804,0.415966,0.485642,20,0.00010432,0,0.089580,0.119425,0.059734,0.845941,0.795878,0.896004,0.490147,0.465643,0.514651,0.015777,0.017388,0.078954,0.126189
150,150.127,0.621717,0.485490,0.439621,0.531360,20,0.00000309,1,0.087658,0.114800,0.060516,0.856618,0.810213,0.903024,0.526803,0.490089,0.563516,0.015473,0.017739,0.075670,0.114963
175,174.153,0.571122,0.525119,0.468215,0.582024,20,0.00000764,0,0.085841,0.109514,0.062169,0.867260,0.825893,0.908626,0.568849,0.519491,0.618207,0.014875,0.018290,0.071285,0.102504
200,198.329,0.539187,0.556326,0.496953,0.615698,20,0.00039109,2,0.089137,0.111497,0.066777,0.869881,0.832048,0.907714,0.604587,0.552362,0.656812,0.015167,0.019633,0.067659,0.094579
225,222.606,0.507672,0.581305,0.517046,0.645563,20,0.00063591,1,0.088319,0.109514,0.067125,0.875457,0.839700,0.911213,0.631283,0.573670,0.688897,0.014749,0.019676,0.064735,0.087128
250,246.710,0.487257,0.597630,0.535977,0.659283,20,0.00035720,1,0.085581,0.099604,0.071559,0.881727,0.855430,0.908024,0.647911,0.589362,0.706460,0.013353,0.020867,0.061438,0.083788
275,271.298,0.465077,0.614421,0.548709,0.680133,20,0.00020639,1,0.082738,0.093657,0.071820,0.887657,0.865000,0.910315,0.664540,0.600099,0.728980,0.012578,0.021126,0.059420,0.078705
300,295.914,0.430808,0.647150,0.593528,0.700772,20,0.00025504,1,0.081121,0.092336,0.069907,0.895024,0.875335,0.914713,0.699046,0.648332,0.749761,0.012394,0.020662,0.053365,0.073650
325,320.466,0.390843,0.687665,0.650263,0.725067,20,0.00052816,1,0.084547,0.097621,0.071472,0.897718,0.879682,0.915753,0.745316,0.713743,0.776889,0.012970,0.020932,0.045801,0.067406
350,345.068,0.349815,0.728838,0.704920,0.752756,20,0.00014664,1,0.086846,0.101090,0.072602,0.901133,0.884767,0.917498,0.791795,0.776181,0.807408,0.013404,0.021243,0.038609,0.060639
375,369.897,0.314551,0.764437,0.756243,0.772631,20,0.00011577,2,0.090663,0.111331,0.069994,0.902485,0.883027,0.921943,0.833573,0.840436,0.826711,0.014737,0.020462,0.031717,0.055507
400,394.907,0.299233,0.775150,0.762210,0.788091,20,0.00011216,1,0.089106,0.109349,0.068864,0.904957,0.885487,0.924427,0.843959,0.845557,0.842362,0.014344,0.020269,0.030824,0.051588
425,420.074,0.299165,0.777483,0.766100,0.788866,20,0.00006892,2,0.092054,0.108028,0.076080,0.902426,0.887105,0.917748,0.848871,0.848860,0.848883,0.013927,0.022236,0.030063,0.051561
450,444.888,0.304743,0.771907,0.755093,0.788721,20,0.00001798,1,0.093502,0.110836,0.076167,0.900469,0.883284,0.917654,0.843790,0.838784,0.848796,0.014336,0.022341,0.031677,0.051561
475,469.545,0.297903,0.778397,0.766752,0.790042,20,0.00000974,1,0.085608,0.092005,0.079211,0.907995,0.900995,0.914995,0.844960,0.837298,0.852622,0.011992,0.023526,0.029764,0.051775
500,494.154,0.301013,0.782791,0.773412,0.792169,20,0.00005499,1,0.092646,0.097126,0.088166,0.902252,0.897293,0.907211,0.855271,0.848530,0.862012,0.012886,0.026299,0.029141,0.051592
525,519.108,0.303377,0.782374,0.769609,0.795138,20,0.00021847,1,0.097541,0.107697,0.087384,0.898024,0.887838,0.908211,0.858557,0.852494,0.864620,0.014413,0.026208,0.030009,0.050755
550,544.142,0.314666,0.779098,0.766563,0.791634,20,0.00019365,1,0.107404,0.119425,0.095383,0.889367,0.877830,0.900903,0.862626,0.858110,0.867142,0.015572,0.028684,0.030364,0.052351
575,568.837,0.339842,0.769419,0.757809,0.781029,20,0.00020780,1,0.122593,0.136934,0.108251,0.875851,0.862862,0.888839,0.863578,0.861579,0.865577,0.018487,0.032321,0.032499,0.055330
600,593.300,0.334269,0.771336,0.759553,0.783120,20,0.00021495,1,0.119115,0.136934,0.101296,0.879014,0.863134,0.894894,0.863004,0.863561,0.862447,0.018358,0.030556,0.032171,0.054745
625,617.965,0.323409,0.775119,0.763312,0.786927,20,0.00021297,1,0.112625,0.129171,0.096079,0.884720,0.869667,0.899773,0.862222,0.861909,0.862534,0.017350,0.028734,0.031421,0.053290
650,642.993,0.317432,0.777287,0.761170,0.793403,20,0.00025857,1,0.113124,0.134952,0.091296,0.884753,0.864892,0.904615,0.864865,0.863892,0.865838,0.017895,0.027362,0.031609,0.051513
675,668.051,0.301553,0.786179,0.772948,0.799409,20,0.00022993,1,0.104752,0.121077,0.088427,0.892575,0.877404,0.907747,0.868316,0.866535,0.870098,0.015861,0.026502,0.029517,0.049765
700,692.895,0.291614,0.792015,0.779608,0.804421,20,0.00027788,1,0.099314,0.112983,0.085645,0.897740,0.884790,0.910690,0.870503,0.867691,0.873315,0.014752,0.025670,0.028407,0.048522
725,717.705,0.291885,0.793126,0.782869,0.803383,20,0.00030080,1,0.096358,0.103072,0.089644,0.900239,0.893370,0.907109,0.869482,0.863561,0.875402,0.013756,0.026797,0.028043,0.048905
750,742.472,0.291052,0.792169,0.778374,0.805964,20,0.00028528,1,0.098288,0.109019,0.087558,0.898525,0.887870,0.909181,0.869882,0.863231,0.876532,0.014269,0.026345,0.028615,0.048028
775,766.842,0.285835,0.795346,0.776093,0.814599,20,0.00030319,0,0.099279,0.111001,0.087558,0.898002,0.885947,0.910057,0.874081,0.862240,0.885923,0.014479,0.026089,0.028977,0.045947
800,791.257,0.278009,0.801652,0.770262,0.833042,20,0.00039495,1,0.106756,0.120912,0.092601,0.892408,0.877161,0.907656,0.886789,0.863396,0.910182,0.015669,0.027352,0.029933,0.041134
825,815.582,0.274968,0.803057,0.772795,0.833320,20,0.00038783,1,0.103887,0.115956,0.091818,0.894906,0.881479,0.908333,0.886119,0.862405,0.909834,0.015004,0.027171,0.029346,0.041132
850,840.023,0.262570,0.812455,0.786564,0.838345,20,0.00038089,1,0.094789,0.096630,0.092948,0.903580,0.899260,0.907900,0.889419,0.862570,0.916268,0.012680,0.027552,0.027305,0.040013
875,864.220,0.260450,0.814603,0.785371,0.843835,20,0.00041264,1,0.096359,0.099769,0.092948,0.902448,0.896451,0.908445,0.892997,0.863726,0.922268,0.013454,0.027526,0.027680,0.038550
