step,loss
1,0.979649
10,0.852555
20,0.783933
30,0.751263
40,0.722707
50,0.697074
60,0.672043
70,0.650895
80,0.630524
90,0.609484
100,0.593638
110,0.577084
120,0.566184
130,0.558943
140,0.545736
150,0.537054
160,0.519875
170,0.508585
180,0.495694
190,0.487413
200,0.478348
210,0.468214
220,0.456691
230,0.447764
240,0.434857
250,0.423059
260,0.412828
270,0.397846
280,0.393972
290,0.382784
300,0.379743
310,0.371109
320,0.361359
330,0.351618
340,0.341548
350,0.328986
360,0.317345
370,0.309512
380,0.304142
390,0.296024
400,0.290785
410,0.281393
420,0.280280
430,0.275358
440,0.270838
450,0.266601
460,0.264654
470,0.259260
480,0.253345
490,0.249312
500,0.242679
510,0.243188
520,0.244814
530,0.242064
540,0.241859
550,0.241633
560,0.240985
570,0.239381
580,0.235002
590,0.234099
600,0.231434
610,0.228712
620,0.227848
630,0.231356
640,0.227557
650,0.224887
660,0.227412
670,0.223978
680,0.221605
690,0.223513
700,0.218866
710,0.219968
720,0.218260
730,0.222475
740,0.223633
750,0.223939
760,0.234820
770,0.232583
780,0.233052
790,0.227691
800,0.230526
810,0.233872
820,0.233568
830,0.233129
840,0.231137
850,0.230149
860,0.230286
870,0.228708
880,0.226300
890,0.226304
900,0.225834
910,0.223971
920,0.224136
930,0.223034
940,0.224322
950,0.223424
960,0.222549
970,0.223375
980,0.225803
990,0.226298
1000,0.227383
1010,0.226802
1020,0.227471
1030,0.228566
1040,0.229180
1050,0.228674
1060,0.226800
1070,0.228364
1080,0.230589
1090,0.229436
1100,0.230704
1110,0.229907
1120,0.230413
1130,0.229748
1140,0.228861
1150,0.229976
1160,0.231347
1170,0.231902
1180,0.230677
1190,0.231909
1200,0.230495
1210,0.234294
1220,0.233143
1230,0.230468
1240,0.227290
1250,0.227534
1260,0.229208
1270,0.228481
1280,0.228130
1290,0.229554
1300,0.229104
1310,0.229055
1320,0.230151
1330,0.231557
1340,0.233389
1350,0.231257
1360,0.228763
1370,0.228487
1380,0.227480
1390,0.229374
1400,0.231303
1410,0.227409
1420,0.227864
1430,0.229716
1440,0.227506
1450,0.226173
1460,0.224927
1470,0.225971
1480,0.227145
1490,0.228365
1500,0.230786
1510,0.233850
1520,0.235210
1530,0.238110
1540,0.239952
1550,0.241103
1560,0.243572
1570,0.242016
1580,0.243817
1590,0.244368
1600,0.239954
1610,0.240301
1620,0.241219
1630,0.238800
1640,0.238250
1650,0.242617
1660,0.238731
1670,0.241717
1680,0.240791
1690,0.239883
1700,0.242011
1710,0.239995
1720,0.240575
1730,0.240244
1740,0.238226
1750,0.240127
1760,0.238688
1770,0.236471
1780,0.238842
1790,0.240675
1800,0.240143
1810,0.239441
1820,0.242392
1830,0.242293
1840,0.240783
1850,0.242274
1860,0.246661
1870,0.250651
1880,0.253611
1890,0.255439
1900,0.257404
1910,0.260719
1920,0.264230
1930,0.268509
1940,0.273100
1950,0.270372
1960,0.271108
1970,0.267072
1980,0.265522
1990,0.263473
2000,0.265159
