step,seconds,mean_iou,view1_iou,view2_iou,loss,patches
1,1.394,0.189056,0.187736,0.190377,1.302047,20
25,27.018,0.326947,0.306615,0.347279,0.962731,20
50,52.584,0.441349,0.414819,0.467880,0.789160,20
75,77.791,0.579212,0.554243,0.604181,0.599161,20
100,103.394,0.657289,0.607244,0.707334,0.499446,20
125,128.975,0.698573,0.623664,0.773482,0.445888,20
150,154.900,0.731458,0.645045,0.817870,0.406023,20
175,181.238,0.746752,0.648841,0.844664,0.390192,20
200,207.528,0.757592,0.654978,0.860205,0.374040,20
225,233.799,0.766777,0.663049,0.870505,0.360757,20
250,259.936,0.770296,0.665288,0.875304,0.355516,20
275,286.305,0.779535,0.671884,0.887187,0.340900,20
300,312.267,0.785786,0.677056,0.894517,0.331003,20
325,338.318,0.790394,0.686088,0.894700,0.320298,20
350,363.654,0.789185,0.688630,0.889741,0.320139,20
375,389.788,0.791617,0.686759,0.896476,0.316699,20
400,415.382,0.791737,0.682452,0.901022,0.316181,20
425,441.078,0.795571,0.683534,0.907608,0.310767,20
450,467.306,0.801062,0.687896,0.914229,0.302533,20
475,493.348,0.799323,0.688007,0.910639,0.303643,20
500,519.581,0.798955,0.685849,0.912061,0.305507,20
525,545.966,0.800418,0.689209,0.911627,0.302389,20
550,572.422,0.800382,0.687588,0.913176,0.302011,20
575,598.848,0.798741,0.688188,0.909293,0.304964,20
600,625.282,0.799801,0.690180,0.909421,0.302827,20
625,651.685,0.797378,0.689109,0.905647,0.306935,20
650,678.132,0.798016,0.689621,0.906411,0.304061,20
675,704.775,0.799229,0.691313,0.907145,0.303081,20
700,731.418,0.797950,0.690045,0.905855,0.305132,20
725,758.018,0.795884,0.690871,0.900897,0.307686,20
