step,loss
1,0.969468
10,0.842052
20,0.756908
30,0.710131
40,0.655662
50,0.603188
60,0.551643
70,0.505135
80,0.464640
90,0.433730
100,0.409905
110,0.384160
120,0.365874
130,0.349926
140,0.331331
150,0.315110
160,0.294671
170,0.276882
180,0.263718
190,0.252944
200,0.243498
210,0.232924
220,0.222474
230,0.216546
240,0.207841
250,0.198799
260,0.187821
270,0.183646
280,0.181382
290,0.178772
300,0.173763
310,0.177372
320,0.174326
330,0.173898
340,0.169573
350,0.171274
360,0.167727
370,0.166224
380,0.164373
390,0.162471
400,0.161806
410,0.166514
420,0.164059
430,0.162860
440,0.159568
450,0.157710
460,0.159810
470,0.155508
480,0.153326
490,0.152787
500,0.152084
510,0.151096
520,0.150951
530,0.150345
540,0.152615
550,0.151331
560,0.154384
570,0.154138
580,0.152714
590,0.152174
600,0.154261
610,0.157450
620,0.157585
630,0.161408
640,0.162475
650,0.161213
660,0.160883
670,0.160836
680,0.161114
690,0.162049
700,0.163086
710,0.168735
720,0.168448
730,0.168774
740,0.170164
750,0.170172
760,0.157479
770,0.154743
780,0.153043
790,0.153172
800,0.153206
810,0.156814
820,0.152293
830,0.151905
840,0.152070
850,0.152194
860,0.149262
870,0.147055
880,0.145409
890,0.143355
900,0.140869
910,0.146111
920,0.144647
930,0.144499
940,0.144720
950,0.143189
960,0.144091
970,0.144131
980,0.145032
990,0.143429
1000,0.141618
1010,0.144614
1020,0.144807
1030,0.142975
1040,0.143002
1050,0.142224
1060,0.146585
1070,0.144390
1080,0.142755
1090,0.141875
1100,0.141126
1110,0.143980
1120,0.143261
1130,0.142374
1140,0.140652
1150,0.140592
1160,0.140724
1170,0.140069
1180,0.139594
1190,0.137397
1200,0.135094
1210,0.134787
1220,0.134132
1230,0.134491
1240,0.134921
1250,0.134720
1260,0.135446
1270,0.134661
1280,0.135687
1290,0.138401
1300,0.138639
1310,0.140287
1320,0.141299
1330,0.144333
1340,0.144575
1350,0.144616
1360,0.144827
1370,0.145975
1380,0.146101
1390,0.147974
1400,0.148967
1410,0.151530
1420,0.151667
1430,0.153175
1440,0.153205
1450,0.154369
1460,0.153088
1470,0.150349
1480,0.151486
1490,0.150531
1500,0.150396
1510,0.152238
1520,0.153925
1530,0.152810
1540,0.153809
1550,0.152741
1560,0.151303
1570,0.150565
1580,0.150001
1590,0.148646
1600,0.148366
1610,0.147424
1620,0.147971
1630,0.148724
1640,0.148859
1650,0.148846
1660,0.148442
1670,0.148244
1680,0.147794
1690,0.147435
1700,0.146373
1710,0.148677
1720,0.148214
1730,0.148238
1740,0.148186
1750,0.149163
1760,0.148665
1770,0.149178
1780,0.148638
1790,0.149031
1800,0.148568
1810,0.148524
1820,0.149202
1830,0.149802
1840,0.149003
1850,0.148768
1860,0.149190
1870,0.149015
1880,0.149386
1890,0.149248
1900,0.148716
1910,0.149573
1920,0.149331
1930,0.150014
1940,0.150018
1950,0.148693
1960,0.148553
1970,0.149305
1980,0.149332
1990,0.147804
2000,0.148782
